Radionuclide	Fr-223
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.3E-1	7.3E-3	3.1E-2
0.083333	2.0E-2	8.6E-4	1.4E-3
0.125	2.9E-3	1.1E-4	7.5E-5
0.25	9.8E-6	3.2E-7	7.4E-8
0.375	3.3E-8	1.1E-9	2.4E-10
0.5	1.1E-10	-	-
