Radionuclide	Fr-223
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.4E-1	3.0E-2	6.4E-2
0.083333	2.1E-2	5.3E-3	9.1E-3
0.125	3.2E-3	8.7E-4	1.3E-3
0.25	1.1E-5	3.5E-6	4.1E-6
0.375	3.6E-8	1.3E-8	1.3E-8
0.5	1.2E-10	-	-
