Radionuclide	Fr-223
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.5E-1	4.8E-2	2.3E-2
0.083333	2.2E-2	8.2E-3	3.0E-3
0.125	3.3E-3	1.3E-3	4.0E-4
0.25	1.1E-5	5.2E-6	1.1E-6
0.375	3.7E-8	1.9E-8	3.5E-9
0.5	1.2E-10	-	-
