Radionuclide	Fr-222
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	4.3E-2	6.7E-3	1.4E-3
0.083333	2.3E-3	2.2E-4	2.7E-5
0.125	1.2E-4	8.1E-6	7.6E-7
0.25	1.7E-8	8.2E-10	-
