Radionuclide	Sr-81
Route of Intake	Inhalation
Material	Aerosols Type M, Fuel fragments, all unspecified forms, fA=5E-2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	5.1E-2	4.1E-3	4.0E-2	1.2E-4
0.083333	7.7E-3	7.4E-4	5.9E-3	4.3E-5
0.125	1.2E-3	1.3E-4	9.0E-4	1.1E-5
0.25	4.4E-6	5.8E-7	3.1E-6	8.7E-8
0.375	1.6E-8	2.3E-9	1.1E-8	4.5E-10
