Radionuclide	Sr-81
Route of Intake	Inhalation
Material	Aerosols Type F, Strontium chloride, sulphate and carbonate, fA=0.25
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	1.4E-1	1.4E-2	3.8E-2	9.9E-3
0.083333	2.0E-2	2.4E-3	2.2E-3	2.6E-3
0.125	3.1E-3	3.8E-4	1.6E-4	5.3E-4
0.25	1.1E-5	1.5E-6	1.9E-7	2.5E-6
0.375	3.9E-8	5.9E-9	5.3E-10	1.0E-8
0.5	1.4E-10	-	-	-
