Radionuclide	Se-81
Route of Intake	Injection
Material	Injection, fA=0.8
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E-1	6.8E-3	6.4E-3	1.1E-2
0.083333	1.1E-2	6.7E-4	6.1E-4	1.3E-3
0.125	1.1E-3	6.8E-5	5.9E-5	1.4E-4
0.25	1.2E-6	7.4E-8	6.1E-8	1.6E-7
0.375	1.4E-9	-	-	1.9E-10
