Radionuclide	Pr-138m
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	7.2E-1	-	-	4.0E-2	1.3E-1	2.1E-1
0.083333	5.2E-1	-	-	2.7E-2	1.1E-1	1.8E-1
0.125	3.7E-1	-	-	1.9E-2	8.0E-2	1.3E-1
0.25	1.4E-1	-	-	7.4E-3	3.2E-2	5.3E-2
0.375	5.2E-2	-	-	2.8E-3	1.2E-2	2.1E-2
0.5	1.9E-2	-	-	1.0E-3	4.8E-3	7.9E-3
0.625	7.3E-3	-	-	3.8E-4	1.8E-3	3.1E-3
0.75	2.7E-3	-	-	1.4E-4	7.1E-4	1.2E-3
0.875	1.0E-3	-	-	4.9E-5	2.7E-4	4.5E-4
1	3.8E-4	7.2E-6	5.6E-6	1.7E-5	1.0E-4	1.7E-4
1.125	1.4E-4	-	-	6.1E-6	3.9E-5	6.5E-5
1.25	5.3E-5	-	-	2.1E-6	1.5E-5	2.5E-5
1.375	2.0E-5	-	-	7.4E-7	5.7E-6	9.4E-6
1.5	7.4E-6	-	-	2.6E-7	2.1E-6	3.6E-6
1.625	2.8E-6	-	-	8.8E-8	8.1E-7	1.3E-6
1.75	1.0E-6	-	-	3.0E-8	3.1E-7	5.1E-7
1.875	3.8E-7	-	-	1.0E-8	1.2E-7	1.9E-7
2	1.4E-7	4.3E-10	3.8E-9	3.6E-9	4.4E-8	7.2E-8
2.25	2.0E-8	-	-	4.2E-10	6.2E-9	1.0E-8
2.5	2.8E-9	-	-	-	8.8E-10	1.5E-9
2.75	3.9E-10	-	-	-	1.2E-10	2.1E-10
