Radionuclide	Sr-82
Route of Intake	Inhalation
Material	Aerosols Type M, Fuel fragments, all unspecified forms, fA=5E-2
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	2.9E-1	-	-	4.3E-2	1.8E-1	5.5E-4
0.083333	2.9E-1	-	-	4.9E-2	1.7E-1	1.3E-3
0.125	2.9E-1	-	-	5.4E-2	1.7E-1	2.2E-3
0.25	2.8E-1	-	-	6.4E-2	1.6E-1	4.7E-3
0.375	2.8E-1	-	-	7.1E-2	1.5E-1	6.7E-3
0.5	2.7E-1	-	-	7.5E-2	1.5E-1	8.3E-3
0.625	2.7E-1	-	-	7.8E-2	1.4E-1	9.5E-3
0.75	2.6E-1	-	-	7.9E-2	1.4E-1	1.0E-2
0.875	2.6E-1	-	-	7.8E-2	1.4E-1	1.1E-2
1	2.5E-1	6.6E-3	1.3E-2	7.6E-2	1.4E-1	1.2E-2
1.125	2.4E-1	-	-	7.3E-2	1.4E-1	1.2E-2
1.25	2.4E-1	-	-	7.0E-2	1.3E-1	1.2E-2
1.375	2.3E-1	-	-	6.6E-2	1.3E-1	1.2E-2
1.5	2.2E-1	-	-	6.1E-2	1.3E-1	1.2E-2
1.625	2.2E-1	-	-	5.7E-2	1.3E-1	1.3E-2
1.75	2.1E-1	-	-	5.2E-2	1.3E-1	1.3E-2
1.875	2.0E-1	-	-	4.7E-2	1.3E-1	1.2E-2
2	2.0E-1	3.6E-3	4.0E-2	4.3E-2	1.3E-1	1.2E-2
2.25	1.9E-1	-	-	3.5E-2	1.3E-1	1.2E-2
2.5	1.8E-1	-	-	2.8E-2	1.2E-1	1.2E-2
2.75	1.7E-1	-	-	2.3E-2	1.2E-1	1.2E-2
3	1.6E-1	2.2E-3	2.7E-2	1.8E-2	1.2E-1	1.1E-2
3.25	1.6E-1	-	-	1.5E-2	1.2E-1	1.1E-2
3.5	1.5E-1	-	-	1.2E-2	1.2E-1	1.1E-2
3.75	1.5E-1	-	-	1.0E-2	1.2E-1	1.1E-2
4	1.5E-1	1.6E-3	1.2E-2	8.5E-3	1.1E-1	1.0E-2
4.25	1.4E-1	-	-	7.3E-3	1.1E-1	1.0E-2
4.5	1.4E-1	-	-	6.4E-3	1.1E-1	9.9E-3
4.75	1.4E-1	-	-	5.6E-3	1.1E-1	9.7E-3
5	1.3E-1	1.3E-3	5.4E-3	5.1E-3	1.1E-1	9.5E-3
5.5	1.3E-1	-	-	4.3E-3	1.1E-1	9.2E-3
6	1.3E-1	1.1E-3	3.0E-3	3.7E-3	1.0E-1	8.9E-3
6.5	1.2E-1	-	-	3.3E-3	1.0E-1	8.7E-3
7	1.2E-1	9.2E-4	2.1E-3	3.0E-3	9.9E-2	8.5E-3
7.5	1.2E-1	-	-	2.7E-3	9.7E-2	8.3E-3
8	1.1E-1	8.0E-4	1.6E-3	2.4E-3	9.5E-2	8.1E-3
8.5	1.1E-1	-	-	2.2E-3	9.3E-2	8.0E-3
9	1.1E-1	7.0E-4	1.3E-3	2.0E-3	9.1E-2	7.9E-3
9.5	1.1E-1	-	-	1.9E-3	8.9E-2	7.8E-3
10	1.0E-1	6.3E-4	1.1E-3	1.7E-3	8.8E-2	7.7E-3
11	1.0E-1	5.7E-4	9.2E-4	1.5E-3	8.4E-2	7.5E-3
12	9.7E-2	5.2E-4	7.8E-4	1.3E-3	8.1E-2	7.4E-3
13	9.3E-2	4.8E-4	6.6E-4	1.1E-3	7.8E-2	7.2E-3
14	8.9E-2	4.5E-4	5.7E-4	9.7E-4	7.5E-2	7.1E-3
15	8.6E-2	4.2E-4	5.0E-4	8.5E-4	7.3E-2	7.0E-3
16	8.3E-2	3.9E-4	4.4E-4	7.6E-4	7.0E-2	6.9E-3
17	8.0E-2	3.7E-4	3.9E-4	6.9E-4	6.8E-2	6.8E-3
18	7.7E-2	3.5E-4	3.5E-4	6.2E-4	6.5E-2	6.7E-3
19	7.4E-2	3.3E-4	3.1E-4	5.7E-4	6.3E-2	6.5E-3
20	7.2E-2	3.1E-4	2.8E-4	5.2E-4	6.1E-2	6.4E-3
21	6.9E-2	2.9E-4	2.6E-4	4.8E-4	5.9E-2	6.3E-3
22	6.7E-2	2.8E-4	2.4E-4	4.5E-4	5.7E-2	6.2E-3
23	6.5E-2	2.6E-4	2.2E-4	4.2E-4	5.5E-2	6.1E-3
24	6.2E-2	2.5E-4	2.1E-4	3.9E-4	5.3E-2	6.0E-3
25	6.0E-2	2.4E-4	1.9E-4	3.7E-4	5.1E-2	5.9E-3
26	5.8E-2	2.2E-4	1.8E-4	3.5E-4	4.9E-2	5.8E-3
27	5.6E-2	2.1E-4	1.7E-4	3.3E-4	4.8E-2	5.7E-3
28	5.4E-2	2.0E-4	1.6E-4	3.1E-4	4.6E-2	5.6E-3
29	5.3E-2	1.9E-4	1.5E-4	3.0E-4	4.4E-2	5.5E-3
30	5.1E-2	1.9E-4	1.5E-4	2.8E-4	4.3E-2	5.4E-3
31	4.9E-2	1.8E-4	1.4E-4	2.7E-4	4.2E-2	5.2E-3
32	4.8E-2	1.7E-4	1.3E-4	2.6E-4	4.0E-2	5.1E-3
33	4.6E-2	1.6E-4	1.3E-4	2.5E-4	3.9E-2	5.0E-3
34	4.4E-2	1.5E-4	1.2E-4	2.3E-4	3.7E-2	4.9E-3
35	4.3E-2	1.5E-4	1.2E-4	2.2E-4	3.6E-2	4.8E-3
36	4.2E-2	1.4E-4	1.1E-4	2.2E-4	3.5E-2	4.7E-3
37	4.0E-2	1.4E-4	1.1E-4	2.1E-4	3.4E-2	4.6E-3
38	3.9E-2	1.3E-4	1.0E-4	2.0E-4	3.3E-2	4.5E-3
39	3.8E-2	1.3E-4	9.9E-5	1.9E-4	3.2E-2	4.5E-3
40	3.6E-2	1.2E-4	9.5E-5	1.8E-4	3.0E-2	4.4E-3
41	3.5E-2	1.2E-4	9.1E-5	1.8E-4	2.9E-2	4.3E-3
42	3.4E-2	1.1E-4	8.8E-5	1.7E-4	2.8E-2	4.2E-3
43	3.3E-2	1.1E-4	8.4E-5	1.6E-4	2.8E-2	4.1E-3
44	3.2E-2	1.0E-4	8.1E-5	1.6E-4	2.7E-2	4.0E-3
45	3.1E-2	9.8E-5	7.8E-5	1.5E-4	2.6E-2	3.9E-3
46	3.0E-2	9.5E-5	7.5E-5	1.5E-4	2.5E-2	3.8E-3
47	2.9E-2	9.1E-5	7.3E-5	1.4E-4	2.4E-2	3.7E-3
48	2.8E-2	8.8E-5	7.0E-5	1.3E-4	2.3E-2	3.7E-3
49	2.7E-2	8.4E-5	6.7E-5	1.3E-4	2.2E-2	3.6E-3
50	2.6E-2	8.1E-5	6.5E-5	1.2E-4	2.2E-2	3.5E-3
51	2.5E-2	7.8E-5	6.3E-5	1.2E-4	2.1E-2	3.4E-3
52	2.4E-2	7.5E-5	6.0E-5	1.2E-4	2.0E-2	3.3E-3
53	2.4E-2	7.3E-5	5.8E-5	1.1E-4	2.0E-2	3.3E-3
54	2.3E-2	7.0E-5	5.6E-5	1.1E-4	1.9E-2	3.2E-3
55	2.2E-2	6.8E-5	5.4E-5	1.0E-4	1.8E-2	3.1E-3
