Radionuclide	I-131
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
9.5	9.5E-2	-	-	1.6E-3	9.2E-2	4.8E-4	6.2E-6
10	9.0E-2	1.3E-5	9.8E-4	1.4E-3	8.8E-2	4.6E-4	6.1E-6
11	8.2E-2	1.1E-5	7.7E-4	1.1E-3	8.0E-2	4.2E-4	6.0E-6
12	7.4E-2	9.6E-6	6.0E-4	8.7E-4	7.3E-2	3.9E-4	5.7E-6
13	6.8E-2	8.4E-6	4.7E-4	6.9E-4	6.7E-2	3.6E-4	5.5E-6
14	6.2E-2	7.4E-6	3.8E-4	5.6E-4	6.1E-2	3.3E-4	5.2E-6
15	5.6E-2	6.6E-6	3.0E-4	4.5E-4	5.6E-2	3.0E-4	5.0E-6
16	5.1E-2	5.9E-6	2.5E-4	3.7E-4	5.1E-2	2.8E-4	4.7E-6
17	4.7E-2	5.2E-6	2.0E-4	3.1E-4	4.6E-2	2.5E-4	4.4E-6
18	4.3E-2	4.7E-6	1.7E-4	2.6E-4	4.2E-2	2.3E-4	4.1E-6
19	3.9E-2	4.3E-6	1.4E-4	2.2E-4	3.9E-2	2.1E-4	3.9E-6
20	3.6E-2	3.9E-6	1.2E-4	1.8E-4	3.5E-2	2.0E-4	3.6E-6
21	3.3E-2	3.5E-6	9.8E-5	1.6E-4	3.2E-2	1.8E-4	3.4E-6
22	3.0E-2	3.2E-6	8.4E-5	1.4E-4	3.0E-2	1.7E-4	3.1E-6
23	2.7E-2	2.9E-6	7.3E-5	1.2E-4	2.7E-2	1.5E-4	2.9E-6
24	2.5E-2	2.6E-6	6.3E-5	1.0E-4	2.5E-2	1.4E-4	2.7E-6
25	2.3E-2	2.4E-6	5.6E-5	9.2E-5	2.3E-2	1.3E-4	2.5E-6
26	2.1E-2	2.2E-6	4.9E-5	8.1E-5	2.1E-2	1.2E-4	2.3E-6
27	1.9E-2	2.0E-6	4.3E-5	7.2E-5	1.9E-2	1.1E-4	2.1E-6
28	1.8E-2	1.8E-6	3.9E-5	6.5E-5	1.7E-2	9.9E-5	2.0E-6
29	1.6E-2	1.7E-6	3.5E-5	5.8E-5	1.6E-2	9.1E-5	1.8E-6
30	1.5E-2	1.5E-6	3.1E-5	5.3E-5	1.5E-2	8.4E-5	1.7E-6
31	1.3E-2	1.4E-6	2.8E-5	4.7E-5	1.3E-2	7.7E-5	1.6E-6
32	1.2E-2	1.3E-6	2.5E-5	4.3E-5	1.2E-2	7.0E-5	1.4E-6
33	1.1E-2	1.2E-6	2.3E-5	3.9E-5	1.1E-2	6.5E-5	1.3E-6
34	1.0E-2	1.1E-6	2.1E-5	3.5E-5	1.0E-2	5.9E-5	1.2E-6
35	9.5E-3	9.9E-7	1.9E-5	3.2E-5	9.4E-3	5.4E-5	1.1E-6
36	8.7E-3	9.1E-7	1.7E-5	2.9E-5	8.6E-3	5.0E-5	1.0E-6
37	7.9E-3	8.3E-7	1.6E-5	2.7E-5	7.9E-3	4.6E-5	9.5E-7
38	7.3E-3	7.6E-7	1.4E-5	2.4E-5	7.2E-3	4.2E-5	8.8E-7
39	6.6E-3	7.0E-7	1.3E-5	2.2E-5	6.6E-3	3.9E-5	8.1E-7
40	6.1E-3	6.4E-7	1.2E-5	2.0E-5	6.0E-3	3.5E-5	7.4E-7
41	5.6E-3	5.9E-7	1.1E-5	1.8E-5	5.5E-3	3.2E-5	6.8E-7
42	5.1E-3	5.4E-7	9.8E-6	1.7E-5	5.0E-3	3.0E-5	6.3E-7
43	4.7E-3	4.9E-7	9.0E-6	1.5E-5	4.6E-3	2.7E-5	5.8E-7
44	4.3E-3	4.5E-7	8.2E-6	1.4E-5	4.2E-3	2.5E-5	5.3E-7
45	3.9E-3	4.1E-7	7.5E-6	1.3E-5	3.9E-3	2.3E-5	4.9E-7
46	3.6E-3	3.8E-7	6.8E-6	1.2E-5	3.5E-3	2.1E-5	4.5E-7
47	3.3E-3	3.5E-7	6.2E-6	1.1E-5	3.2E-3	1.9E-5	4.1E-7
48	3.0E-3	3.2E-7	5.7E-6	9.8E-6	3.0E-3	1.8E-5	3.8E-7
49	2.7E-3	2.9E-7	5.2E-6	9.0E-6	2.7E-3	1.6E-5	3.5E-7
50	2.5E-3	2.7E-7	4.8E-6	8.2E-6	2.5E-3	1.5E-5	3.2E-7
51	2.3E-3	2.4E-7	4.4E-6	7.5E-6	2.3E-3	1.4E-5	2.9E-7
52	2.1E-3	2.2E-7	4.0E-6	6.8E-6	2.1E-3	1.3E-5	2.7E-7
53	1.9E-3	2.0E-7	3.6E-6	6.3E-6	1.9E-3	1.2E-5	2.5E-7
54	1.8E-3	1.9E-7	3.3E-6	5.7E-6	1.7E-3	1.1E-5	2.3E-7
55	1.6E-3	1.7E-7	3.0E-6	5.2E-6	1.6E-3	9.7E-6	2.1E-7
56	1.5E-3	1.6E-7	2.8E-6	4.8E-6	1.5E-3	8.9E-6	1.9E-7
57	1.4E-3	1.4E-7	2.5E-6	4.4E-6	1.3E-3	8.2E-6	1.7E-7
58	1.2E-3	1.3E-7	2.3E-6	4.0E-6	1.2E-3	7.5E-6	1.6E-7
59	1.1E-3	1.2E-7	2.1E-6	3.7E-6	1.1E-3	6.9E-6	1.5E-7
60	1.0E-3	1.1E-7	1.9E-6	3.3E-6	1.0E-3	6.3E-6	1.3E-7
61	9.5E-4	1.0E-7	1.8E-6	3.1E-6	9.4E-4	5.8E-6	1.2E-7
62	8.7E-4	9.3E-8	1.6E-6	2.8E-6	8.6E-4	5.3E-6	1.1E-7
63	8.0E-4	8.5E-8	1.5E-6	2.6E-6	7.9E-4	4.9E-6	1.0E-7
64	7.3E-4	7.8E-8	1.4E-6	2.3E-6	7.2E-4	4.5E-6	9.5E-8
65	6.7E-4	7.1E-8	1.2E-6	2.1E-6	6.6E-4	4.1E-6	8.8E-8
66	6.1E-4	6.5E-8	1.1E-6	2.0E-6	6.0E-4	3.8E-6	8.0E-8
67	5.6E-4	6.0E-8	1.0E-6	1.8E-6	5.5E-4	3.4E-6	7.4E-8
68	5.1E-4	5.5E-8	9.5E-7	1.6E-6	5.1E-4	3.2E-6	6.8E-8
69	4.7E-4	5.0E-8	8.7E-7	1.5E-6	4.6E-4	2.9E-6	6.2E-8
70	4.3E-4	4.6E-8	7.9E-7	1.4E-6	4.2E-4	2.7E-6	5.7E-8
71	3.9E-4	4.2E-8	7.3E-7	1.2E-6	3.9E-4	2.4E-6	5.2E-8
72	3.6E-4	3.8E-8	6.6E-7	1.1E-6	3.6E-4	2.2E-6	4.8E-8
73	3.3E-4	3.5E-8	6.1E-7	1.0E-6	3.3E-4	2.1E-6	4.4E-8
74	3.0E-4	3.2E-8	5.5E-7	9.5E-7	3.0E-4	1.9E-6	4.0E-8
75	2.8E-4	3.0E-8	5.1E-7	8.7E-7	2.7E-4	1.7E-6	3.7E-8
76	2.5E-4	2.7E-8	4.6E-7	8.0E-7	2.5E-4	1.6E-6	3.4E-8
77	2.3E-4	2.5E-8	4.2E-7	7.3E-7	2.3E-4	1.5E-6	3.1E-8
78	2.1E-4	2.3E-8	3.9E-7	6.7E-7	2.1E-4	1.3E-6	2.9E-8
79	1.9E-4	2.1E-8	3.5E-7	6.1E-7	1.9E-4	1.2E-6	2.6E-8
80	1.8E-4	1.9E-8	3.2E-7	5.6E-7	1.8E-4	1.1E-6	2.4E-8
81	1.6E-4	1.7E-8	3.0E-7	5.1E-7	1.6E-4	1.0E-6	2.2E-8
82	1.5E-4	1.6E-8	2.7E-7	4.7E-7	1.5E-4	9.4E-7	2.0E-8
83	1.4E-4	1.5E-8	2.5E-7	4.3E-7	1.3E-4	8.6E-7	1.9E-8
84	1.2E-4	1.3E-8	2.3E-7	3.9E-7	1.2E-4	7.9E-7	1.7E-8
85	1.1E-4	1.2E-8	2.1E-7	3.6E-7	1.1E-4	7.3E-7	1.6E-8
86	1.0E-4	1.1E-8	1.9E-7	3.3E-7	1.0E-4	6.7E-7	1.4E-8
87	9.5E-5	1.0E-8	1.7E-7	3.0E-7	9.4E-5	6.1E-7	1.3E-8
88	8.7E-5	9.4E-9	1.6E-7	2.7E-7	8.6E-5	5.6E-7	1.2E-8
89	8.0E-5	8.6E-9	1.4E-7	2.5E-7	7.9E-5	5.1E-7	1.1E-8
90	7.3E-5	7.9E-9	1.3E-7	2.3E-7	7.2E-5	4.7E-7	1.0E-8
91	6.7E-5	7.2E-9	1.2E-7	2.1E-7	6.6E-5	4.3E-7	9.3E-9
92	6.1E-5	6.6E-9	1.1E-7	1.9E-7	6.1E-5	4.0E-7	8.5E-9
93	5.6E-5	6.1E-9	1.0E-7	1.7E-7	5.6E-5	3.6E-7	7.8E-9
94	5.1E-5	5.6E-9	9.3E-8	1.6E-7	5.1E-5	3.3E-7	7.1E-9
95	4.7E-5	5.1E-9	8.5E-8	1.5E-7	4.7E-5	3.1E-7	6.6E-9
96	4.3E-5	4.7E-9	7.7E-8	1.3E-7	4.3E-5	2.8E-7	6.0E-9
97	3.9E-5	4.3E-9	7.1E-8	1.2E-7	3.9E-5	2.6E-7	5.5E-9
98	3.6E-5	3.9E-9	6.5E-8	1.1E-7	3.6E-5	2.4E-7	5.1E-9
99	3.3E-5	3.6E-9	5.9E-8	1.0E-7	3.3E-5	2.2E-7	4.6E-9
100	3.0E-5	3.3E-9	5.4E-8	9.3E-8	3.0E-5	2.0E-7	4.2E-9
110	1.3E-5	1.4E-9	2.2E-8	3.8E-8	1.2E-5	8.3E-8	1.8E-9
120	5.2E-6	5.6E-10	9.0E-9	1.6E-8	5.1E-6	3.5E-8	7.5E-10
130	2.1E-6	2.3E-10	3.7E-9	6.4E-9	2.1E-6	1.5E-8	3.1E-10
140	8.9E-7	-	1.5E-9	2.6E-9	8.8E-7	6.1E-9	1.3E-10
150	3.7E-7	-	6.2E-10	1.1E-9	3.6E-7	2.6E-9	-
160	1.5E-7	-	2.5E-10	4.3E-10	1.5E-7	1.1E-9	-
170	6.3E-8	-	1.0E-10	1.8E-10	6.2E-8	4.5E-10	-
180	2.6E-8	-	-	-	2.6E-8	1.9E-10	-
190	1.1E-8	-	-	-	1.1E-8	-	-
200	4.5E-9	-	-	-	4.4E-9	-	-
210	1.9E-9	-	-	-	1.8E-9	-	-
220	7.7E-10	-	-	-	7.6E-10	-	-
230	3.2E-10	-	-	-	3.1E-10	-	-
240	1.3E-10	-	-	-	1.3E-10	-	-
