Radionuclide	I-131
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
7	2.9E-1	6.9E-5	8.5E-3	1.2E-2	2.8E-1	1.6E-3	1.8E-5
7.5	2.8E-1	-	-	1.0E-2	2.6E-1	1.6E-3	1.8E-5
8	2.6E-1	5.6E-5	6.4E-3	8.9E-3	2.5E-1	1.5E-3	1.8E-5
8.5	2.5E-1	-	-	7.8E-3	2.4E-1	1.4E-3	1.8E-5
9	2.4E-1	4.6E-5	4.9E-3	6.8E-3	2.3E-1	1.4E-3	1.8E-5
9.5	2.2E-1	-	-	5.9E-3	2.2E-1	1.3E-3	1.7E-5
10	2.1E-1	3.8E-5	3.7E-3	5.2E-3	2.1E-1	1.3E-3	1.7E-5
11	1.9E-1	3.2E-5	2.9E-3	4.0E-3	1.9E-1	1.2E-3	1.7E-5
12	1.7E-1	2.7E-5	2.2E-3	3.1E-3	1.7E-1	1.1E-3	1.6E-5
13	1.6E-1	2.3E-5	1.7E-3	2.4E-3	1.5E-1	1.0E-3	1.5E-5
14	1.4E-1	2.0E-5	1.3E-3	1.9E-3	1.4E-1	9.2E-4	1.5E-5
15	1.3E-1	1.7E-5	1.0E-3	1.5E-3	1.3E-1	8.5E-4	1.4E-5
16	1.2E-1	1.5E-5	8.2E-4	1.2E-3	1.2E-1	7.8E-4	1.3E-5
17	1.1E-1	1.4E-5	6.6E-4	9.7E-4	1.1E-1	7.1E-4	1.2E-5
18	9.9E-2	1.2E-5	5.3E-4	7.9E-4	9.7E-2	6.5E-4	1.2E-5
19	9.0E-2	1.1E-5	4.3E-4	6.4E-4	8.9E-2	6.0E-4	1.1E-5
20	8.2E-2	9.6E-6	3.5E-4	5.3E-4	8.1E-2	5.5E-4	1.0E-5
21	7.5E-2	8.7E-6	2.9E-4	4.4E-4	7.4E-2	5.0E-4	9.4E-6
22	6.9E-2	7.8E-6	2.4E-4	3.7E-4	6.8E-2	4.6E-4	8.7E-6
23	6.3E-2	7.1E-6	2.0E-4	3.2E-4	6.2E-2	4.2E-4	8.1E-6
24	5.7E-2	6.4E-6	1.7E-4	2.7E-4	5.7E-2	3.9E-4	7.5E-6
25	5.2E-2	5.9E-6	1.5E-4	2.4E-4	5.2E-2	3.6E-4	7.0E-6
26	4.8E-2	5.3E-6	1.3E-4	2.1E-4	4.7E-2	3.3E-4	6.5E-6
27	4.4E-2	4.9E-6	1.1E-4	1.8E-4	4.3E-2	3.0E-4	6.0E-6
28	4.0E-2	4.4E-6	9.7E-5	1.6E-4	4.0E-2	2.7E-4	5.5E-6
29	3.7E-2	4.1E-6	8.5E-5	1.4E-4	3.6E-2	2.5E-4	5.1E-6
30	3.4E-2	3.7E-6	7.6E-5	1.3E-4	3.3E-2	2.3E-4	4.7E-6
31	3.1E-2	3.4E-6	6.7E-5	1.1E-4	3.0E-2	2.1E-4	4.3E-6
32	2.8E-2	3.1E-6	6.0E-5	1.0E-4	2.8E-2	1.9E-4	4.0E-6
33	2.6E-2	2.8E-6	5.4E-5	9.2E-5	2.5E-2	1.8E-4	3.7E-6
34	2.4E-2	2.6E-6	4.9E-5	8.3E-5	2.3E-2	1.6E-4	3.4E-6
35	2.2E-2	2.4E-6	4.4E-5	7.5E-5	2.1E-2	1.5E-4	3.1E-6
36	2.0E-2	2.2E-6	4.0E-5	6.8E-5	2.0E-2	1.4E-4	2.9E-6
37	1.8E-2	2.0E-6	3.6E-5	6.2E-5	1.8E-2	1.3E-4	2.6E-6
38	1.7E-2	1.8E-6	3.3E-5	5.6E-5	1.6E-2	1.2E-4	2.4E-6
39	1.5E-2	1.7E-6	3.0E-5	5.1E-5	1.5E-2	1.1E-4	2.2E-6
40	1.4E-2	1.5E-6	2.7E-5	4.6E-5	1.4E-2	9.7E-5	2.0E-6
41	1.3E-2	1.4E-6	2.5E-5	4.2E-5	1.3E-2	8.9E-5	1.9E-6
42	1.2E-2	1.3E-6	2.3E-5	3.9E-5	1.1E-2	8.1E-5	1.7E-6
43	1.1E-2	1.2E-6	2.1E-5	3.5E-5	1.1E-2	7.4E-5	1.6E-6
44	9.7E-3	1.1E-6	1.9E-5	3.2E-5	9.6E-3	6.8E-5	1.5E-6
45	8.9E-3	9.9E-7	1.7E-5	2.9E-5	8.8E-3	6.3E-5	1.3E-6
46	8.2E-3	9.0E-7	1.6E-5	2.7E-5	8.1E-3	5.7E-5	1.2E-6
47	7.5E-3	8.3E-7	1.4E-5	2.4E-5	7.4E-3	5.3E-5	1.1E-6
48	6.8E-3	7.6E-7	1.3E-5	2.2E-5	6.8E-3	4.8E-5	1.0E-6
49	6.3E-3	6.9E-7	1.2E-5	2.0E-5	6.2E-3	4.4E-5	9.4E-7
50	5.7E-3	6.4E-7	1.1E-5	1.9E-5	5.7E-3	4.0E-5	8.7E-7
51	5.2E-3	5.8E-7	9.9E-6	1.7E-5	5.2E-3	3.7E-5	7.9E-7
52	4.8E-3	5.3E-7	9.1E-6	1.6E-5	4.7E-3	3.4E-5	7.3E-7
53	4.4E-3	4.9E-7	8.3E-6	1.4E-5	4.3E-3	3.1E-5	6.7E-7
54	4.0E-3	4.5E-7	7.6E-6	1.3E-5	4.0E-3	2.9E-5	6.1E-7
55	3.7E-3	4.1E-7	6.9E-6	1.2E-5	3.6E-3	2.6E-5	5.6E-7
56	3.4E-3	3.7E-7	6.3E-6	1.1E-5	3.3E-3	2.4E-5	5.2E-7
57	3.1E-3	3.4E-7	5.8E-6	1.0E-5	3.0E-3	2.2E-5	4.7E-7
58	2.8E-3	3.1E-7	5.3E-6	9.1E-6	2.8E-3	2.0E-5	4.3E-7
59	2.6E-3	2.9E-7	4.8E-6	8.3E-6	2.6E-3	1.8E-5	4.0E-7
60	2.4E-3	2.6E-7	4.4E-6	7.6E-6	2.3E-3	1.7E-5	3.6E-7
61	2.2E-3	2.4E-7	4.0E-6	7.0E-6	2.1E-3	1.6E-5	3.3E-7
62	2.0E-3	2.2E-7	3.7E-6	6.4E-6	2.0E-3	1.4E-5	3.1E-7
63	1.8E-3	2.0E-7	3.4E-6	5.8E-6	1.8E-3	1.3E-5	2.8E-7
64	1.7E-3	1.9E-7	3.1E-6	5.3E-6	1.6E-3	1.2E-5	2.6E-7
65	1.5E-3	1.7E-7	2.8E-6	4.9E-6	1.5E-3	1.1E-5	2.4E-7
66	1.4E-3	1.6E-7	2.6E-6	4.5E-6	1.4E-3	1.0E-5	2.2E-7
67	1.3E-3	1.4E-7	2.4E-6	4.1E-6	1.3E-3	9.2E-6	2.0E-7
68	1.2E-3	1.3E-7	2.2E-6	3.7E-6	1.2E-3	8.4E-6	1.8E-7
69	1.1E-3	1.2E-7	2.0E-6	3.4E-6	1.1E-3	7.7E-6	1.7E-7
70	9.8E-4	1.1E-7	1.8E-6	3.1E-6	9.7E-4	7.1E-6	1.5E-7
71	8.9E-4	1.0E-7	1.7E-6	2.8E-6	8.8E-4	6.5E-6	1.4E-7
72	8.2E-4	9.1E-8	1.5E-6	2.6E-6	8.1E-4	5.9E-6	1.3E-7
73	7.5E-4	8.4E-8	1.4E-6	2.4E-6	7.4E-4	5.4E-6	1.2E-7
74	6.9E-4	7.7E-8	1.3E-6	2.2E-6	6.8E-4	5.0E-6	1.1E-7
75	6.3E-4	7.0E-8	1.2E-6	2.0E-6	6.2E-4	4.6E-6	9.9E-8
76	5.8E-4	6.4E-8	1.1E-6	1.8E-6	5.7E-4	4.2E-6	9.0E-8
77	5.3E-4	5.9E-8	9.7E-7	1.7E-6	5.2E-4	3.8E-6	8.3E-8
78	4.8E-4	5.4E-8	8.8E-7	1.5E-6	4.8E-4	3.5E-6	7.6E-8
79	4.4E-4	4.9E-8	8.1E-7	1.4E-6	4.4E-4	3.2E-6	7.0E-8
80	4.0E-4	4.5E-8	7.4E-7	1.3E-6	4.0E-4	3.0E-6	6.4E-8
81	3.7E-4	4.1E-8	6.8E-7	1.2E-6	3.7E-4	2.7E-6	5.8E-8
82	3.4E-4	3.8E-8	6.2E-7	1.1E-6	3.3E-4	2.5E-6	5.4E-8
83	3.1E-4	3.5E-8	5.6E-7	9.7E-7	3.1E-4	2.3E-6	4.9E-8
84	2.8E-4	3.2E-8	5.2E-7	8.9E-7	2.8E-4	2.1E-6	4.5E-8
85	2.6E-4	2.9E-8	4.7E-7	8.1E-7	2.6E-4	1.9E-6	4.1E-8
86	2.4E-4	2.7E-8	4.3E-7	7.4E-7	2.3E-4	1.7E-6	3.8E-8
87	2.2E-4	2.4E-8	3.9E-7	6.8E-7	2.2E-4	1.6E-6	3.5E-8
88	2.0E-4	2.2E-8	3.6E-7	6.2E-7	2.0E-4	1.5E-6	3.2E-8
89	1.8E-4	2.0E-8	3.3E-7	5.7E-7	1.8E-4	1.3E-6	2.9E-8
90	1.7E-4	1.9E-8	3.0E-7	5.2E-7	1.7E-4	1.2E-6	2.7E-8
91	1.5E-4	1.7E-8	2.8E-7	4.8E-7	1.5E-4	1.1E-6	2.4E-8
92	1.4E-4	1.6E-8	2.5E-7	4.3E-7	1.4E-4	1.0E-6	2.2E-8
93	1.3E-4	1.4E-8	2.3E-7	4.0E-7	1.3E-4	9.5E-7	2.0E-8
94	1.2E-4	1.3E-8	2.1E-7	3.6E-7	1.2E-4	8.7E-7	1.9E-8
95	1.1E-4	1.2E-8	1.9E-7	3.3E-7	1.1E-4	8.0E-7	1.7E-8
96	9.8E-5	1.1E-8	1.8E-7	3.0E-7	9.7E-5	7.3E-7	1.6E-8
97	9.0E-5	1.0E-8	1.6E-7	2.8E-7	8.9E-5	6.7E-7	1.4E-8
98	8.2E-5	9.2E-9	1.5E-7	2.5E-7	8.1E-5	6.1E-7	1.3E-8
99	7.5E-5	8.5E-9	1.3E-7	2.3E-7	7.5E-5	5.6E-7	1.2E-8
100	6.9E-5	7.7E-9	1.2E-7	2.1E-7	6.8E-5	5.1E-7	1.1E-8
110	2.9E-5	3.2E-9	5.0E-8	8.7E-8	2.8E-5	2.1E-7	4.6E-9
120	1.2E-5	1.3E-9	2.1E-8	3.5E-8	1.2E-5	8.9E-8	1.9E-9
130	4.9E-6	5.5E-10	8.4E-9	1.4E-8	4.8E-6	3.7E-8	8.1E-10
140	2.0E-6	2.3E-10	3.4E-9	5.9E-9	2.0E-6	1.6E-8	3.4E-10
150	8.4E-7	-	1.4E-9	2.4E-9	8.3E-7	6.5E-9	1.4E-10
160	3.5E-7	-	5.7E-10	9.9E-10	3.4E-7	2.7E-9	-
170	1.4E-7	-	2.3E-10	4.0E-10	1.4E-7	1.1E-9	-
180	5.9E-8	-	-	1.6E-10	5.9E-8	4.7E-10	-
190	2.5E-8	-	-	-	2.4E-8	1.9E-10	-
200	1.0E-8	-	-	-	1.0E-8	-	-
210	4.2E-9	-	-	-	4.2E-9	-	-
220	1.8E-9	-	-	-	1.7E-9	-	-
230	7.3E-10	-	-	-	7.2E-10	-	-
240	3.0E-10	-	-	-	3.0E-10	-	-
250	1.2E-10	-	-	-	1.2E-10	-	-
