Radionuclide	I-131
Route of Intake	Inhalation
Material	Aerosols Type F, Sodium iodide, caesium chloride vector, silver iodide, all unspecified forms, fA=0.99
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
37	7.3E-3	2.9E-5	1.1E-5	3.2E-5	1.9E-5	6.7E-3	1.5E-4
38	6.7E-3	2.7E-5	1.0E-5	2.9E-5	1.7E-5	6.2E-3	1.3E-4
39	6.1E-3	2.5E-5	9.2E-6	2.7E-5	1.6E-5	5.6E-3	1.2E-4
40	5.6E-3	2.3E-5	8.4E-6	2.5E-5	1.5E-5	5.1E-3	1.1E-4
41	5.1E-3	2.1E-5	7.7E-6	2.3E-5	1.3E-5	4.7E-3	1.0E-4
42	4.6E-3	1.9E-5	7.0E-6	2.1E-5	1.2E-5	4.3E-3	9.4E-5
43	4.2E-3	1.7E-5	6.4E-6	1.9E-5	1.1E-5	3.9E-3	8.6E-5
44	3.8E-3	1.6E-5	5.9E-6	1.7E-5	1.0E-5	3.5E-3	7.8E-5
45	3.5E-3	1.4E-5	5.4E-6	1.6E-5	9.3E-6	3.2E-3	7.1E-5
46	3.2E-3	1.3E-5	4.9E-6	1.4E-5	8.5E-6	2.9E-3	6.5E-5
47	2.9E-3	1.2E-5	4.5E-6	1.3E-5	7.7E-6	2.7E-3	5.9E-5
48	2.7E-3	1.1E-5	4.1E-6	1.2E-5	7.1E-6	2.4E-3	5.4E-5
49	2.4E-3	1.0E-5	3.7E-6	1.1E-5	6.5E-6	2.2E-3	5.0E-5
50	2.2E-3	9.1E-6	3.4E-6	9.9E-6	5.9E-6	2.0E-3	4.5E-5
51	2.0E-3	8.3E-6	3.1E-6	9.1E-6	5.4E-6	1.9E-3	4.1E-5
52	1.8E-3	7.6E-6	2.8E-6	8.3E-6	4.9E-6	1.7E-3	3.8E-5
53	1.7E-3	6.9E-6	2.6E-6	7.6E-6	4.5E-6	1.5E-3	3.4E-5
54	1.5E-3	6.3E-6	2.4E-6	6.9E-6	4.1E-6	1.4E-3	3.1E-5
55	1.4E-3	5.8E-6	2.2E-6	6.3E-6	3.7E-6	1.3E-3	2.9E-5
56	1.3E-3	5.3E-6	2.0E-6	5.7E-6	3.4E-6	1.2E-3	2.6E-5
57	1.2E-3	4.8E-6	1.8E-6	5.2E-6	3.1E-6	1.1E-3	2.4E-5
58	1.1E-3	4.4E-6	1.6E-6	4.8E-6	2.8E-6	9.7E-4	2.2E-5
59	9.7E-4	4.0E-6	1.5E-6	4.4E-6	2.6E-6	8.9E-4	2.0E-5
60	8.8E-4	3.6E-6	1.4E-6	4.0E-6	2.4E-6	8.1E-4	1.8E-5
61	8.0E-4	3.3E-6	1.2E-6	3.6E-6	2.1E-6	7.4E-4	1.7E-5
62	7.3E-4	3.0E-6	1.1E-6	3.3E-6	2.0E-6	6.7E-4	1.5E-5
63	6.7E-4	2.8E-6	1.0E-6	3.0E-6	1.8E-6	6.1E-4	1.4E-5
64	6.1E-4	2.5E-6	9.5E-7	2.8E-6	1.6E-6	5.6E-4	1.3E-5
65	5.6E-4	2.3E-6	8.6E-7	2.5E-6	1.5E-6	5.1E-4	1.1E-5
66	5.1E-4	2.1E-6	7.9E-7	2.3E-6	1.4E-6	4.7E-4	1.0E-5
67	4.6E-4	1.9E-6	7.2E-7	2.1E-6	1.2E-6	4.3E-4	9.5E-6
68	4.2E-4	1.7E-6	6.5E-7	1.9E-6	1.1E-6	3.9E-4	8.7E-6
69	3.8E-4	1.6E-6	6.0E-7	1.7E-6	1.0E-6	3.5E-4	7.9E-6
70	3.5E-4	1.5E-6	5.4E-7	1.6E-6	9.4E-7	3.2E-4	7.2E-6
71	3.2E-4	1.3E-6	5.0E-7	1.4E-6	8.6E-7	2.9E-4	6.6E-6
72	2.9E-4	1.2E-6	4.5E-7	1.3E-6	7.8E-7	2.7E-4	6.0E-6
73	2.7E-4	1.1E-6	4.1E-7	1.2E-6	7.1E-7	2.4E-4	5.5E-6
74	2.4E-4	1.0E-6	3.8E-7	1.1E-6	6.5E-7	2.2E-4	5.0E-6
75	2.2E-4	9.2E-7	3.4E-7	1.0E-6	5.9E-7	2.0E-4	4.6E-6
76	2.0E-4	8.4E-7	3.1E-7	9.1E-7	5.4E-7	1.9E-4	4.2E-6
77	1.8E-4	7.6E-7	2.9E-7	8.3E-7	4.9E-7	1.7E-4	3.8E-6
78	1.7E-4	7.0E-7	2.6E-7	7.6E-7	4.5E-7	1.5E-4	3.5E-6
79	1.5E-4	6.4E-7	2.4E-7	6.9E-7	4.1E-7	1.4E-4	3.2E-6
80	1.4E-4	5.8E-7	2.2E-7	6.3E-7	3.7E-7	1.3E-4	2.9E-6
81	1.3E-4	5.3E-7	2.0E-7	5.8E-7	3.4E-7	1.2E-4	2.6E-6
82	1.2E-4	4.8E-7	1.8E-7	5.3E-7	3.1E-7	1.1E-4	2.4E-6
83	1.1E-4	4.4E-7	1.6E-7	4.8E-7	2.8E-7	9.7E-5	2.2E-6
84	9.7E-5	4.0E-7	1.5E-7	4.4E-7	2.6E-7	8.9E-5	2.0E-6
85	8.8E-5	3.7E-7	1.4E-7	4.0E-7	2.4E-7	8.1E-5	1.8E-6
86	8.0E-5	3.3E-7	1.2E-7	3.6E-7	2.2E-7	7.4E-5	1.7E-6
87	7.3E-5	3.0E-7	1.1E-7	3.3E-7	2.0E-7	6.7E-5	1.5E-6
88	6.7E-5	2.8E-7	1.0E-7	3.0E-7	1.8E-7	6.1E-5	1.4E-6
89	6.1E-5	2.5E-7	9.5E-8	2.8E-7	1.6E-7	5.6E-5	1.3E-6
90	5.6E-5	2.3E-7	8.6E-8	2.5E-7	1.5E-7	5.1E-5	1.1E-6
91	5.1E-5	2.1E-7	7.9E-8	2.3E-7	1.4E-7	4.7E-5	1.0E-6
92	4.6E-5	1.9E-7	7.2E-8	2.1E-7	1.2E-7	4.3E-5	9.5E-7
93	4.2E-5	1.8E-7	6.6E-8	1.9E-7	1.1E-7	3.9E-5	8.7E-7
94	3.8E-5	1.6E-7	6.0E-8	1.7E-7	1.0E-7	3.5E-5	7.9E-7
95	3.5E-5	1.5E-7	5.5E-8	1.6E-7	9.4E-8	3.2E-5	7.2E-7
96	3.2E-5	1.3E-7	5.0E-8	1.4E-7	8.6E-8	2.9E-5	6.6E-7
97	2.9E-5	1.2E-7	4.5E-8	1.3E-7	7.8E-8	2.7E-5	6.0E-7
98	2.7E-5	1.1E-7	4.1E-8	1.2E-7	7.1E-8	2.4E-5	5.5E-7
99	2.4E-5	1.0E-7	3.8E-8	1.1E-7	6.5E-8	2.2E-5	5.0E-7
100	2.2E-5	9.2E-8	3.4E-8	1.0E-7	5.9E-8	2.0E-5	4.6E-7
110	8.8E-6	3.7E-8	1.4E-8	4.0E-8	2.4E-8	8.1E-6	1.8E-7
120	3.5E-6	1.5E-8	5.5E-9	1.6E-8	9.4E-9	3.2E-6	7.2E-8
130	1.4E-6	5.8E-9	2.2E-9	6.3E-9	3.7E-9	1.3E-6	2.9E-8
140	5.5E-7	2.3E-9	8.6E-10	2.5E-9	1.5E-9	5.1E-7	1.1E-8
150	2.2E-7	9.2E-10	3.4E-10	1.0E-9	5.9E-10	2.0E-7	4.6E-9
160	8.8E-8	3.7E-10	1.4E-10	4.0E-10	2.4E-10	8.1E-8	1.8E-9
170	3.5E-8	1.5E-10	-	1.6E-10	-	3.2E-8	7.2E-10
180	1.4E-8	-	-	-	-	1.3E-8	2.9E-10
190	5.5E-9	-	-	-	-	5.1E-9	1.1E-10
200	2.2E-9	-	-	-	-	2.0E-9	-
210	8.8E-10	-	-	-	-	8.1E-10	-
220	3.5E-10	-	-	-	-	3.2E-10	-
230	1.4E-10	-	-	-	-	1.3E-10	-
