Radionuclide	Ag-106
Route of Intake	Ingestion
Material	All forms, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.8E-1	1.8E-1	3.8E-5	2.1E-4
0.083333	3.1E-2	3.1E-2	1.8E-5	1.4E-4
0.125	5.5E-3	5.4E-3	5.0E-6	4.6E-5
0.25	3.0E-5	2.9E-5	5.1E-8	5.4E-7
0.375	1.6E-7	1.6E-7	3.5E-10	3.8E-9
0.5	8.7E-10	8.3E-10	-	-
