Radionuclide	Ag-106
Route of Intake	Injection
Material	Injection, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.8E-1	4.5E-3	8.0E-3	8.3E-2
0.083333	3.1E-2	1.1E-3	1.4E-3	1.6E-2
0.125	5.5E-3	2.4E-4	2.6E-4	2.9E-3
0.25	3.0E-5	1.8E-6	1.5E-6	1.7E-5
0.375	1.6E-7	1.1E-8	8.7E-9	9.4E-8
0.5	9.0E-10	-	-	5.2E-10
