Radionuclide	Pb-204m
Route of Intake	Inhalation
Material	Aerosols Type S, Mineral dusts, fA=2E-3
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	5.3E-1	-	1.7E-1	8.3E-2	1.3E-5	1.1E-5
0.083333	2.8E-1	-	1.1E-1	3.9E-2	1.5E-5	1.2E-5
0.125	1.5E-1	-	6.5E-2	1.9E-2	1.3E-5	1.0E-5
0.25	2.3E-2	-	1.2E-2	2.5E-3	4.5E-6	3.4E-6
0.375	3.4E-3	-	2.1E-3	3.7E-4	1.0E-6	7.8E-7
0.5	5.2E-4	-	3.5E-4	5.6E-5	2.0E-7	1.5E-7
0.625	7.9E-5	-	5.7E-5	8.4E-6	3.5E-8	2.8E-8
0.75	1.2E-5	-	9.0E-6	1.3E-6	6.1E-9	4.9E-9
0.875	1.8E-6	-	1.4E-6	2.0E-7	1.0E-9	8.3E-10
1	2.7E-7	3.7E-8	2.1E-7	3.0E-8	1.7E-10	1.4E-10
1.125	3.9E-8	-	3.2E-8	4.5E-9	-	-
1.25	5.8E-9	-	4.7E-9	6.9E-10	-	-
1.375	8.4E-10	-	6.9E-10	1.1E-10	-	-
1.5	1.2E-10	-	-	-	-	-
