Radionuclide	As-74
Route of Intake	Ingestion
Material	Water insoluble compounds and arsenic in soil, fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	9.7E-1	1.9E-3	2.6E-3
0.083333	9.9E-1	-	-	9.1E-1	5.1E-3	6.6E-3
0.125	9.9E-1	-	-	8.6E-1	7.9E-3	1.0E-2
0.25	9.5E-1	-	-	7.6E-1	1.3E-2	1.5E-2
0.375	9.2E-1	-	-	7.1E-1	1.4E-2	1.7E-2
0.5	8.8E-1	-	-	6.8E-1	1.5E-2	1.6E-2
0.625	8.4E-1	-	-	6.4E-1	1.4E-2	1.6E-2
0.75	8.0E-1	-	-	6.1E-1	1.4E-2	1.5E-2
0.875	7.5E-1	-	-	5.7E-1	1.4E-2	1.4E-2
1	7.0E-1	9.7E-2	1.6E-1	5.2E-1	1.3E-2	1.3E-2
1.125	6.5E-1	-	-	4.8E-1	1.3E-2	1.3E-2
1.25	6.0E-1	-	-	4.3E-1	1.3E-2	1.2E-2
1.375	5.5E-1	-	-	3.8E-1	1.2E-2	1.2E-2
1.5	5.0E-1	-	-	3.4E-1	1.2E-2	1.1E-2
1.625	4.6E-1	-	-	3.0E-1	1.2E-2	1.1E-2
1.75	4.2E-1	-	-	2.6E-1	1.1E-2	1.0E-2
1.875	3.8E-1	-	-	2.3E-1	1.1E-2	1.0E-2
2	3.5E-1	2.5E-2	3.1E-1	2.0E-1	1.1E-2	9.7E-3
2.25	2.9E-1	-	-	1.4E-1	1.0E-2	9.1E-3
2.5	2.4E-1	-	-	1.1E-1	9.7E-3	8.5E-3
2.75	2.1E-1	-	-	7.6E-2	9.2E-3	8.0E-3
3	1.8E-1	1.9E-2	1.3E-1	5.5E-2	8.7E-3	7.6E-3
3.25	1.6E-1	-	-	3.9E-2	8.2E-3	7.2E-3
3.5	1.4E-1	-	-	2.8E-2	7.8E-3	6.9E-3
3.75	1.3E-1	-	-	2.0E-2	7.4E-3	6.6E-3
4	1.2E-1	1.5E-2	3.8E-2	1.5E-2	7.0E-3	6.3E-3
4.25	1.1E-1	-	-	1.1E-2	6.6E-3	6.0E-3
4.5	1.0E-1	-	-	8.4E-3	6.3E-3	5.7E-3
4.75	9.8E-2	-	-	6.6E-3	6.0E-3	5.5E-3
5	9.3E-2	1.2E-2	9.2E-3	5.3E-3	5.7E-3	5.3E-3
5.5	8.4E-2	-	-	3.8E-3	5.1E-3	4.9E-3
6	7.7E-2	9.7E-3	2.4E-3	3.1E-3	4.6E-3	4.5E-3
6.5	7.1E-2	-	-	2.6E-3	4.2E-3	4.2E-3
7	6.5E-2	7.9E-3	8.7E-4	2.3E-3	3.8E-3	3.9E-3
7.5	6.0E-2	-	-	2.1E-3	3.4E-3	3.6E-3
8	5.6E-2	6.4E-3	5.0E-4	1.9E-3	3.1E-3	3.4E-3
8.5	5.2E-2	-	-	1.7E-3	2.8E-3	3.1E-3
9	4.8E-2	5.3E-3	3.7E-4	1.6E-3	2.6E-3	2.9E-3
9.5	4.5E-2	-	-	1.5E-3	2.4E-3	2.7E-3
10	4.2E-2	4.3E-3	3.0E-4	1.4E-3	2.2E-3	2.5E-3
11	3.6E-2	3.6E-3	2.4E-4	1.2E-3	1.8E-3	2.2E-3
