Radionuclide	W-178
Route of Intake	Injection
Material	Injection, fA=0.5
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.4E-1	-	-	5.7E-2	6.4E-2	6.6E-2
0.083333	8.2E-1	-	-	5.2E-2	6.3E-2	5.1E-2
0.125	7.1E-1	-	-	5.0E-2	6.4E-2	4.5E-2
0.25	4.7E-1	-	-	4.9E-2	6.6E-2	3.9E-2
0.375	3.5E-1	-	-	4.9E-2	6.5E-2	3.8E-2
0.5	2.8E-1	-	-	4.8E-2	6.3E-2	3.7E-2
0.625	2.4E-1	-	-	4.6E-2	6.0E-2	3.5E-2
0.75	2.2E-1	-	-	4.4E-2	5.7E-2	3.4E-2
0.875	2.0E-1	-	-	4.2E-2	5.4E-2	3.3E-2
1	1.8E-1	7.7E-1	1.2E-2	3.9E-2	5.1E-2	3.2E-2
1.125	1.7E-1	-	-	3.6E-2	4.8E-2	3.1E-2
1.25	1.6E-1	-	-	3.2E-2	4.6E-2	3.0E-2
1.375	1.5E-1	-	-	2.9E-2	4.3E-2	2.9E-2
1.5	1.4E-1	-	-	2.6E-2	4.1E-2	2.8E-2
1.625	1.3E-1	-	-	2.4E-2	3.9E-2	2.7E-2
1.75	1.2E-1	-	-	2.1E-2	3.7E-2	2.6E-2
1.875	1.2E-1	-	-	1.9E-2	3.5E-2	2.5E-2
2	1.1E-1	4.2E-2	2.2E-2	1.6E-2	3.3E-2	2.4E-2
2.25	1.0E-1	-	-	1.3E-2	3.0E-2	2.2E-2
2.5	9.3E-2	-	-	9.8E-3	2.8E-2	2.1E-2
2.75	8.5E-2	-	-	7.6E-3	2.6E-2	1.9E-2
3	7.9E-2	1.9E-2	1.1E-2	5.9E-3	2.4E-2	1.8E-2
3.25	7.4E-2	-	-	4.6E-3	2.2E-2	1.7E-2
3.5	6.9E-2	-	-	3.7E-3	2.1E-2	1.6E-2
3.75	6.6E-2	-	-	3.0E-3	2.0E-2	1.5E-2
4	6.2E-2	1.1E-2	3.7E-3	2.5E-3	1.9E-2	1.4E-2
4.25	5.9E-2	-	-	2.1E-3	1.8E-2	1.3E-2
4.5	5.7E-2	-	-	1.8E-3	1.7E-2	1.2E-2
4.75	5.4E-2	-	-	1.5E-3	1.6E-2	1.2E-2
5	5.2E-2	6.6E-3	1.3E-3	1.4E-3	1.6E-2	1.1E-2
5.5	4.9E-2	-	-	1.1E-3	1.5E-2	9.7E-3
6	4.6E-2	4.3E-3	6.1E-4	9.1E-4	1.4E-2	8.7E-3
6.5	4.3E-2	-	-	7.9E-4	1.3E-2	7.9E-3
7	4.1E-2	3.0E-3	3.4E-4	6.9E-4	1.3E-2	7.1E-3
7.5	3.9E-2	-	-	6.1E-4	1.3E-2	6.5E-3
8	3.7E-2	2.2E-3	2.2E-4	5.5E-4	1.2E-2	6.0E-3
8.5	3.6E-2	-	-	4.9E-4	1.2E-2	5.5E-3
9	3.4E-2	1.6E-3	1.6E-4	4.5E-4	1.2E-2	5.1E-3
9.5	3.3E-2	-	-	4.1E-4	1.1E-2	4.8E-3
10	3.2E-2	1.3E-3	1.1E-4	3.8E-4	1.1E-2	4.5E-3
11	3.0E-2	1.0E-3	8.7E-5	3.3E-4	1.1E-2	4.1E-3
12	2.8E-2	8.3E-4	6.8E-5	2.8E-4	1.0E-2	3.7E-3
13	2.6E-2	6.9E-4	5.5E-5	2.5E-4	9.9E-3	3.4E-3
14	2.5E-2	5.9E-4	4.5E-5	2.2E-4	9.6E-3	3.2E-3
15	2.3E-2	5.1E-4	3.8E-5	2.0E-4	9.2E-3	3.0E-3
16	2.2E-2	4.4E-4	3.2E-5	1.8E-4	8.9E-3	2.9E-3
17	2.1E-2	3.9E-4	2.8E-5	1.6E-4	8.6E-3	2.7E-3
18	2.0E-2	3.4E-4	2.5E-5	1.5E-4	8.3E-3	2.6E-3
19	1.9E-2	3.1E-4	2.2E-5	1.4E-4	8.1E-3	2.5E-3
20	1.8E-2	2.7E-4	1.9E-5	1.2E-4	7.8E-3	2.4E-3
21	1.7E-2	2.5E-4	1.7E-5	1.1E-4	7.5E-3	2.3E-3
22	1.7E-2	2.2E-4	1.5E-5	1.0E-4	7.3E-3	2.2E-3
23	1.6E-2	2.0E-4	1.4E-5	9.5E-5	7.0E-3	2.2E-3
24	1.5E-2	1.8E-4	1.3E-5	8.8E-5	6.8E-3	2.1E-3
25	1.4E-2	1.7E-4	1.1E-5	8.1E-5	6.6E-3	2.0E-3
26	1.4E-2	1.5E-4	1.0E-5	7.4E-5	6.3E-3	1.9E-3
27	1.3E-2	1.4E-4	9.4E-6	6.8E-5	6.1E-3	1.9E-3
28	1.3E-2	1.3E-4	8.6E-6	6.3E-5	5.9E-3	1.8E-3
29	1.2E-2	1.1E-4	7.8E-6	5.8E-5	5.7E-3	1.7E-3
30	1.2E-2	1.0E-4	7.1E-6	5.4E-5	5.5E-3	1.7E-3
31	1.1E-2	9.6E-5	6.5E-6	5.0E-5	5.4E-3	1.6E-3
32	1.1E-2	8.8E-5	6.0E-6	4.6E-5	5.2E-3	1.6E-3
33	1.0E-2	8.0E-5	5.4E-6	4.3E-5	5.0E-3	1.5E-3
34	9.9E-3	7.3E-5	5.0E-6	4.0E-5	4.8E-3	1.5E-3
35	9.5E-3	6.7E-5	4.6E-6	3.7E-5	4.7E-3	1.4E-3
36	9.2E-3	6.2E-5	4.2E-6	3.5E-5	4.5E-3	1.4E-3
37	8.8E-3	5.7E-5	3.8E-6	3.2E-5	4.4E-3	1.3E-3
38	8.5E-3	5.2E-5	3.5E-6	3.0E-5	4.2E-3	1.3E-3
39	8.2E-3	4.8E-5	3.2E-6	2.8E-5	4.1E-3	1.2E-3
40	7.9E-3	4.4E-5	3.0E-6	2.6E-5	3.9E-3	1.2E-3
41	7.6E-3	4.1E-5	2.7E-6	2.5E-5	3.8E-3	1.2E-3
42	7.3E-3	3.8E-5	2.5E-6	2.3E-5	3.7E-3	1.1E-3
43	7.0E-3	3.5E-5	2.3E-6	2.2E-5	3.6E-3	1.1E-3
44	6.8E-3	3.2E-5	2.2E-6	2.0E-5	3.4E-3	1.0E-3
45	6.5E-3	3.0E-5	2.0E-6	1.9E-5	3.3E-3	1.0E-3
46	6.3E-3	2.7E-5	1.8E-6	1.8E-5	3.2E-3	9.8E-4
47	6.1E-3	2.5E-5	1.7E-6	1.7E-5	3.1E-3	9.4E-4
48	5.8E-3	2.4E-5	1.6E-6	1.6E-5	3.0E-3	9.1E-4
49	5.6E-3	2.2E-5	1.5E-6	1.5E-5	2.9E-3	8.8E-4
50	5.4E-3	2.0E-5	1.4E-6	1.4E-5	2.8E-3	8.5E-4
51	5.2E-3	1.9E-5	1.3E-6	1.3E-5	2.7E-3	8.2E-4
52	5.0E-3	1.8E-5	1.2E-6	1.3E-5	2.6E-3	8.0E-4
53	4.9E-3	1.6E-5	1.1E-6	1.2E-5	2.5E-3	7.7E-4
54	4.7E-3	1.5E-5	1.0E-6	1.1E-5	2.5E-3	7.4E-4
55	4.5E-3	1.4E-5	9.5E-7	1.1E-5	2.4E-3	7.2E-4
56	4.4E-3	1.3E-5	8.8E-7	1.0E-5	2.3E-3	6.9E-4
57	4.2E-3	1.3E-5	8.2E-7	9.8E-6	2.2E-3	6.7E-4
58	4.1E-3	1.2E-5	7.7E-7	9.3E-6	2.1E-3	6.5E-4
59	3.9E-3	1.1E-5	7.2E-7	8.9E-6	2.1E-3	6.3E-4
60	3.8E-3	1.0E-5	6.8E-7	8.5E-6	2.0E-3	6.1E-4
61	3.7E-3	9.7E-6	6.3E-7	8.1E-6	1.9E-3	5.9E-4
62	3.5E-3	9.1E-6	6.0E-7	7.7E-6	1.9E-3	5.7E-4
63	3.4E-3	8.6E-6	5.6E-7	7.4E-6	1.8E-3	5.5E-4
64	3.3E-3	8.1E-6	5.3E-7	7.0E-6	1.7E-3	5.3E-4
65	3.2E-3	7.6E-6	5.0E-7	6.7E-6	1.7E-3	5.1E-4
66	3.1E-3	7.2E-6	4.7E-7	6.4E-6	1.6E-3	4.9E-4
67	3.0E-3	6.8E-6	4.4E-7	6.1E-6	1.6E-3	4.8E-4
68	2.9E-3	6.4E-6	4.2E-7	5.9E-6	1.5E-3	4.6E-4
69	2.8E-3	6.1E-6	3.9E-7	5.6E-6	1.5E-3	4.5E-4
70	2.7E-3	5.7E-6	3.7E-7	5.4E-6	1.4E-3	4.3E-4
71	2.6E-3	5.4E-6	3.5E-7	5.2E-6	1.4E-3	4.2E-4
72	2.5E-3	5.2E-6	3.3E-7	5.0E-6	1.3E-3	4.0E-4
73	2.4E-3	4.9E-6	3.2E-7	4.8E-6	1.3E-3	3.9E-4
74	2.3E-3	4.7E-6	3.0E-7	4.6E-6	1.2E-3	3.8E-4
75	2.3E-3	4.4E-6	2.9E-7	4.4E-6	1.2E-3	3.6E-4
76	2.2E-3	4.2E-6	2.7E-7	4.2E-6	1.2E-3	3.5E-4
77	2.1E-3	4.0E-6	2.6E-7	4.1E-6	1.1E-3	3.4E-4
78	2.0E-3	3.8E-6	2.5E-7	3.9E-6	1.1E-3	3.3E-4
79	2.0E-3	3.6E-6	2.3E-7	3.8E-6	1.1E-3	3.2E-4
80	1.9E-3	3.5E-6	2.2E-7	3.6E-6	1.0E-3	3.1E-4
81	1.8E-3	3.3E-6	2.1E-7	3.5E-6	9.8E-4	3.0E-4
82	1.8E-3	3.2E-6	2.0E-7	3.4E-6	9.5E-4	2.9E-4
83	1.7E-3	3.0E-6	1.9E-7	3.2E-6	9.2E-4	2.8E-4
84	1.7E-3	2.9E-6	1.9E-7	3.1E-6	8.9E-4	2.7E-4
85	1.6E-3	2.8E-6	1.8E-7	3.0E-6	8.6E-4	2.6E-4
86	1.6E-3	2.7E-6	1.7E-7	2.9E-6	8.3E-4	2.5E-4
87	1.5E-3	2.5E-6	1.6E-7	2.8E-6	8.0E-4	2.4E-4
88	1.5E-3	2.4E-6	1.6E-7	2.7E-6	7.8E-4	2.3E-4
89	1.4E-3	2.3E-6	1.5E-7	2.6E-6	7.5E-4	2.3E-4
90	1.4E-3	2.2E-6	1.4E-7	2.5E-6	7.3E-4	2.2E-4
91	1.3E-3	2.1E-6	1.4E-7	2.4E-6	7.0E-4	2.1E-4
92	1.3E-3	2.1E-6	1.3E-7	2.3E-6	6.8E-4	2.0E-4
93	1.2E-3	2.0E-6	1.3E-7	2.2E-6	6.6E-4	2.0E-4
94	1.2E-3	1.9E-6	1.2E-7	2.2E-6	6.3E-4	1.9E-4
95	1.1E-3	1.8E-6	1.2E-7	2.1E-6	6.1E-4	1.8E-4
96	1.1E-3	1.7E-6	1.1E-7	2.0E-6	5.9E-4	1.8E-4
97	1.1E-3	1.7E-6	1.1E-7	1.9E-6	5.7E-4	1.7E-4
98	1.0E-3	1.6E-6	1.0E-7	1.9E-6	5.5E-4	1.7E-4
99	1.0E-3	1.5E-6	9.8E-8	1.8E-6	5.4E-4	1.6E-4
100	9.7E-4	1.5E-6	9.4E-8	1.7E-6	5.2E-4	1.6E-4
110	6.9E-4	1.0E-6	6.4E-8	1.2E-6	3.7E-4	1.1E-4
120	4.9E-4	7.0E-7	4.4E-8	8.7E-7	2.6E-4	7.9E-5
