Radionuclide	Pu-235
Route of Intake	Ingestion
Material	Insoluble forms: oxides, fA=1E-5
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.9E-1	1.9E-1	7.4E-9	1.1E-8
0.083333	3.7E-2	3.7E-2	4.3E-9	6.4E-9
0.125	7.2E-3	7.2E-3	1.5E-9	2.2E-9
0.25	5.2E-5	5.2E-5	-	-
0.375	3.7E-7	3.7E-7	-	-
0.5	2.6E-9	2.6E-9	-	-
