Radionuclide	Nb-91
Route of Intake	Injection
Material	Injection, fA=1E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.9E-1	-	-	6.3E-2	6.7E-2	9.2E-2
0.083333	9.8E-1	-	-	5.9E-2	6.5E-2	8.6E-2
0.125	9.6E-1	-	-	5.6E-2	6.4E-2	8.3E-2
0.25	9.2E-1	-	-	5.2E-2	6.4E-2	7.9E-2
0.375	8.9E-1	-	-	5.0E-2	6.6E-2	7.9E-2
0.5	8.7E-1	-	-	5.0E-2	6.8E-2	8.0E-2
0.625	8.6E-1	-	-	5.0E-2	7.0E-2	8.1E-2
0.75	8.5E-1	-	-	5.0E-2	7.3E-2	8.2E-2
0.875	8.3E-1	-	-	5.0E-2	7.5E-2	8.4E-2
1	8.2E-1	1.8E-1	2.2E-3	4.9E-2	7.7E-2	8.5E-2
1.125	8.1E-1	-	-	4.9E-2	7.9E-2	8.7E-2
1.25	8.0E-1	-	-	4.8E-2	8.2E-2	8.8E-2
1.375	7.9E-1	-	-	4.7E-2	8.4E-2	8.9E-2
1.5	7.7E-1	-	-	4.7E-2	8.6E-2	9.0E-2
1.625	7.6E-1	-	-	4.6E-2	8.8E-2	9.1E-2
1.75	7.5E-1	-	-	4.5E-2	9.0E-2	9.2E-2
1.875	7.4E-1	-	-	4.4E-2	9.1E-2	9.3E-2
2	7.3E-1	8.1E-2	8.8E-3	4.3E-2	9.3E-2	9.4E-2
2.25	7.1E-1	-	-	4.2E-2	9.7E-2	9.5E-2
2.5	6.9E-1	-	-	4.0E-2	1.0E-1	9.7E-2
2.75	6.7E-1	-	-	3.8E-2	1.0E-1	9.8E-2
3	6.6E-1	6.4E-2	1.0E-2	3.6E-2	1.1E-1	9.9E-2
3.25	6.4E-1	-	-	3.5E-2	1.1E-1	1.0E-1
3.5	6.3E-1	-	-	3.3E-2	1.1E-1	1.0E-1
3.75	6.1E-1	-	-	3.1E-2	1.1E-1	1.0E-1
4	6.0E-1	5.1E-2	9.2E-3	3.0E-2	1.2E-1	1.0E-1
4.25	5.8E-1	-	-	2.9E-2	1.2E-1	1.0E-1
4.5	5.7E-1	-	-	2.7E-2	1.2E-1	1.0E-1
4.75	5.6E-1	-	-	2.6E-2	1.2E-1	1.0E-1
5	5.5E-1	4.0E-2	8.0E-3	2.5E-2	1.2E-1	1.0E-1
5.5	5.3E-1	-	-	2.3E-2	1.3E-1	1.0E-1
6	5.1E-1	3.2E-2	6.8E-3	2.1E-2	1.3E-1	1.0E-1
6.5	4.9E-1	-	-	1.9E-2	1.3E-1	1.0E-1
7	4.8E-1	2.5E-2	5.7E-3	1.7E-2	1.4E-1	1.0E-1
7.5	4.7E-1	-	-	1.5E-2	1.4E-1	1.0E-1
8	4.5E-1	2.0E-2	4.8E-3	1.4E-2	1.4E-1	1.0E-1
8.5	4.4E-1	-	-	1.3E-2	1.4E-1	1.0E-1
9	4.3E-1	1.6E-2	3.9E-3	1.2E-2	1.4E-1	1.0E-1
9.5	4.3E-1	-	-	1.1E-2	1.4E-1	1.0E-1
10	4.2E-1	1.3E-2	3.3E-3	9.8E-3	1.4E-1	1.0E-1
11	4.0E-1	1.0E-2	2.7E-3	8.2E-3	1.5E-1	1.0E-1
12	3.9E-1	8.4E-3	2.2E-3	6.9E-3	1.5E-1	1.0E-1
13	3.9E-1	6.8E-3	1.8E-3	5.9E-3	1.5E-1	1.0E-1
14	3.8E-1	5.6E-3	1.5E-3	5.1E-3	1.5E-1	1.0E-1
15	3.7E-1	4.6E-3	1.2E-3	4.4E-3	1.5E-1	1.0E-1
16	3.7E-1	3.8E-3	1.0E-3	3.9E-3	1.5E-1	1.0E-1
17	3.6E-1	3.2E-3	8.2E-4	3.4E-3	1.5E-1	1.0E-1
18	3.6E-1	2.7E-3	6.8E-4	3.1E-3	1.5E-1	9.9E-2
19	3.6E-1	2.3E-3	5.7E-4	2.8E-3	1.5E-1	9.9E-2
20	3.6E-1	2.0E-3	4.7E-4	2.6E-3	1.5E-1	9.8E-2
21	3.5E-1	1.7E-3	4.0E-4	2.4E-3	1.6E-1	9.8E-2
22	3.5E-1	1.5E-3	3.4E-4	2.3E-3	1.6E-1	9.8E-2
23	3.5E-1	1.3E-3	2.9E-4	2.1E-3	1.6E-1	9.7E-2
24	3.5E-1	1.2E-3	2.5E-4	2.0E-3	1.6E-1	9.7E-2
25	3.5E-1	1.1E-3	2.2E-4	1.9E-3	1.6E-1	9.6E-2
26	3.5E-1	1.0E-3	2.0E-4	1.9E-3	1.6E-1	9.6E-2
27	3.4E-1	9.7E-4	1.8E-4	1.8E-3	1.6E-1	9.6E-2
28	3.4E-1	9.2E-4	1.6E-4	1.8E-3	1.6E-1	9.5E-2
29	3.4E-1	8.7E-4	1.5E-4	1.7E-3	1.6E-1	9.5E-2
30	3.4E-1	8.4E-4	1.4E-4	1.7E-3	1.6E-1	9.5E-2
31	3.4E-1	8.1E-4	1.3E-4	1.7E-3	1.6E-1	9.4E-2
32	3.4E-1	7.9E-4	1.2E-4	1.6E-3	1.6E-1	9.4E-2
33	3.4E-1	7.7E-4	1.2E-4	1.6E-3	1.6E-1	9.4E-2
34	3.4E-1	7.5E-4	1.1E-4	1.6E-3	1.6E-1	9.3E-2
35	3.4E-1	7.4E-4	1.1E-4	1.6E-3	1.6E-1	9.3E-2
36	3.4E-1	7.2E-4	1.0E-4	1.6E-3	1.6E-1	9.3E-2
37	3.4E-1	7.1E-4	1.0E-4	1.5E-3	1.6E-1	9.2E-2
38	3.3E-1	7.1E-4	1.0E-4	1.5E-3	1.6E-1	9.2E-2
39	3.3E-1	7.0E-4	9.8E-5	1.5E-3	1.6E-1	9.2E-2
40	3.3E-1	6.9E-4	9.7E-5	1.5E-3	1.6E-1	9.1E-2
41	3.3E-1	6.8E-4	9.6E-5	1.5E-3	1.6E-1	9.1E-2
42	3.3E-1	6.8E-4	9.4E-5	1.5E-3	1.6E-1	9.1E-2
43	3.3E-1	6.7E-4	9.3E-5	1.5E-3	1.6E-1	9.0E-2
44	3.3E-1	6.7E-4	9.2E-5	1.4E-3	1.6E-1	9.0E-2
45	3.3E-1	6.6E-4	9.2E-5	1.4E-3	1.6E-1	9.0E-2
46	3.3E-1	6.6E-4	9.1E-5	1.4E-3	1.6E-1	8.9E-2
47	3.3E-1	6.5E-4	9.0E-5	1.4E-3	1.6E-1	8.9E-2
48	3.3E-1	6.5E-4	8.9E-5	1.4E-3	1.6E-1	8.9E-2
49	3.3E-1	6.5E-4	8.9E-5	1.4E-3	1.6E-1	8.8E-2
50	3.3E-1	6.4E-4	8.8E-5	1.4E-3	1.6E-1	8.8E-2
51	3.2E-1	6.4E-4	8.8E-5	1.4E-3	1.6E-1	8.8E-2
52	3.2E-1	6.3E-4	8.7E-5	1.4E-3	1.6E-1	8.7E-2
53	3.2E-1	6.3E-4	8.6E-5	1.3E-3	1.6E-1	8.7E-2
54	3.2E-1	6.3E-4	8.6E-5	1.3E-3	1.6E-1	8.7E-2
55	3.2E-1	6.2E-4	8.5E-5	1.3E-3	1.6E-1	8.6E-2
56	3.2E-1	6.2E-4	8.5E-5	1.3E-3	1.6E-1	8.6E-2
57	3.2E-1	6.2E-4	8.4E-5	1.3E-3	1.6E-1	8.6E-2
58	3.2E-1	6.1E-4	8.4E-5	1.3E-3	1.6E-1	8.5E-2
59	3.2E-1	6.1E-4	8.3E-5	1.3E-3	1.6E-1	8.5E-2
60	3.2E-1	6.1E-4	8.3E-5	1.3E-3	1.6E-1	8.5E-2
61	3.2E-1	6.0E-4	8.3E-5	1.3E-3	1.6E-1	8.4E-2
62	3.2E-1	6.0E-4	8.2E-5	1.3E-3	1.6E-1	8.4E-2
63	3.2E-1	6.0E-4	8.2E-5	1.3E-3	1.6E-1	8.4E-2
64	3.2E-1	5.9E-4	8.1E-5	1.2E-3	1.6E-1	8.4E-2
65	3.1E-1	5.9E-4	8.1E-5	1.2E-3	1.6E-1	8.3E-2
66	3.1E-1	5.9E-4	8.0E-5	1.2E-3	1.6E-1	8.3E-2
67	3.1E-1	5.8E-4	8.0E-5	1.2E-3	1.6E-1	8.3E-2
68	3.1E-1	5.8E-4	7.9E-5	1.2E-3	1.6E-1	8.2E-2
69	3.1E-1	5.8E-4	7.9E-5	1.2E-3	1.6E-1	8.2E-2
70	3.1E-1	5.7E-4	7.8E-5	1.2E-3	1.6E-1	8.2E-2
71	3.1E-1	5.7E-4	7.8E-5	1.2E-3	1.6E-1	8.1E-2
72	3.1E-1	5.7E-4	7.8E-5	1.2E-3	1.6E-1	8.1E-2
73	3.1E-1	5.6E-4	7.7E-5	1.2E-3	1.6E-1	8.1E-2
74	3.1E-1	5.6E-4	7.7E-5	1.2E-3	1.6E-1	8.0E-2
75	3.1E-1	5.6E-4	7.6E-5	1.1E-3	1.6E-1	8.0E-2
76	3.1E-1	5.5E-4	7.6E-5	1.1E-3	1.6E-1	8.0E-2
77	3.1E-1	5.5E-4	7.5E-5	1.1E-3	1.6E-1	8.0E-2
78	3.1E-1	5.5E-4	7.5E-5	1.1E-3	1.6E-1	7.9E-2
79	3.1E-1	5.4E-4	7.5E-5	1.1E-3	1.6E-1	7.9E-2
80	3.1E-1	5.4E-4	7.4E-5	1.1E-3	1.6E-1	7.9E-2
81	3.0E-1	5.4E-4	7.4E-5	1.1E-3	1.6E-1	7.8E-2
82	3.0E-1	5.4E-4	7.3E-5	1.1E-3	1.6E-1	7.8E-2
83	3.0E-1	5.3E-4	7.3E-5	1.1E-3	1.6E-1	7.8E-2
84	3.0E-1	5.3E-4	7.3E-5	1.1E-3	1.6E-1	7.8E-2
85	3.0E-1	5.3E-4	7.2E-5	1.1E-3	1.6E-1	7.7E-2
86	3.0E-1	5.2E-4	7.2E-5	1.1E-3	1.6E-1	7.7E-2
87	3.0E-1	5.2E-4	7.1E-5	1.0E-3	1.6E-1	7.7E-2
88	3.0E-1	5.2E-4	7.1E-5	1.0E-3	1.6E-1	7.6E-2
89	3.0E-1	5.2E-4	7.1E-5	1.0E-3	1.6E-1	7.6E-2
90	3.0E-1	5.1E-4	7.0E-5	1.0E-3	1.6E-1	7.6E-2
91	3.0E-1	5.1E-4	7.0E-5	1.0E-3	1.6E-1	7.6E-2
92	3.0E-1	5.1E-4	7.0E-5	1.0E-3	1.6E-1	7.5E-2
93	3.0E-1	5.1E-4	6.9E-5	1.0E-3	1.6E-1	7.5E-2
94	3.0E-1	5.0E-4	6.9E-5	9.9E-4	1.6E-1	7.5E-2
95	3.0E-1	5.0E-4	6.8E-5	9.8E-4	1.7E-1	7.4E-2
96	3.0E-1	5.0E-4	6.8E-5	9.8E-4	1.7E-1	7.4E-2
97	3.0E-1	4.9E-4	6.8E-5	9.7E-4	1.7E-1	7.4E-2
98	2.9E-1	4.9E-4	6.7E-5	9.6E-4	1.7E-1	7.4E-2
99	2.9E-1	4.9E-4	6.7E-5	9.6E-4	1.7E-1	7.3E-2
100	2.9E-1	4.9E-4	6.7E-5	9.5E-4	1.7E-1	7.3E-2
110	2.9E-1	4.6E-4	6.3E-5	8.8E-4	1.7E-1	7.0E-2
120	2.8E-1	4.4E-4	6.0E-5	8.2E-4	1.7E-1	6.8E-2
130	2.8E-1	4.2E-4	5.7E-5	7.6E-4	1.7E-1	6.5E-2
