Radionuclide	Mo-93
Route of Intake	Inhalation
Material	Aerosols Type S, fA=9E-3
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Liver*
5	9.3E-2	5.8E-5	1.9E-2	7.6E-3	8.1E-2	2.5E-3
5.5	8.9E-2	-	-	4.6E-3	8.1E-2	2.5E-3
6	8.7E-2	4.5E-5	5.5E-3	3.1E-3	8.0E-2	2.5E-3
6.5	8.6E-2	-	-	2.3E-3	8.0E-2	2.4E-3
7	8.5E-2	4.1E-5	2.1E-3	1.9E-3	7.9E-2	2.4E-3
7.5	8.5E-2	-	-	1.6E-3	7.9E-2	2.4E-3
8	8.4E-2	4.0E-5	1.2E-3	1.5E-3	7.9E-2	2.4E-3
8.5	8.4E-2	-	-	1.3E-3	7.8E-2	2.4E-3
9	8.3E-2	3.9E-5	8.7E-4	1.2E-3	7.8E-2	2.4E-3
9.5	8.3E-2	-	-	1.1E-3	7.8E-2	2.3E-3
10	8.2E-2	3.8E-5	7.2E-4	1.0E-3	7.7E-2	2.3E-3
11	8.2E-2	3.8E-5	6.1E-4	9.1E-4	7.7E-2	2.3E-3
12	8.1E-2	3.7E-5	5.3E-4	8.0E-4	7.6E-2	2.3E-3
13	8.1E-2	3.7E-5	4.6E-4	7.1E-4	7.6E-2	2.2E-3
14	8.0E-2	3.6E-5	4.1E-4	6.3E-4	7.6E-2	2.2E-3
15	8.0E-2	3.6E-5	3.6E-4	5.7E-4	7.5E-2	2.2E-3
16	8.0E-2	3.6E-5	3.2E-4	5.2E-4	7.5E-2	2.1E-3
17	7.9E-2	3.5E-5	2.9E-4	4.7E-4	7.5E-2	2.1E-3
18	7.9E-2	3.5E-5	2.7E-4	4.4E-4	7.5E-2	2.1E-3
19	7.9E-2	3.5E-5	2.5E-4	4.1E-4	7.4E-2	2.0E-3
20	7.8E-2	3.4E-5	2.3E-4	3.9E-4	7.4E-2	2.0E-3
21	7.8E-2	3.4E-5	2.2E-4	3.7E-4	7.4E-2	2.0E-3
22	7.8E-2	3.4E-5	2.0E-4	3.5E-4	7.4E-2	1.9E-3
23	7.8E-2	3.3E-5	1.9E-4	3.4E-4	7.4E-2	1.9E-3
24	7.7E-2	3.3E-5	1.9E-4	3.3E-4	7.4E-2	1.9E-3
25	7.7E-2	3.3E-5	1.8E-4	3.2E-4	7.3E-2	1.9E-3
26	7.7E-2	3.3E-5	1.7E-4	3.1E-4	7.3E-2	1.8E-3
27	7.7E-2	3.2E-5	1.7E-4	3.0E-4	7.3E-2	1.8E-3
28	7.7E-2	3.2E-5	1.7E-4	3.0E-4	7.3E-2	1.8E-3
29	7.6E-2	3.2E-5	1.6E-4	2.9E-4	7.3E-2	1.8E-3
30	7.6E-2	3.2E-5	1.6E-4	2.9E-4	7.3E-2	1.7E-3
31	7.6E-2	3.1E-5	1.6E-4	2.8E-4	7.2E-2	1.7E-3
32	7.6E-2	3.1E-5	1.6E-4	2.8E-4	7.2E-2	1.7E-3
33	7.6E-2	3.1E-5	1.5E-4	2.8E-4	7.2E-2	1.7E-3
34	7.5E-2	3.1E-5	1.5E-4	2.8E-4	7.2E-2	1.6E-3
35	7.5E-2	3.0E-5	1.5E-4	2.7E-4	7.2E-2	1.6E-3
36	7.5E-2	3.0E-5	1.5E-4	2.7E-4	7.2E-2	1.6E-3
37	7.5E-2	3.0E-5	1.5E-4	2.7E-4	7.2E-2	1.6E-3
38	7.5E-2	3.0E-5	1.5E-4	2.7E-4	7.1E-2	1.5E-3
39	7.5E-2	2.9E-5	1.5E-4	2.7E-4	7.1E-2	1.5E-3
40	7.4E-2	2.9E-5	1.5E-4	2.7E-4	7.1E-2	1.5E-3
41	7.4E-2	2.9E-5	1.4E-4	2.6E-4	7.1E-2	1.5E-3
42	7.4E-2	2.9E-5	1.4E-4	2.6E-4	7.1E-2	1.4E-3
43	7.4E-2	2.9E-5	1.4E-4	2.6E-4	7.1E-2	1.4E-3
44	7.4E-2	2.8E-5	1.4E-4	2.6E-4	7.1E-2	1.4E-3
45	7.4E-2	2.8E-5	1.4E-4	2.6E-4	7.0E-2	1.4E-3
46	7.3E-2	2.8E-5	1.4E-4	2.6E-4	7.0E-2	1.4E-3
47	7.3E-2	2.8E-5	1.4E-4	2.6E-4	7.0E-2	1.3E-3
48	7.3E-2	2.7E-5	1.4E-4	2.6E-4	7.0E-2	1.3E-3
49	7.3E-2	2.7E-5	1.4E-4	2.6E-4	7.0E-2	1.3E-3
50	7.3E-2	2.7E-5	1.4E-4	2.5E-4	7.0E-2	1.3E-3
51	7.3E-2	2.7E-5	1.4E-4	2.5E-4	7.0E-2	1.3E-3
52	7.2E-2	2.7E-5	1.4E-4	2.5E-4	6.9E-2	1.3E-3
53	7.2E-2	2.6E-5	1.4E-4	2.5E-4	6.9E-2	1.2E-3
54	7.2E-2	2.6E-5	1.4E-4	2.5E-4	6.9E-2	1.2E-3
55	7.2E-2	2.6E-5	1.4E-4	2.5E-4	6.9E-2	1.2E-3
56	7.2E-2	2.6E-5	1.4E-4	2.5E-4	6.9E-2	1.2E-3
57	7.2E-2	2.6E-5	1.4E-4	2.5E-4	6.9E-2	1.2E-3
58	7.1E-2	2.5E-5	1.3E-4	2.5E-4	6.9E-2	1.2E-3
59	7.1E-2	2.5E-5	1.3E-4	2.5E-4	6.8E-2	1.1E-3
60	7.1E-2	2.5E-5	1.3E-4	2.5E-4	6.8E-2	1.1E-3
61	7.1E-2	2.5E-5	1.3E-4	2.4E-4	6.8E-2	1.1E-3
62	7.1E-2	2.5E-5	1.3E-4	2.4E-4	6.8E-2	1.1E-3
63	7.1E-2	2.4E-5	1.3E-4	2.4E-4	6.8E-2	1.1E-3
64	7.0E-2	2.4E-5	1.3E-4	2.4E-4	6.8E-2	1.1E-3
65	7.0E-2	2.4E-5	1.3E-4	2.4E-4	6.8E-2	1.0E-3
66	7.0E-2	2.4E-5	1.3E-4	2.4E-4	6.7E-2	1.0E-3
67	7.0E-2	2.4E-5	1.3E-4	2.4E-4	6.7E-2	1.0E-3
68	7.0E-2	2.3E-5	1.3E-4	2.4E-4	6.7E-2	1.0E-3
69	7.0E-2	2.3E-5	1.3E-4	2.4E-4	6.7E-2	9.9E-4
70	7.0E-2	2.3E-5	1.3E-4	2.4E-4	6.7E-2	9.8E-4
71	6.9E-2	2.3E-5	1.3E-4	2.4E-4	6.7E-2	9.6E-4
72	6.9E-2	2.3E-5	1.3E-4	2.3E-4	6.7E-2	9.5E-4
73	6.9E-2	2.2E-5	1.3E-4	2.3E-4	6.7E-2	9.4E-4
74	6.9E-2	2.2E-5	1.3E-4	2.3E-4	6.6E-2	9.3E-4
75	6.9E-2	2.2E-5	1.3E-4	2.3E-4	6.6E-2	9.1E-4
76	6.9E-2	2.2E-5	1.3E-4	2.3E-4	6.6E-2	9.0E-4
77	6.8E-2	2.2E-5	1.3E-4	2.3E-4	6.6E-2	8.9E-4
78	6.8E-2	2.2E-5	1.3E-4	2.3E-4	6.6E-2	8.8E-4
79	6.8E-2	2.1E-5	1.3E-4	2.3E-4	6.6E-2	8.7E-4
80	6.8E-2	2.1E-5	1.2E-4	2.3E-4	6.6E-2	8.5E-4
81	6.8E-2	2.1E-5	1.2E-4	2.3E-4	6.6E-2	8.4E-4
82	6.8E-2	2.1E-5	1.2E-4	2.3E-4	6.5E-2	8.3E-4
83	6.8E-2	2.1E-5	1.2E-4	2.3E-4	6.5E-2	8.2E-4
84	6.7E-2	2.1E-5	1.2E-4	2.2E-4	6.5E-2	8.1E-4
85	6.7E-2	2.0E-5	1.2E-4	2.2E-4	6.5E-2	8.0E-4
86	6.7E-2	2.0E-5	1.2E-4	2.2E-4	6.5E-2	7.9E-4
87	6.7E-2	2.0E-5	1.2E-4	2.2E-4	6.5E-2	7.8E-4
88	6.7E-2	2.0E-5	1.2E-4	2.2E-4	6.5E-2	7.7E-4
89	6.7E-2	2.0E-5	1.2E-4	2.2E-4	6.5E-2	7.6E-4
90	6.7E-2	2.0E-5	1.2E-4	2.2E-4	6.4E-2	7.5E-4
91	6.6E-2	1.9E-5	1.2E-4	2.2E-4	6.4E-2	7.4E-4
92	6.6E-2	1.9E-5	1.2E-4	2.2E-4	6.4E-2	7.3E-4
93	6.6E-2	1.9E-5	1.2E-4	2.2E-4	6.4E-2	7.2E-4
94	6.6E-2	1.9E-5	1.2E-4	2.2E-4	6.4E-2	7.1E-4
95	6.6E-2	1.9E-5	1.2E-4	2.2E-4	6.4E-2	7.1E-4
96	6.6E-2	1.9E-5	1.2E-4	2.2E-4	6.4E-2	7.0E-4
97	6.6E-2	1.9E-5	1.2E-4	2.1E-4	6.4E-2	6.9E-4
98	6.5E-2	1.8E-5	1.2E-4	2.1E-4	6.3E-2	6.8E-4
99	6.5E-2	1.8E-5	1.2E-4	2.1E-4	6.3E-2	6.7E-4
100	6.5E-2	1.8E-5	1.2E-4	2.1E-4	6.3E-2	6.6E-4
110	6.4E-2	1.7E-5	1.1E-4	2.0E-4	6.2E-2	5.9E-4
120	6.3E-2	1.6E-5	1.1E-4	2.0E-4	6.1E-2	5.2E-4
130	6.1E-2	1.4E-5	1.1E-4	1.9E-4	6.0E-2	4.7E-4
140	6.0E-2	1.3E-5	1.0E-4	1.8E-4	5.9E-2	4.2E-4
150	5.9E-2	1.2E-5	9.9E-5	1.8E-4	5.8E-2	3.8E-4
160	5.8E-2	1.2E-5	9.6E-5	1.7E-4	5.7E-2	3.5E-4
170	5.7E-2	1.1E-5	9.3E-5	1.7E-4	5.6E-2	3.2E-4
180	5.6E-2	1.0E-5	9.0E-5	1.6E-4	5.5E-2	3.0E-4
190	5.5E-2	9.6E-6	8.7E-5	1.6E-4	5.4E-2	2.7E-4
200	5.4E-2	9.0E-6	8.4E-5	1.5E-4	5.3E-2	2.6E-4
210	5.3E-2	8.5E-6	8.2E-5	1.5E-4	5.2E-2	2.4E-4
220	5.2E-2	8.1E-6	7.9E-5	1.4E-4	5.1E-2	2.3E-4
230	5.1E-2	7.7E-6	7.7E-5	1.4E-4	5.0E-2	2.1E-4
240	5.1E-2	7.3E-6	7.5E-5	1.3E-4	4.9E-2	2.0E-4
250	5.0E-2	7.0E-6	7.2E-5	1.3E-4	4.9E-2	1.9E-4
260	4.9E-2	6.7E-6	7.0E-5	1.2E-4	4.8E-2	1.8E-4
270	4.8E-2	6.4E-6	6.8E-5	1.2E-4	4.7E-2	1.8E-4
280	4.7E-2	6.2E-6	6.6E-5	1.2E-4	4.7E-2	1.7E-4
290	4.7E-2	5.9E-6	6.4E-5	1.1E-4	4.6E-2	1.6E-4
300	4.6E-2	5.7E-6	6.2E-5	1.1E-4	4.5E-2	1.6E-4
310	4.5E-2	5.5E-6	6.0E-5	1.1E-4	4.5E-2	1.5E-4
320	4.5E-2	5.4E-6	5.8E-5	1.0E-4	4.4E-2	1.5E-4
330	4.4E-2	5.2E-6	5.6E-5	9.9E-5	4.3E-2	1.5E-4
340	4.4E-2	5.1E-6	5.5E-5	9.6E-5	4.3E-2	1.4E-4
350	4.3E-2	4.9E-6	5.3E-5	9.3E-5	4.2E-2	1.4E-4
360	4.2E-2	4.8E-6	5.1E-5	9.0E-5	4.2E-2	1.4E-4
365	4.2E-2	4.8E-6	5.1E-5	8.9E-5	4.1E-2	1.3E-4
370	4.2E-2	4.7E-6	5.0E-5	8.8E-5	4.1E-2	1.3E-4
380	4.1E-2	4.6E-6	4.8E-5	8.5E-5	4.0E-2	1.3E-4
390	4.1E-2	4.5E-6	4.7E-5	8.2E-5	4.0E-2	1.3E-4
400	4.0E-2	4.4E-6	4.5E-5	8.0E-5	3.9E-2	1.2E-4
410	4.0E-2	4.3E-6	4.4E-5	7.7E-5	3.9E-2	1.2E-4
420	3.9E-2	4.2E-6	4.3E-5	7.5E-5	3.9E-2	1.2E-4
430	3.9E-2	4.1E-6	4.1E-5	7.3E-5	3.8E-2	1.2E-4
440	3.8E-2	4.1E-6	4.0E-5	7.1E-5	3.8E-2	1.2E-4
450	3.8E-2	4.0E-6	3.9E-5	6.8E-5	3.7E-2	1.1E-4
460	3.8E-2	3.9E-6	3.8E-5	6.6E-5	3.7E-2	1.1E-4
470	3.7E-2	3.9E-6	3.7E-5	6.4E-5	3.6E-2	1.1E-4
480	3.7E-2	3.8E-6	3.5E-5	6.2E-5	3.6E-2	1.1E-4
490	3.6E-2	3.7E-6	3.4E-5	6.1E-5	3.6E-2	1.1E-4
500	3.6E-2	3.7E-6	3.3E-5	5.9E-5	3.5E-2	1.1E-4
510	3.6E-2	3.6E-6	3.2E-5	5.7E-5	3.5E-2	1.0E-4
520	3.5E-2	3.6E-6	3.1E-5	5.5E-5	3.5E-2	1.0E-4
530	3.5E-2	3.5E-6	3.0E-5	5.4E-5	3.4E-2	1.0E-4
540	3.5E-2	3.5E-6	2.9E-5	5.2E-5	3.4E-2	1.0E-4
550	3.4E-2	3.4E-6	2.9E-5	5.1E-5	3.4E-2	9.9E-5
560	3.4E-2	3.4E-6	2.8E-5	4.9E-5	3.3E-2	9.8E-5
570	3.4E-2	3.4E-6	2.7E-5	4.8E-5	3.3E-2	9.7E-5
580	3.3E-2	3.3E-6	2.6E-5	4.6E-5	3.3E-2	9.6E-5
590	3.3E-2	3.3E-6	2.5E-5	4.5E-5	3.2E-2	9.5E-5
600	3.3E-2	3.2E-6	2.5E-5	4.3E-5	3.2E-2	9.4E-5
610	3.2E-2	3.2E-6	2.4E-5	4.2E-5	3.2E-2	9.3E-5
620	3.2E-2	3.2E-6	2.3E-5	4.1E-5	3.2E-2	9.2E-5
630	3.2E-2	3.1E-6	2.2E-5	4.0E-5	3.1E-2	9.1E-5
640	3.2E-2	3.1E-6	2.2E-5	3.9E-5	3.1E-2	9.0E-5
650	3.1E-2	3.1E-6	2.1E-5	3.7E-5	3.1E-2	8.9E-5
660	3.1E-2	3.0E-6	2.0E-5	3.6E-5	3.1E-2	8.8E-5
670	3.1E-2	3.0E-6	2.0E-5	3.5E-5	3.0E-2	8.7E-5
680	3.1E-2	3.0E-6	1.9E-5	3.4E-5	3.0E-2	8.6E-5
690	3.1E-2	3.0E-6	1.9E-5	3.3E-5	3.0E-2	8.5E-5
700	3.0E-2	2.9E-6	1.8E-5	3.2E-5	3.0E-2	8.5E-5
710	3.0E-2	2.9E-6	1.8E-5	3.1E-5	2.9E-2	8.4E-5
720	3.0E-2	2.9E-6	1.7E-5	3.0E-5	2.9E-2	8.3E-5
730	3.0E-2	2.9E-6	1.6E-5	3.0E-5	2.9E-2	8.2E-5
740	3.0E-2	2.8E-6	1.6E-5	2.9E-5	2.9E-2	8.2E-5
750	2.9E-2	2.8E-6	1.6E-5	2.8E-5	2.9E-2	8.1E-5
760	2.9E-2	2.8E-6	1.5E-5	2.7E-5	2.9E-2	8.0E-5
770	2.9E-2	2.8E-6	1.5E-5	2.6E-5	2.8E-2	8.0E-5
780	2.9E-2	2.7E-6	1.4E-5	2.5E-5	2.8E-2	7.9E-5
790	2.9E-2	2.7E-6	1.4E-5	2.5E-5	2.8E-2	7.8E-5
800	2.8E-2	2.7E-6	1.3E-5	2.4E-5	2.8E-2	7.8E-5
810	2.8E-2	2.7E-6	1.3E-5	2.3E-5	2.8E-2	7.7E-5
820	2.8E-2	2.7E-6	1.3E-5	2.3E-5	2.8E-2	7.7E-5
830	2.8E-2	2.6E-6	1.2E-5	2.2E-5	2.7E-2	7.6E-5
840	2.8E-2	2.6E-6	1.2E-5	2.1E-5	2.7E-2	7.5E-5
850	2.8E-2	2.6E-6	1.1E-5	2.1E-5	2.7E-2	7.5E-5
860	2.8E-2	2.6E-6	1.1E-5	2.0E-5	2.7E-2	7.4E-5
870	2.7E-2	2.6E-6	1.1E-5	2.0E-5	2.7E-2	7.4E-5
880	2.7E-2	2.6E-6	1.0E-5	1.9E-5	2.7E-2	7.4E-5
890	2.7E-2	2.5E-6	1.0E-5	1.9E-5	2.7E-2	7.3E-5
900	2.7E-2	2.5E-6	9.8E-6	1.8E-5	2.6E-2	7.3E-5
910	2.7E-2	2.5E-6	9.6E-6	1.8E-5	2.6E-2	7.2E-5
920	2.7E-2	2.5E-6	9.3E-6	1.7E-5	2.6E-2	7.2E-5
930	2.7E-2	2.5E-6	9.0E-6	1.7E-5	2.6E-2	7.1E-5
940	2.7E-2	2.5E-6	8.7E-6	1.6E-5	2.6E-2	7.1E-5
950	2.6E-2	2.4E-6	8.5E-6	1.6E-5	2.6E-2	7.1E-5
960	2.6E-2	2.4E-6	8.2E-6	1.5E-5	2.6E-2	7.0E-5
970	2.6E-2	2.4E-6	8.0E-6	1.5E-5	2.6E-2	7.0E-5
980	2.6E-2	2.4E-6	7.7E-6	1.4E-5	2.6E-2	6.9E-5
990	2.6E-2	2.4E-6	7.5E-6	1.4E-5	2.5E-2	6.9E-5
1000	2.6E-2	2.4E-6	7.3E-6	1.4E-5	2.5E-2	6.9E-5
1010	2.6E-2	2.4E-6	7.1E-6	1.3E-5	2.5E-2	6.8E-5
1020	2.6E-2	2.4E-6	6.9E-6	1.3E-5	2.5E-2	6.8E-5
1030	2.6E-2	2.4E-6	6.7E-6	1.2E-5	2.5E-2	6.8E-5
1040	2.6E-2	2.3E-6	6.5E-6	1.2E-5	2.5E-2	6.7E-5
1050	2.6E-2	2.3E-6	6.3E-6	1.2E-5	2.5E-2	6.7E-5
1060	2.5E-2	2.3E-6	6.1E-6	1.2E-5	2.5E-2	6.7E-5
1070	2.5E-2	2.3E-6	5.9E-6	1.1E-5	2.5E-2	6.6E-5
1080	2.5E-2	2.3E-6	5.8E-6	1.1E-5	2.5E-2	6.6E-5
1090	2.5E-2	2.3E-6	5.6E-6	1.1E-5	2.5E-2	6.6E-5
1095	2.5E-2	2.3E-6	5.5E-6	1.0E-5	2.5E-2	6.6E-5
1100	2.5E-2	2.3E-6	5.4E-6	1.0E-5	2.5E-2	6.6E-5
1200	2.4E-2	2.2E-6	4.1E-6	7.9E-6	2.4E-2	6.3E-5
1300	2.4E-2	2.1E-6	3.0E-6	6.2E-6	2.3E-2	6.1E-5
1400	2.3E-2	2.1E-6	2.3E-6	4.9E-6	2.3E-2	6.0E-5
1500	2.3E-2	2.0E-6	1.8E-6	3.9E-6	2.2E-2	5.9E-5
1600	2.3E-2	2.0E-6	1.4E-6	3.2E-6	2.2E-2	5.7E-5
1700	2.2E-2	2.0E-6	1.1E-6	2.7E-6	2.2E-2	5.7E-5
1800	2.2E-2	1.9E-6	8.5E-7	2.3E-6	2.1E-2	5.6E-5
1900	2.2E-2	1.9E-6	6.9E-7	2.1E-6	2.1E-2	5.5E-5
2000	2.1E-2	1.9E-6	5.7E-7	1.8E-6	2.1E-2	5.4E-5
2100	2.1E-2	1.9E-6	4.9E-7	1.7E-6	2.1E-2	5.4E-5
2200	2.1E-2	1.8E-6	4.2E-7	1.6E-6	2.1E-2	5.3E-5
2300	2.1E-2	1.8E-6	3.8E-7	1.5E-6	2.0E-2	5.2E-5
2400	2.1E-2	1.8E-6	3.4E-7	1.4E-6	2.0E-2	5.2E-5
2500	2.0E-2	1.8E-6	3.1E-7	1.3E-6	2.0E-2	5.1E-5
2600	2.0E-2	1.8E-6	2.9E-7	1.3E-6	2.0E-2	5.1E-5
2700	2.0E-2	1.8E-6	2.8E-7	1.3E-6	1.9E-2	5.0E-5
2800	2.0E-2	1.7E-6	2.6E-7	1.2E-6	1.9E-2	5.0E-5
2900	2.0E-2	1.7E-6	2.6E-7	1.2E-6	1.9E-2	4.9E-5
3000	1.9E-2	1.7E-6	2.5E-7	1.2E-6	1.9E-2	4.9E-5
3100	1.9E-2	1.7E-6	2.4E-7	1.2E-6	1.9E-2	4.8E-5
3200	1.9E-2	1.7E-6	2.4E-7	1.2E-6	1.9E-2	4.8E-5
3300	1.9E-2	1.6E-6	2.3E-7	1.1E-6	1.8E-2	4.7E-5
3400	1.9E-2	1.6E-6	2.3E-7	1.1E-6	1.8E-2	4.7E-5
3500	1.8E-2	1.6E-6	2.3E-7	1.1E-6	1.8E-2	4.6E-5
3600	1.8E-2	1.6E-6	2.2E-7	1.1E-6	1.8E-2	4.6E-5
3650	1.8E-2	1.6E-6	2.2E-7	1.1E-6	1.8E-2	4.6E-5
4000	1.7E-2	1.5E-6	2.1E-7	1.1E-6	1.7E-2	4.4E-5
5000	1.6E-2	1.4E-6	1.9E-7	9.6E-7	1.5E-2	4.0E-5
6000	1.4E-2	1.3E-6	1.7E-7	8.7E-7	1.4E-2	3.6E-5
7000	1.3E-2	1.1E-6	1.6E-7	7.8E-7	1.3E-2	3.3E-5
8000	1.2E-2	1.0E-6	1.4E-7	7.1E-7	1.1E-2	2.9E-5
9000	1.1E-2	9.3E-7	1.3E-7	6.4E-7	1.0E-2	2.7E-5
10000	9.6E-3	8.4E-7	1.2E-7	5.8E-7	9.3E-3	2.4E-5
11000	8.6E-3	7.6E-7	1.0E-7	5.2E-7	8.4E-3	2.2E-5
12000	7.8E-3	6.9E-7	9.5E-8	4.7E-7	7.6E-3	2.0E-5
13000	7.1E-3	6.2E-7	8.5E-8	4.3E-7	6.9E-3	1.8E-5
14000	6.4E-3	5.6E-7	7.7E-8	3.9E-7	6.3E-3	1.6E-5
15000	5.8E-3	5.1E-7	7.0E-8	3.5E-7	5.7E-3	1.5E-5
16000	5.2E-3	4.6E-7	6.3E-8	3.2E-7	5.1E-3	1.3E-5
17000	4.7E-3	4.2E-7	5.7E-8	2.9E-7	4.6E-3	1.2E-5
18000	4.3E-3	3.8E-7	5.2E-8	2.6E-7	4.2E-3	1.1E-5
18250	4.2E-3	3.7E-7	5.0E-8	2.5E-7	4.1E-3	1.1E-5
