Radionuclide	Mo-93
Route of Intake	Inhalation
Material	Aerosols Type M, Oxide and all unspecified forms, fA=0.18
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Liver*
34	1.8E-1	6.8E-4	3.5E-4	8.7E-4	1.3E-1	2.6E-2
35	1.7E-1	6.8E-4	3.4E-4	8.7E-4	1.3E-1	2.5E-2
36	1.7E-1	6.8E-4	3.4E-4	8.6E-4	1.3E-1	2.5E-2
37	1.7E-1	6.7E-4	3.4E-4	8.6E-4	1.3E-1	2.5E-2
38	1.7E-1	6.7E-4	3.3E-4	8.5E-4	1.3E-1	2.5E-2
39	1.7E-1	6.7E-4	3.3E-4	8.5E-4	1.3E-1	2.5E-2
40	1.7E-1	6.7E-4	3.3E-4	8.5E-4	1.3E-1	2.5E-2
41	1.7E-1	6.7E-4	3.2E-4	8.4E-4	1.3E-1	2.5E-2
42	1.7E-1	6.6E-4	3.2E-4	8.4E-4	1.3E-1	2.5E-2
43	1.7E-1	6.6E-4	3.2E-4	8.3E-4	1.2E-1	2.4E-2
44	1.7E-1	6.6E-4	3.2E-4	8.3E-4	1.2E-1	2.4E-2
45	1.6E-1	6.6E-4	3.1E-4	8.3E-4	1.2E-1	2.4E-2
46	1.6E-1	6.5E-4	3.1E-4	8.2E-4	1.2E-1	2.4E-2
47	1.6E-1	6.5E-4	3.1E-4	8.2E-4	1.2E-1	2.4E-2
48	1.6E-1	6.5E-4	3.1E-4	8.2E-4	1.2E-1	2.4E-2
49	1.6E-1	6.5E-4	3.0E-4	8.1E-4	1.2E-1	2.4E-2
50	1.6E-1	6.4E-4	3.0E-4	8.1E-4	1.2E-1	2.3E-2
51	1.6E-1	6.4E-4	3.0E-4	8.1E-4	1.2E-1	2.3E-2
52	1.6E-1	6.4E-4	3.0E-4	8.0E-4	1.2E-1	2.3E-2
53	1.6E-1	6.4E-4	3.0E-4	8.0E-4	1.2E-1	2.3E-2
54	1.6E-1	6.4E-4	2.9E-4	7.9E-4	1.2E-1	2.3E-2
55	1.6E-1	6.3E-4	2.9E-4	7.9E-4	1.1E-1	2.3E-2
56	1.5E-1	6.3E-4	2.9E-4	7.9E-4	1.1E-1	2.3E-2
57	1.5E-1	6.3E-4	2.9E-4	7.8E-4	1.1E-1	2.3E-2
58	1.5E-1	6.3E-4	2.9E-4	7.8E-4	1.1E-1	2.2E-2
59	1.5E-1	6.2E-4	2.8E-4	7.8E-4	1.1E-1	2.2E-2
60	1.5E-1	6.2E-4	2.8E-4	7.7E-4	1.1E-1	2.2E-2
61	1.5E-1	6.2E-4	2.8E-4	7.7E-4	1.1E-1	2.2E-2
62	1.5E-1	6.2E-4	2.8E-4	7.7E-4	1.1E-1	2.2E-2
63	1.5E-1	6.1E-4	2.8E-4	7.6E-4	1.1E-1	2.2E-2
64	1.5E-1	6.1E-4	2.7E-4	7.6E-4	1.1E-1	2.2E-2
65	1.5E-1	6.1E-4	2.7E-4	7.6E-4	1.1E-1	2.2E-2
66	1.5E-1	6.1E-4	2.7E-4	7.5E-4	1.1E-1	2.1E-2
67	1.4E-1	6.0E-4	2.7E-4	7.5E-4	1.1E-1	2.1E-2
68	1.4E-1	6.0E-4	2.7E-4	7.5E-4	1.0E-1	2.1E-2
69	1.4E-1	6.0E-4	2.6E-4	7.4E-4	1.0E-1	2.1E-2
70	1.4E-1	6.0E-4	2.6E-4	7.4E-4	1.0E-1	2.1E-2
71	1.4E-1	5.9E-4	2.6E-4	7.3E-4	1.0E-1	2.1E-2
72	1.4E-1	5.9E-4	2.6E-4	7.3E-4	1.0E-1	2.1E-2
73	1.4E-1	5.9E-4	2.6E-4	7.3E-4	1.0E-1	2.1E-2
74	1.4E-1	5.9E-4	2.5E-4	7.2E-4	1.0E-1	2.1E-2
75	1.4E-1	5.8E-4	2.5E-4	7.2E-4	1.0E-1	2.0E-2
76	1.4E-1	5.8E-4	2.5E-4	7.2E-4	9.9E-2	2.0E-2
77	1.4E-1	5.8E-4	2.5E-4	7.1E-4	9.8E-2	2.0E-2
78	1.4E-1	5.8E-4	2.5E-4	7.1E-4	9.8E-2	2.0E-2
79	1.3E-1	5.7E-4	2.5E-4	7.1E-4	9.7E-2	2.0E-2
80	1.3E-1	5.7E-4	2.4E-4	7.0E-4	9.6E-2	2.0E-2
81	1.3E-1	5.7E-4	2.4E-4	7.0E-4	9.6E-2	2.0E-2
82	1.3E-1	5.7E-4	2.4E-4	7.0E-4	9.5E-2	2.0E-2
83	1.3E-1	5.6E-4	2.4E-4	6.9E-4	9.5E-2	1.9E-2
84	1.3E-1	5.6E-4	2.4E-4	6.9E-4	9.4E-2	1.9E-2
85	1.3E-1	5.6E-4	2.4E-4	6.9E-4	9.3E-2	1.9E-2
86	1.3E-1	5.6E-4	2.3E-4	6.8E-4	9.3E-2	1.9E-2
87	1.3E-1	5.5E-4	2.3E-4	6.8E-4	9.2E-2	1.9E-2
88	1.3E-1	5.5E-4	2.3E-4	6.8E-4	9.1E-2	1.9E-2
89	1.3E-1	5.5E-4	2.3E-4	6.7E-4	9.1E-2	1.9E-2
90	1.3E-1	5.5E-4	2.3E-4	6.7E-4	9.0E-2	1.9E-2
91	1.2E-1	5.4E-4	2.3E-4	6.6E-4	8.9E-2	1.9E-2
92	1.2E-1	5.4E-4	2.2E-4	6.6E-4	8.9E-2	1.8E-2
93	1.2E-1	5.4E-4	2.2E-4	6.6E-4	8.8E-2	1.8E-2
94	1.2E-1	5.4E-4	2.2E-4	6.5E-4	8.8E-2	1.8E-2
95	1.2E-1	5.3E-4	2.2E-4	6.5E-4	8.7E-2	1.8E-2
96	1.2E-1	5.3E-4	2.2E-4	6.5E-4	8.7E-2	1.8E-2
97	1.2E-1	5.3E-4	2.2E-4	6.4E-4	8.6E-2	1.8E-2
98	1.2E-1	5.3E-4	2.1E-4	6.4E-4	8.5E-2	1.8E-2
99	1.2E-1	5.2E-4	2.1E-4	6.4E-4	8.5E-2	1.8E-2
100	1.2E-1	5.2E-4	2.1E-4	6.3E-4	8.4E-2	1.8E-2
110	1.1E-1	5.0E-4	2.0E-4	6.0E-4	7.9E-2	1.7E-2
120	1.0E-1	4.7E-4	1.8E-4	5.7E-4	7.4E-2	1.6E-2
130	9.8E-2	4.5E-4	1.7E-4	5.4E-4	6.9E-2	1.5E-2
140	9.2E-2	4.2E-4	1.6E-4	5.1E-4	6.4E-2	1.4E-2
150	8.6E-2	4.0E-4	1.5E-4	4.8E-4	6.0E-2	1.3E-2
160	8.1E-2	3.8E-4	1.4E-4	4.5E-4	5.6E-2	1.2E-2
170	7.6E-2	3.6E-4	1.3E-4	4.2E-4	5.3E-2	1.1E-2
180	7.1E-2	3.4E-4	1.2E-4	4.0E-4	4.9E-2	1.1E-2
190	6.7E-2	3.2E-4	1.1E-4	3.7E-4	4.6E-2	9.9E-3
200	6.3E-2	3.0E-4	1.0E-4	3.5E-4	4.3E-2	9.3E-3
210	5.9E-2	2.8E-4	9.5E-5	3.3E-4	4.0E-2	8.7E-3
220	5.5E-2	2.7E-4	8.8E-5	3.1E-4	3.8E-2	8.2E-3
230	5.2E-2	2.5E-4	8.2E-5	2.9E-4	3.5E-2	7.6E-3
240	4.9E-2	2.4E-4	7.6E-5	2.7E-4	3.3E-2	7.2E-3
250	4.6E-2	2.2E-4	7.1E-5	2.5E-4	3.1E-2	6.7E-3
260	4.3E-2	2.1E-4	6.6E-5	2.4E-4	2.9E-2	6.3E-3
270	4.0E-2	2.0E-4	6.1E-5	2.2E-4	2.7E-2	5.9E-3
280	3.8E-2	1.8E-4	5.7E-5	2.1E-4	2.6E-2	5.5E-3
290	3.5E-2	1.7E-4	5.3E-5	1.9E-4	2.4E-2	5.2E-3
300	3.3E-2	1.6E-4	4.9E-5	1.8E-4	2.3E-2	4.8E-3
310	3.1E-2	1.5E-4	4.6E-5	1.7E-4	2.1E-2	4.5E-3
320	2.9E-2	1.4E-4	4.2E-5	1.6E-4	2.0E-2	4.2E-3
330	2.7E-2	1.3E-4	3.9E-5	1.5E-4	1.9E-2	4.0E-3
340	2.6E-2	1.3E-4	3.7E-5	1.4E-4	1.8E-2	3.7E-3
350	2.4E-2	1.2E-4	3.4E-5	1.3E-4	1.6E-2	3.5E-3
360	2.3E-2	1.1E-4	3.2E-5	1.2E-4	1.5E-2	3.3E-3
365	2.2E-2	1.1E-4	3.1E-5	1.2E-4	1.5E-2	3.2E-3
370	2.1E-2	1.0E-4	2.9E-5	1.1E-4	1.5E-2	3.1E-3
380	2.0E-2	9.8E-5	2.7E-5	1.1E-4	1.4E-2	2.9E-3
390	1.9E-2	9.2E-5	2.6E-5	1.0E-4	1.3E-2	2.7E-3
400	1.8E-2	8.7E-5	2.4E-5	9.4E-5	1.2E-2	2.5E-3
410	1.7E-2	8.1E-5	2.2E-5	8.8E-5	1.1E-2	2.4E-3
420	1.6E-2	7.6E-5	2.1E-5	8.2E-5	1.1E-2	2.2E-3
430	1.5E-2	7.2E-5	1.9E-5	7.7E-5	1.0E-2	2.1E-3
440	1.4E-2	6.7E-5	1.8E-5	7.2E-5	9.5E-3	2.0E-3
450	1.3E-2	6.3E-5	1.7E-5	6.7E-5	8.9E-3	1.8E-3
460	1.2E-2	6.0E-5	1.6E-5	6.3E-5	8.4E-3	1.7E-3
470	1.2E-2	5.6E-5	1.4E-5	5.9E-5	7.9E-3	1.6E-3
480	1.1E-2	5.3E-5	1.3E-5	5.5E-5	7.5E-3	1.5E-3
490	1.0E-2	4.9E-5	1.3E-5	5.2E-5	7.0E-3	1.4E-3
500	9.6E-3	4.6E-5	1.2E-5	4.8E-5	6.6E-3	1.4E-3
510	9.1E-3	4.4E-5	1.1E-5	4.5E-5	6.2E-3	1.3E-3
520	8.5E-3	4.1E-5	1.0E-5	4.2E-5	5.9E-3	1.2E-3
530	8.0E-3	3.9E-5	9.5E-6	4.0E-5	5.5E-3	1.1E-3
540	7.6E-3	3.6E-5	8.9E-6	3.7E-5	5.2E-3	1.1E-3
550	7.1E-3	3.4E-5	8.3E-6	3.5E-5	4.9E-3	1.0E-3
560	6.7E-3	3.2E-5	7.7E-6	3.3E-5	4.6E-3	9.4E-4
570	6.3E-3	3.0E-5	7.2E-6	3.1E-5	4.4E-3	8.8E-4
580	6.0E-3	2.9E-5	6.7E-6	2.9E-5	4.1E-3	8.3E-4
590	5.6E-3	2.7E-5	6.3E-6	2.7E-5	3.9E-3	7.8E-4
600	5.3E-3	2.5E-5	5.9E-6	2.5E-5	3.7E-3	7.4E-4
610	5.0E-3	2.4E-5	5.5E-6	2.4E-5	3.5E-3	6.9E-4
620	4.7E-3	2.2E-5	5.1E-6	2.2E-5	3.3E-3	6.5E-4
630	4.5E-3	2.1E-5	4.8E-6	2.1E-5	3.1E-3	6.2E-4
640	4.2E-3	2.0E-5	4.5E-6	2.0E-5	2.9E-3	5.8E-4
650	4.0E-3	1.9E-5	4.2E-6	1.9E-5	2.8E-3	5.5E-4
660	3.8E-3	1.8E-5	3.9E-6	1.7E-5	2.6E-3	5.2E-4
670	3.6E-3	1.7E-5	3.7E-6	1.6E-5	2.5E-3	4.9E-4
680	3.4E-3	1.6E-5	3.4E-6	1.5E-5	2.3E-3	4.6E-4
690	3.2E-3	1.5E-5	3.2E-6	1.4E-5	2.2E-3	4.3E-4
700	3.0E-3	1.4E-5	3.0E-6	1.4E-5	2.1E-3	4.1E-4
710	2.8E-3	1.3E-5	2.8E-6	1.3E-5	2.0E-3	3.9E-4
720	2.7E-3	1.2E-5	2.6E-6	1.2E-5	1.9E-3	3.6E-4
730	2.5E-3	1.2E-5	2.5E-6	1.1E-5	1.8E-3	3.4E-4
740	2.4E-3	1.1E-5	2.3E-6	1.1E-5	1.7E-3	3.2E-4
750	2.3E-3	1.1E-5	2.2E-6	1.0E-5	1.6E-3	3.1E-4
760	2.1E-3	9.9E-6	2.0E-6	9.4E-6	1.5E-3	2.9E-4
770	2.0E-3	9.4E-6	1.9E-6	8.9E-6	1.4E-3	2.7E-4
780	1.9E-3	8.9E-6	1.8E-6	8.3E-6	1.3E-3	2.6E-4
790	1.8E-3	8.4E-6	1.7E-6	7.9E-6	1.3E-3	2.4E-4
800	1.7E-3	7.9E-6	1.6E-6	7.4E-6	1.2E-3	2.3E-4
810	1.6E-3	7.5E-6	1.5E-6	7.0E-6	1.1E-3	2.2E-4
820	1.5E-3	7.1E-6	1.4E-6	6.6E-6	1.1E-3	2.1E-4
830	1.4E-3	6.7E-6	1.3E-6	6.2E-6	1.0E-3	1.9E-4
840	1.4E-3	6.3E-6	1.2E-6	5.8E-6	9.7E-4	1.8E-4
850	1.3E-3	6.0E-6	1.2E-6	5.5E-6	9.2E-4	1.7E-4
860	1.2E-3	5.6E-6	1.1E-6	5.2E-6	8.7E-4	1.6E-4
870	1.2E-3	5.3E-6	1.0E-6	4.9E-6	8.2E-4	1.6E-4
880	1.1E-3	5.0E-6	9.6E-7	4.6E-6	7.8E-4	1.5E-4
890	1.0E-3	4.8E-6	9.0E-7	4.4E-6	7.4E-4	1.4E-4
900	9.9E-4	4.5E-6	8.5E-7	4.1E-6	7.0E-4	1.3E-4
910	9.4E-4	4.3E-6	8.0E-7	3.9E-6	6.6E-4	1.2E-4
920	8.9E-4	4.0E-6	7.5E-7	3.7E-6	6.3E-4	1.2E-4
930	8.4E-4	3.8E-6	7.1E-7	3.5E-6	6.0E-4	1.1E-4
940	8.0E-4	3.6E-6	6.7E-7	3.3E-6	5.7E-4	1.1E-4
950	7.5E-4	3.4E-6	6.3E-7	3.1E-6	5.4E-4	1.0E-4
960	7.2E-4	3.3E-6	5.9E-7	2.9E-6	5.1E-4	9.5E-5
970	6.8E-4	3.1E-6	5.6E-7	2.8E-6	4.8E-4	9.0E-5
980	6.4E-4	2.9E-6	5.2E-7	2.6E-6	4.6E-4	8.5E-5
990	6.1E-4	2.8E-6	4.9E-7	2.5E-6	4.3E-4	8.1E-5
1000	5.8E-4	2.6E-6	4.7E-7	2.3E-6	4.1E-4	7.7E-5
1010	5.5E-4	2.5E-6	4.4E-7	2.2E-6	3.9E-4	7.3E-5
1020	5.2E-4	2.3E-6	4.1E-7	2.1E-6	3.7E-4	6.9E-5
1030	4.9E-4	2.2E-6	3.9E-7	2.0E-6	3.5E-4	6.5E-5
1040	4.7E-4	2.1E-6	3.7E-7	1.9E-6	3.3E-4	6.2E-5
1050	4.4E-4	2.0E-6	3.5E-7	1.8E-6	3.2E-4	5.9E-5
1060	4.2E-4	1.9E-6	3.3E-7	1.7E-6	3.0E-4	5.6E-5
1070	4.0E-4	1.8E-6	3.1E-7	1.6E-6	2.8E-4	5.3E-5
1080	3.8E-4	1.7E-6	2.9E-7	1.5E-6	2.7E-4	5.0E-5
1090	3.6E-4	1.6E-6	2.8E-7	1.4E-6	2.6E-4	4.7E-5
1095	3.5E-4	1.6E-6	2.7E-7	1.4E-6	2.5E-4	4.6E-5
1100	3.4E-4	1.5E-6	2.6E-7	1.3E-6	2.4E-4	4.5E-5
1200	2.0E-4	9.0E-7	1.5E-7	7.8E-7	1.5E-4	2.7E-5
1300	1.2E-4	5.4E-7	8.5E-8	4.6E-7	8.7E-5	1.6E-5
1400	7.2E-5	3.2E-7	4.9E-8	2.7E-7	5.2E-5	9.4E-6
1500	4.3E-5	1.9E-7	2.9E-8	1.6E-7	3.1E-5	5.6E-6
1600	2.6E-5	1.2E-7	1.7E-8	9.6E-8	1.9E-5	3.4E-6
1700	1.6E-5	7.0E-8	1.0E-8	5.7E-8	1.1E-5	2.0E-6
1800	9.6E-6	4.2E-8	6.1E-9	3.5E-8	6.9E-6	1.2E-6
1900	5.8E-6	2.5E-8	3.7E-9	2.1E-8	4.2E-6	7.5E-7
2000	3.5E-6	1.5E-8	2.2E-9	1.3E-8	2.5E-6	4.5E-7
2100	2.1E-6	9.3E-9	1.3E-9	7.6E-9	1.5E-6	2.7E-7
2200	1.3E-6	5.6E-9	8.1E-10	4.6E-9	9.3E-7	1.7E-7
2300	7.8E-7	3.4E-9	4.9E-10	2.8E-9	5.6E-7	1.0E-7
2400	4.7E-7	2.1E-9	3.0E-10	1.7E-9	3.4E-7	6.1E-8
2500	2.9E-7	1.3E-9	1.8E-10	7.6E-10	2.1E-7	3.7E-8
2600	1.7E-7	7.6E-10	1.1E-10	4.6E-10	1.3E-7	2.2E-8
2700	1.1E-7	4.6E-10	-	2.8E-10	7.6E-8	1.4E-8
2800	6.4E-8	2.8E-10	-	1.7E-10	4.6E-8	8.2E-9
2900	3.9E-8	1.7E-10	-	1.0E-10	2.8E-8	5.0E-9
3000	2.3E-8	1.0E-10	-	-	1.7E-8	3.0E-9
3100	1.4E-8	-	-	-	1.0E-8	1.8E-9
3200	8.6E-9	-	-	-	6.2E-9	1.1E-9
3300	5.2E-9	-	-	-	3.8E-9	6.7E-10
3400	3.2E-9	-	-	-	2.3E-9	4.1E-10
3500	1.9E-9	-	-	-	1.4E-9	2.5E-10
3600	1.2E-9	-	-	-	7.6E-10	1.5E-10
3650	9.1E-10	-	-	-	5.9E-10	1.2E-10
4000	1.6E-10	-	-	-	1.0E-10	-
