Radionuclide	Mo-93
Route of Intake	Inhalation
Material	Aerosols Type F, Chloride and ammonium molybdate, fA=0.9
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Liver*
33	3.3E-1	3.3E-3	9.6E-4	3.8E-3	1.2E-3	1.9E-1
34	3.3E-1	3.2E-3	9.4E-4	3.8E-3	1.2E-3	1.9E-1
35	3.2E-1	3.2E-3	9.2E-4	3.8E-3	1.2E-3	1.9E-1
36	3.2E-1	3.2E-3	9.1E-4	3.7E-3	1.2E-3	1.8E-1
37	3.1E-1	3.1E-3	8.9E-4	3.7E-3	1.2E-3	1.8E-1
38	3.1E-1	3.1E-3	8.8E-4	3.6E-3	1.2E-3	1.8E-1
39	3.1E-1	3.1E-3	8.6E-4	3.6E-3	1.2E-3	1.7E-1
40	3.0E-1	3.0E-3	8.5E-4	3.6E-3	1.2E-3	1.7E-1
41	3.0E-1	3.0E-3	8.3E-4	3.5E-3	1.2E-3	1.7E-1
42	2.9E-1	3.0E-3	8.2E-4	3.5E-3	1.2E-3	1.7E-1
43	2.9E-1	2.9E-3	8.1E-4	3.5E-3	1.2E-3	1.6E-1
44	2.9E-1	2.9E-3	7.9E-4	3.4E-3	1.1E-3	1.6E-1
45	2.8E-1	2.9E-3	7.8E-4	3.4E-3	1.1E-3	1.6E-1
46	2.8E-1	2.9E-3	7.7E-4	3.3E-3	1.1E-3	1.5E-1
47	2.8E-1	2.8E-3	7.5E-4	3.3E-3	1.1E-3	1.5E-1
48	2.7E-1	2.8E-3	7.4E-4	3.3E-3	1.1E-3	1.5E-1
49	2.7E-1	2.8E-3	7.3E-4	3.2E-3	1.1E-3	1.5E-1
50	2.7E-1	2.7E-3	7.2E-4	3.2E-3	1.1E-3	1.4E-1
51	2.6E-1	2.7E-3	7.0E-4	3.2E-3	1.1E-3	1.4E-1
52	2.6E-1	2.7E-3	6.9E-4	3.1E-3	1.1E-3	1.4E-1
53	2.6E-1	2.6E-3	6.8E-4	3.1E-3	1.1E-3	1.4E-1
54	2.5E-1	2.6E-3	6.7E-4	3.1E-3	1.1E-3	1.3E-1
55	2.5E-1	2.6E-3	6.6E-4	3.0E-3	1.0E-3	1.3E-1
56	2.5E-1	2.6E-3	6.5E-4	3.0E-3	1.0E-3	1.3E-1
57	2.4E-1	2.5E-3	6.4E-4	3.0E-3	1.0E-3	1.3E-1
58	2.4E-1	2.5E-3	6.2E-4	2.9E-3	1.0E-3	1.3E-1
59	2.4E-1	2.5E-3	6.1E-4	2.9E-3	1.0E-3	1.2E-1
60	2.3E-1	2.5E-3	6.0E-4	2.9E-3	1.0E-3	1.2E-1
61	2.3E-1	2.4E-3	5.9E-4	2.8E-3	1.0E-3	1.2E-1
62	2.3E-1	2.4E-3	5.8E-4	2.8E-3	9.9E-4	1.2E-1
63	2.2E-1	2.4E-3	5.7E-4	2.8E-3	9.8E-4	1.2E-1
64	2.2E-1	2.3E-3	5.6E-4	2.7E-3	9.7E-4	1.1E-1
65	2.2E-1	2.3E-3	5.5E-4	2.7E-3	9.6E-4	1.1E-1
66	2.2E-1	2.3E-3	5.5E-4	2.7E-3	9.5E-4	1.1E-1
67	2.1E-1	2.3E-3	5.4E-4	2.7E-3	9.4E-4	1.1E-1
68	2.1E-1	2.2E-3	5.3E-4	2.6E-3	9.3E-4	1.1E-1
69	2.1E-1	2.2E-3	5.2E-4	2.6E-3	9.3E-4	1.0E-1
70	2.0E-1	2.2E-3	5.1E-4	2.6E-3	9.2E-4	1.0E-1
71	2.0E-1	2.2E-3	5.0E-4	2.5E-3	9.1E-4	1.0E-1
72	2.0E-1	2.1E-3	4.9E-4	2.5E-3	9.0E-4	9.9E-2
73	2.0E-1	2.1E-3	4.8E-4	2.5E-3	8.9E-4	9.8E-2
74	1.9E-1	2.1E-3	4.8E-4	2.4E-3	8.8E-4	9.6E-2
75	1.9E-1	2.1E-3	4.7E-4	2.4E-3	8.7E-4	9.4E-2
76	1.9E-1	2.0E-3	4.6E-4	2.4E-3	8.7E-4	9.3E-2
77	1.9E-1	2.0E-3	4.5E-4	2.4E-3	8.6E-4	9.1E-2
78	1.8E-1	2.0E-3	4.4E-4	2.3E-3	8.5E-4	9.0E-2
79	1.8E-1	2.0E-3	4.4E-4	2.3E-3	8.4E-4	8.8E-2
80	1.8E-1	2.0E-3	4.3E-4	2.3E-3	8.3E-4	8.7E-2
81	1.8E-1	1.9E-3	4.2E-4	2.3E-3	8.2E-4	8.5E-2
82	1.7E-1	1.9E-3	4.2E-4	2.2E-3	8.2E-4	8.4E-2
83	1.7E-1	1.9E-3	4.1E-4	2.2E-3	8.1E-4	8.2E-2
84	1.7E-1	1.9E-3	4.0E-4	2.2E-3	8.0E-4	8.1E-2
85	1.7E-1	1.8E-3	3.9E-4	2.2E-3	7.9E-4	8.0E-2
86	1.7E-1	1.8E-3	3.9E-4	2.1E-3	7.8E-4	7.8E-2
87	1.6E-1	1.8E-3	3.8E-4	2.1E-3	7.8E-4	7.7E-2
88	1.6E-1	1.8E-3	3.7E-4	2.1E-3	7.7E-4	7.6E-2
89	1.6E-1	1.8E-3	3.7E-4	2.1E-3	7.6E-4	7.4E-2
90	1.6E-1	1.7E-3	3.6E-4	2.0E-3	7.5E-4	7.3E-2
91	1.6E-1	1.7E-3	3.6E-4	2.0E-3	7.5E-4	7.2E-2
92	1.5E-1	1.7E-3	3.5E-4	2.0E-3	7.4E-4	7.1E-2
93	1.5E-1	1.7E-3	3.4E-4	2.0E-3	7.3E-4	6.9E-2
94	1.5E-1	1.7E-3	3.4E-4	1.9E-3	7.2E-4	6.8E-2
95	1.5E-1	1.6E-3	3.3E-4	1.9E-3	7.2E-4	6.7E-2
96	1.5E-1	1.6E-3	3.3E-4	1.9E-3	7.1E-4	6.6E-2
97	1.4E-1	1.6E-3	3.2E-4	1.9E-3	7.0E-4	6.5E-2
98	1.4E-1	1.6E-3	3.2E-4	1.8E-3	6.9E-4	6.4E-2
99	1.4E-1	1.6E-3	3.1E-4	1.8E-3	6.9E-4	6.3E-2
100	1.4E-1	1.5E-3	3.1E-4	1.8E-3	6.8E-4	6.2E-2
110	1.2E-1	1.4E-3	2.6E-4	1.6E-3	6.1E-4	5.2E-2
120	1.1E-1	1.2E-3	2.2E-4	1.4E-3	5.5E-4	4.4E-2
130	9.2E-2	1.1E-3	1.8E-4	1.2E-3	4.9E-4	3.7E-2
140	8.0E-2	9.5E-4	1.5E-4	1.1E-3	4.3E-4	3.1E-2
150	7.0E-2	8.3E-4	1.3E-4	9.7E-4	3.9E-4	2.6E-2
160	6.1E-2	7.3E-4	1.1E-4	8.5E-4	3.4E-4	2.2E-2
170	5.3E-2	6.5E-4	9.3E-5	7.5E-4	3.0E-4	1.9E-2
180	4.6E-2	5.7E-4	7.8E-5	6.5E-4	2.7E-4	1.6E-2
190	4.0E-2	5.0E-4	6.6E-5	5.7E-4	2.4E-4	1.3E-2
200	3.5E-2	4.4E-4	5.6E-5	5.0E-4	2.1E-4	1.1E-2
210	3.0E-2	3.8E-4	4.7E-5	4.4E-4	1.8E-4	9.5E-3
220	2.6E-2	3.3E-4	4.0E-5	3.8E-4	1.6E-4	8.0E-3
230	2.3E-2	2.9E-4	3.4E-5	3.4E-4	1.4E-4	6.8E-3
240	2.0E-2	2.6E-4	2.8E-5	2.9E-4	1.2E-4	5.7E-3
250	1.7E-2	2.2E-4	2.4E-5	2.6E-4	1.1E-4	4.8E-3
260	1.5E-2	1.9E-4	2.0E-5	2.2E-4	9.6E-5	4.1E-3
270	1.3E-2	1.7E-4	1.7E-5	1.9E-4	8.4E-5	3.4E-3
280	1.1E-2	1.5E-4	1.4E-5	1.7E-4	7.3E-5	2.9E-3
290	9.7E-3	1.3E-4	1.2E-5	1.5E-4	6.4E-5	2.4E-3
300	8.4E-3	1.1E-4	1.0E-5	1.3E-4	5.6E-5	2.1E-3
310	7.3E-3	9.7E-5	8.6E-6	1.1E-4	4.9E-5	1.7E-3
320	6.3E-3	8.4E-5	7.3E-6	9.7E-5	4.3E-5	1.5E-3
330	5.4E-3	7.3E-5	6.1E-6	8.4E-5	3.7E-5	1.2E-3
340	4.7E-3	6.4E-5	5.2E-6	7.3E-5	3.2E-5	1.0E-3
350	4.1E-3	5.5E-5	4.4E-6	6.3E-5	2.8E-5	8.8E-4
360	3.5E-3	4.8E-5	3.7E-6	5.5E-5	2.4E-5	7.4E-4
365	3.3E-3	4.5E-5	3.4E-6	5.1E-5	2.3E-5	6.8E-4
370	3.0E-3	4.2E-5	3.1E-6	4.8E-5	2.1E-5	6.3E-4
380	2.6E-3	3.6E-5	2.6E-6	4.1E-5	1.8E-5	5.3E-4
390	2.3E-3	3.1E-5	2.2E-6	3.6E-5	1.6E-5	4.5E-4
400	2.0E-3	2.7E-5	1.9E-6	3.1E-5	1.4E-5	3.8E-4
410	1.7E-3	2.3E-5	1.6E-6	2.7E-5	1.2E-5	3.2E-4
420	1.5E-3	2.0E-5	1.3E-6	2.3E-5	1.0E-5	2.7E-4
430	1.3E-3	1.8E-5	1.1E-6	2.0E-5	9.1E-6	2.3E-4
440	1.1E-3	1.5E-5	9.4E-7	1.7E-5	7.9E-6	1.9E-4
450	9.4E-4	1.3E-5	8.0E-7	1.5E-5	6.8E-6	1.6E-4
460	8.1E-4	1.1E-5	6.7E-7	1.3E-5	5.9E-6	1.4E-4
470	7.0E-4	9.8E-6	5.7E-7	1.1E-5	5.1E-6	1.1E-4
480	6.0E-4	8.5E-6	4.8E-7	9.7E-6	4.4E-6	9.7E-5
490	5.2E-4	7.4E-6	4.0E-7	8.4E-6	3.8E-6	8.2E-5
500	4.5E-4	6.4E-6	3.4E-7	7.3E-6	3.3E-6	6.9E-5
510	3.8E-4	5.5E-6	2.9E-7	6.3E-6	2.9E-6	5.8E-5
520	3.3E-4	4.7E-6	2.4E-7	5.4E-6	2.5E-6	4.9E-5
530	2.9E-4	4.1E-6	2.0E-7	4.7E-6	2.1E-6	4.1E-5
540	2.5E-4	3.5E-6	1.7E-7	4.0E-6	1.9E-6	3.5E-5
550	2.1E-4	3.0E-6	1.5E-7	3.5E-6	1.6E-6	2.9E-5
560	1.8E-4	2.6E-6	1.2E-7	3.0E-6	1.4E-6	2.5E-5
570	1.6E-4	2.3E-6	1.0E-7	2.6E-6	1.2E-6	2.1E-5
580	1.4E-4	2.0E-6	8.7E-8	2.2E-6	1.0E-6	1.8E-5
590	1.2E-4	1.7E-6	7.4E-8	1.9E-6	8.9E-7	1.5E-5
600	1.0E-4	1.5E-6	6.2E-8	1.7E-6	7.7E-7	1.3E-5
610	8.6E-5	1.3E-6	5.2E-8	1.4E-6	6.6E-7	1.1E-5
620	7.4E-5	1.1E-6	4.4E-8	1.2E-6	5.7E-7	9.0E-6
630	6.4E-5	9.3E-7	3.7E-8	1.1E-6	4.9E-7	7.6E-6
640	5.5E-5	8.0E-7	3.2E-8	9.1E-7	4.2E-7	6.4E-6
650	4.7E-5	6.9E-7	2.7E-8	7.9E-7	3.7E-7	5.4E-6
660	4.1E-5	5.9E-7	2.2E-8	6.8E-7	3.2E-7	4.5E-6
670	3.5E-5	5.1E-7	1.9E-8	5.8E-7	2.7E-7	3.8E-6
680	3.0E-5	4.4E-7	1.6E-8	5.0E-7	2.3E-7	3.2E-6
690	2.6E-5	3.8E-7	1.3E-8	4.3E-7	2.0E-7	2.7E-6
700	2.2E-5	3.3E-7	1.1E-8	3.7E-7	1.7E-7	2.3E-6
710	1.9E-5	2.8E-7	9.6E-9	3.2E-7	1.5E-7	1.9E-6
720	1.6E-5	2.4E-7	8.1E-9	2.8E-7	1.3E-7	1.6E-6
730	1.4E-5	2.1E-7	6.8E-9	2.4E-7	1.1E-7	1.4E-6
740	1.2E-5	1.8E-7	5.8E-9	2.0E-7	9.6E-8	1.2E-6
750	1.0E-5	1.5E-7	4.9E-9	1.8E-7	8.2E-8	9.9E-7
760	8.9E-6	1.3E-7	4.1E-9	1.5E-7	7.1E-8	8.3E-7
770	7.7E-6	1.1E-7	3.5E-9	1.3E-7	6.1E-8	7.0E-7
780	6.6E-6	9.8E-8	2.9E-9	1.1E-7	5.2E-8	5.9E-7
790	5.7E-6	8.4E-8	2.5E-9	9.6E-8	4.5E-8	5.0E-7
800	4.9E-6	7.2E-8	2.1E-9	8.2E-8	3.9E-8	4.2E-7
810	4.2E-6	6.2E-8	1.8E-9	7.1E-8	3.3E-8	3.6E-7
820	3.6E-6	5.3E-8	1.5E-9	6.1E-8	2.9E-8	3.0E-7
830	3.1E-6	4.6E-8	1.2E-9	5.2E-8	2.5E-8	2.5E-7
840	2.6E-6	4.0E-8	1.1E-9	4.5E-8	2.1E-8	2.1E-7
850	2.3E-6	3.4E-8	8.9E-10	3.9E-8	1.8E-8	1.8E-7
860	1.9E-6	2.9E-8	7.5E-10	3.3E-8	1.6E-8	1.5E-7
870	1.7E-6	2.5E-8	6.3E-10	2.9E-8	1.4E-8	1.3E-7
880	1.4E-6	2.2E-8	5.3E-10	2.4E-8	1.2E-8	1.1E-7
890	1.2E-6	1.8E-8	4.5E-10	2.1E-8	1.0E-8	9.2E-8
900	1.1E-6	1.6E-8	3.8E-10	1.8E-8	8.6E-9	7.7E-8
910	9.1E-7	1.4E-8	3.2E-10	1.6E-8	7.4E-9	6.5E-8
920	7.8E-7	1.2E-8	2.7E-10	1.3E-8	6.3E-9	5.5E-8
930	6.7E-7	1.0E-8	2.3E-10	1.1E-8	5.4E-9	4.6E-8
940	5.7E-7	8.6E-9	1.9E-10	9.5E-9	4.7E-9	3.9E-8
950	4.9E-7	7.4E-9	1.6E-10	8.2E-9	4.0E-9	3.3E-8
960	4.2E-7	6.4E-9	1.4E-10	7.0E-9	3.4E-9	2.8E-8
970	3.6E-7	5.5E-9	1.2E-10	6.0E-9	3.0E-9	2.4E-8
980	3.1E-7	4.7E-9	-	5.2E-9	2.5E-9	2.0E-8
990	2.7E-7	4.0E-9	-	4.5E-9	2.2E-9	1.7E-8
1000	2.3E-7	3.5E-9	-	3.8E-9	1.9E-9	1.4E-8
1010	2.0E-7	3.0E-9	-	3.3E-9	1.6E-9	1.2E-8
1020	1.7E-7	2.5E-9	-	2.8E-9	1.4E-9	1.0E-8
1030	1.4E-7	2.2E-9	-	2.4E-9	1.2E-9	8.5E-9
1040	1.2E-7	1.9E-9	-	2.1E-9	1.0E-9	7.2E-9
1050	1.1E-7	1.6E-9	-	1.8E-9	8.7E-10	6.1E-9
1060	9.1E-8	1.4E-9	-	1.5E-9	7.5E-10	5.1E-9
1070	7.8E-8	1.2E-9	-	1.3E-9	6.4E-10	4.3E-9
1080	6.7E-8	1.0E-9	-	1.1E-9	5.5E-10	3.6E-9
1090	5.7E-8	8.7E-10	-	9.7E-10	4.7E-10	3.1E-9
1095	5.3E-8	8.1E-10	-	9.0E-10	4.4E-10	2.8E-9
1100	4.9E-8	7.5E-10	-	8.3E-10	4.1E-10	2.6E-9
1200	1.1E-8	1.6E-10	-	1.8E-10	-	4.7E-10
1300	2.2E-9	-	-	-	-	-
1400	4.8E-10	-	-	-	-	-
1500	1.0E-10	-	-	-	-	-
