Radionuclide	Mo-93
Route of Intake	Inhalation
Material	Aerosols Type M, Oxide and all unspecified forms, fA=0.18
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Liver*
1010	1.6E-5	7.3E-8	1.2E-8	6.3E-8	8.7E-6	2.1E-6
1020	1.5E-5	6.9E-8	1.1E-8	5.9E-8	8.3E-6	2.0E-6
1030	1.5E-5	6.6E-8	1.1E-8	5.6E-8	7.8E-6	1.9E-6
1040	1.4E-5	6.2E-8	1.0E-8	5.3E-8	7.5E-6	1.8E-6
1050	1.3E-5	5.9E-8	9.4E-9	5.0E-8	7.1E-6	1.7E-6
1060	1.2E-5	5.6E-8	8.9E-9	4.8E-8	6.7E-6	1.6E-6
1070	1.2E-5	5.3E-8	8.5E-9	4.5E-8	6.4E-6	1.6E-6
1080	1.1E-5	5.0E-8	8.0E-9	4.3E-8	6.1E-6	1.5E-6
1090	1.1E-5	4.8E-8	7.6E-9	4.1E-8	5.7E-6	1.4E-6
1095	1.0E-5	4.7E-8	7.4E-9	4.0E-8	5.6E-6	1.4E-6
1100	1.0E-5	4.5E-8	7.2E-9	3.9E-8	5.5E-6	1.3E-6
1200	6.1E-6	2.7E-8	4.2E-9	2.3E-8	3.3E-6	7.9E-7
1300	3.7E-6	1.6E-8	2.4E-9	1.3E-8	2.0E-6	4.7E-7
1400	2.2E-6	9.7E-9	1.4E-9	8.0E-9	1.2E-6	2.9E-7
1500	1.3E-6	5.9E-9	8.6E-10	4.8E-9	7.1E-7	1.7E-7
1600	8.0E-7	3.5E-9	5.2E-10	2.9E-9	4.3E-7	1.0E-7
1700	4.8E-7	2.1E-9	3.1E-10	1.7E-9	2.6E-7	6.3E-8
1800	2.9E-7	1.3E-9	1.9E-10	7.8E-10	1.6E-7	3.8E-8
1900	1.8E-7	7.8E-10	1.1E-10	4.7E-10	9.5E-8	2.3E-8
2000	1.1E-7	4.7E-10	-	2.9E-10	5.8E-8	1.4E-8
2100	6.5E-8	2.9E-10	-	1.7E-10	3.5E-8	8.4E-9
2200	4.0E-8	1.7E-10	-	1.0E-10	2.1E-8	5.1E-9
2300	2.4E-8	1.1E-10	-	-	1.3E-8	3.1E-9
2400	1.5E-8	-	-	-	7.6E-9	1.9E-9
2500	8.8E-9	-	-	-	4.6E-9	1.1E-9
2600	5.3E-9	-	-	-	2.8E-9	6.9E-10
2700	3.2E-9	-	-	-	1.7E-9	4.2E-10
2800	2.0E-9	-	-	-	1.0E-9	2.5E-10
2900	1.2E-9	-	-	-	6.3E-10	1.5E-10
3000	7.2E-10	-	-	-	3.8E-10	-
3100	4.4E-10	-	-	-	1.7E-10	-
3200	2.7E-10	-	-	-	1.0E-10	-
3300	1.6E-10	-	-	-	-	-
