Radionuclide	Mo-93
Route of Intake	Inhalation
Material	Aerosols Type M, Oxide and all unspecified forms, fA=0.18
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Liver*
58	3.6E-2	3.4E-4	9.0E-5	4.0E-4	4.0E-3	1.7E-2
59	3.6E-2	3.4E-4	8.8E-5	4.0E-4	4.0E-3	1.7E-2
60	3.5E-2	3.3E-4	8.7E-5	3.9E-4	4.0E-3	1.6E-2
61	3.5E-2	3.3E-4	8.6E-5	3.9E-4	3.9E-3	1.6E-2
62	3.4E-2	3.3E-4	8.4E-5	3.8E-4	3.9E-3	1.6E-2
63	3.4E-2	3.2E-4	8.3E-5	3.8E-4	3.9E-3	1.6E-2
64	3.4E-2	3.2E-4	8.2E-5	3.8E-4	3.9E-3	1.5E-2
65	3.3E-2	3.2E-4	8.0E-5	3.7E-4	3.8E-3	1.5E-2
66	3.3E-2	3.1E-4	7.9E-5	3.7E-4	3.8E-3	1.5E-2
67	3.2E-2	3.1E-4	7.8E-5	3.6E-4	3.8E-3	1.5E-2
68	3.2E-2	3.1E-4	7.7E-5	3.6E-4	3.8E-3	1.4E-2
69	3.2E-2	3.0E-4	7.5E-5	3.6E-4	3.7E-3	1.4E-2
70	3.1E-2	3.0E-4	7.4E-5	3.5E-4	3.7E-3	1.4E-2
71	3.1E-2	3.0E-4	7.3E-5	3.5E-4	3.7E-3	1.4E-2
72	3.1E-2	2.9E-4	7.2E-5	3.4E-4	3.6E-3	1.3E-2
73	3.0E-2	2.9E-4	7.1E-5	3.4E-4	3.6E-3	1.3E-2
74	3.0E-2	2.9E-4	7.0E-5	3.4E-4	3.6E-3	1.3E-2
75	3.0E-2	2.9E-4	6.9E-5	3.3E-4	3.6E-3	1.3E-2
76	2.9E-2	2.8E-4	6.7E-5	3.3E-4	3.5E-3	1.3E-2
77	2.9E-2	2.8E-4	6.6E-5	3.3E-4	3.5E-3	1.2E-2
78	2.8E-2	2.8E-4	6.5E-5	3.2E-4	3.5E-3	1.2E-2
79	2.8E-2	2.7E-4	6.4E-5	3.2E-4	3.5E-3	1.2E-2
80	2.8E-2	2.7E-4	6.3E-5	3.2E-4	3.5E-3	1.2E-2
81	2.7E-2	2.7E-4	6.2E-5	3.1E-4	3.4E-3	1.2E-2
82	2.7E-2	2.6E-4	6.1E-5	3.1E-4	3.4E-3	1.1E-2
83	2.7E-2	2.6E-4	6.0E-5	3.1E-4	3.4E-3	1.1E-2
84	2.7E-2	2.6E-4	6.0E-5	3.0E-4	3.4E-3	1.1E-2
85	2.6E-2	2.6E-4	5.9E-5	3.0E-4	3.3E-3	1.1E-2
86	2.6E-2	2.5E-4	5.8E-5	3.0E-4	3.3E-3	1.1E-2
87	2.6E-2	2.5E-4	5.7E-5	2.9E-4	3.3E-3	1.0E-2
88	2.5E-2	2.5E-4	5.6E-5	2.9E-4	3.3E-3	1.0E-2
89	2.5E-2	2.4E-4	5.5E-5	2.9E-4	3.2E-3	1.0E-2
90	2.5E-2	2.4E-4	5.4E-5	2.8E-4	3.2E-3	1.0E-2
91	2.4E-2	2.4E-4	5.3E-5	2.8E-4	3.2E-3	9.8E-3
92	2.4E-2	2.4E-4	5.3E-5	2.8E-4	3.2E-3	9.7E-3
93	2.4E-2	2.3E-4	5.2E-5	2.7E-4	3.2E-3	9.5E-3
94	2.4E-2	2.3E-4	5.1E-5	2.7E-4	3.1E-3	9.4E-3
95	2.3E-2	2.3E-4	5.0E-5	2.7E-4	3.1E-3	9.2E-3
96	2.3E-2	2.3E-4	4.9E-5	2.6E-4	3.1E-3	9.1E-3
97	2.3E-2	2.2E-4	4.9E-5	2.6E-4	3.1E-3	8.9E-3
98	2.2E-2	2.2E-4	4.8E-5	2.6E-4	3.0E-3	8.8E-3
99	2.2E-2	2.2E-4	4.7E-5	2.5E-4	3.0E-3	8.6E-3
100	2.2E-2	2.2E-4	4.6E-5	2.5E-4	3.0E-3	8.5E-3
110	1.9E-2	1.9E-4	4.0E-5	2.2E-4	2.8E-3	7.2E-3
120	1.7E-2	1.7E-4	3.4E-5	2.0E-4	2.6E-3	6.2E-3
130	1.5E-2	1.5E-4	2.9E-5	1.8E-4	2.4E-3	5.3E-3
140	1.4E-2	1.4E-4	2.5E-5	1.6E-4	2.3E-3	4.5E-3
150	1.2E-2	1.2E-4	2.2E-5	1.4E-4	2.1E-3	3.8E-3
160	1.1E-2	1.1E-4	1.9E-5	1.2E-4	2.0E-3	3.3E-3
170	9.6E-3	9.6E-5	1.6E-5	1.1E-4	1.9E-3	2.8E-3
180	8.5E-3	8.5E-5	1.4E-5	9.8E-5	1.7E-3	2.4E-3
190	7.6E-3	7.5E-5	1.2E-5	8.7E-5	1.6E-3	2.1E-3
200	6.8E-3	6.7E-5	1.1E-5	7.7E-5	1.5E-3	1.8E-3
210	6.1E-3	5.9E-5	9.4E-6	6.8E-5	1.4E-3	1.5E-3
220	5.4E-3	5.2E-5	8.2E-6	6.0E-5	1.3E-3	1.3E-3
230	4.9E-3	4.7E-5	7.2E-6	5.3E-5	1.2E-3	1.1E-3
240	4.4E-3	4.1E-5	6.3E-6	4.7E-5	1.2E-3	1.0E-3
250	3.9E-3	3.7E-5	5.6E-6	4.2E-5	1.1E-3	8.7E-4
260	3.5E-3	3.3E-5	4.9E-6	3.7E-5	1.0E-3	7.5E-4
270	3.2E-3	2.9E-5	4.4E-6	3.3E-5	9.6E-4	6.6E-4
280	2.9E-3	2.6E-5	3.9E-6	2.9E-5	9.0E-4	5.8E-4
290	2.6E-3	2.3E-5	3.4E-6	2.6E-5	8.4E-4	5.1E-4
300	2.3E-3	2.0E-5	3.1E-6	2.3E-5	7.9E-4	4.4E-4
310	2.1E-3	1.8E-5	2.7E-6	2.0E-5	7.4E-4	3.9E-4
320	1.9E-3	1.6E-5	2.5E-6	1.8E-5	7.0E-4	3.5E-4
330	1.7E-3	1.4E-5	2.2E-6	1.6E-5	6.5E-4	3.1E-4
340	1.6E-3	1.3E-5	2.0E-6	1.4E-5	6.1E-4	2.7E-4
350	1.4E-3	1.2E-5	1.8E-6	1.3E-5	5.8E-4	2.4E-4
360	1.3E-3	1.0E-5	1.6E-6	1.2E-5	5.4E-4	2.2E-4
365	1.3E-3	9.8E-6	1.5E-6	1.1E-5	5.2E-4	2.1E-4
370	1.2E-3	9.3E-6	1.5E-6	1.0E-5	5.1E-4	2.0E-4
380	1.1E-3	8.3E-6	1.3E-6	9.2E-6	4.8E-4	1.8E-4
390	1.0E-3	7.5E-6	1.2E-6	8.3E-6	4.5E-4	1.6E-4
400	9.3E-4	6.8E-6	1.1E-6	7.4E-6	4.2E-4	1.4E-4
410	8.6E-4	6.1E-6	1.0E-6	6.7E-6	4.0E-4	1.3E-4
420	7.9E-4	5.5E-6	9.2E-7	6.0E-6	3.7E-4	1.2E-4
430	7.3E-4	5.0E-6	8.4E-7	5.4E-6	3.5E-4	1.1E-4
440	6.8E-4	4.5E-6	7.7E-7	4.9E-6	3.3E-4	1.0E-4
450	6.3E-4	4.1E-6	7.1E-7	4.4E-6	3.1E-4	9.2E-5
460	5.8E-4	3.7E-6	6.5E-7	4.0E-6	2.9E-4	8.4E-5
470	5.4E-4	3.4E-6	6.0E-7	3.6E-6	2.8E-4	7.7E-5
480	5.0E-4	3.1E-6	5.6E-7	3.3E-6	2.6E-4	7.1E-5
490	4.6E-4	2.8E-6	5.1E-7	3.0E-6	2.4E-4	6.6E-5
500	4.3E-4	2.6E-6	4.8E-7	2.7E-6	2.3E-4	6.1E-5
510	4.0E-4	2.4E-6	4.4E-7	2.5E-6	2.2E-4	5.7E-5
520	3.8E-4	2.2E-6	4.1E-7	2.3E-6	2.0E-4	5.3E-5
530	3.5E-4	2.0E-6	3.8E-7	2.1E-6	1.9E-4	4.9E-5
540	3.3E-4	1.9E-6	3.5E-7	1.9E-6	1.8E-4	4.6E-5
550	3.1E-4	1.7E-6	3.3E-7	1.8E-6	1.7E-4	4.2E-5
560	2.9E-4	1.6E-6	3.0E-7	1.6E-6	1.6E-4	4.0E-5
570	2.7E-4	1.5E-6	2.8E-7	1.5E-6	1.5E-4	3.7E-5
580	2.5E-4	1.4E-6	2.6E-7	1.4E-6	1.4E-4	3.5E-5
590	2.4E-4	1.3E-6	2.4E-7	1.3E-6	1.4E-4	3.2E-5
600	2.2E-4	1.2E-6	2.3E-7	1.2E-6	1.3E-4	3.0E-5
610	2.1E-4	1.1E-6	2.1E-7	1.1E-6	1.2E-4	2.9E-5
620	2.0E-4	1.0E-6	2.0E-7	1.0E-6	1.1E-4	2.7E-5
630	1.9E-4	9.5E-7	1.8E-7	9.4E-7	1.1E-4	2.5E-5
640	1.7E-4	8.8E-7	1.7E-7	8.7E-7	1.0E-4	2.4E-5
650	1.6E-4	8.3E-7	1.6E-7	8.1E-7	9.6E-5	2.2E-5
660	1.5E-4	7.7E-7	1.5E-7	7.6E-7	9.1E-5	2.1E-5
670	1.5E-4	7.2E-7	1.4E-7	7.0E-7	8.6E-5	2.0E-5
680	1.4E-4	6.8E-7	1.3E-7	6.6E-7	8.1E-5	1.9E-5
690	1.3E-4	6.3E-7	1.2E-7	6.1E-7	7.7E-5	1.7E-5
700	1.2E-4	6.0E-7	1.2E-7	5.7E-7	7.3E-5	1.6E-5
710	1.2E-4	5.6E-7	1.1E-7	5.4E-7	6.9E-5	1.5E-5
720	1.1E-4	5.3E-7	1.0E-7	5.0E-7	6.5E-5	1.5E-5
730	1.0E-4	4.9E-7	9.5E-8	4.7E-7	6.2E-5	1.4E-5
740	9.7E-5	4.6E-7	8.9E-8	4.4E-7	5.8E-5	1.3E-5
750	9.2E-5	4.4E-7	8.4E-8	4.1E-7	5.5E-5	1.2E-5
760	8.7E-5	4.1E-7	7.8E-8	3.9E-7	5.2E-5	1.2E-5
770	8.2E-5	3.9E-7	7.4E-8	3.6E-7	4.9E-5	1.1E-5
780	7.7E-5	3.6E-7	6.9E-8	3.4E-7	4.7E-5	1.0E-5
790	7.3E-5	3.4E-7	6.5E-8	3.2E-7	4.4E-5	9.8E-6
800	6.9E-5	3.2E-7	6.1E-8	3.0E-7	4.2E-5	9.3E-6
810	6.6E-5	3.1E-7	5.7E-8	2.8E-7	4.0E-5	8.7E-6
820	6.2E-5	2.9E-7	5.4E-8	2.7E-7	3.8E-5	8.3E-6
830	5.9E-5	2.7E-7	5.1E-8	2.5E-7	3.6E-5	7.8E-6
840	5.6E-5	2.6E-7	4.8E-8	2.4E-7	3.4E-5	7.4E-6
850	5.3E-5	2.4E-7	4.5E-8	2.2E-7	3.2E-5	7.0E-6
860	5.0E-5	2.3E-7	4.2E-8	2.1E-7	3.0E-5	6.6E-6
870	4.7E-5	2.2E-7	4.0E-8	2.0E-7	2.9E-5	6.3E-6
880	4.5E-5	2.1E-7	3.7E-8	1.9E-7	2.7E-5	5.9E-6
890	4.2E-5	1.9E-7	3.5E-8	1.8E-7	2.6E-5	5.6E-6
900	4.0E-5	1.8E-7	3.3E-8	1.7E-7	2.4E-5	5.3E-6
910	3.8E-5	1.7E-7	3.1E-8	1.6E-7	2.3E-5	5.0E-6
920	3.6E-5	1.6E-7	2.9E-8	1.5E-7	2.2E-5	4.8E-6
930	3.4E-5	1.6E-7	2.8E-8	1.4E-7	2.1E-5	4.5E-6
940	3.2E-5	1.5E-7	2.6E-8	1.3E-7	2.0E-5	4.3E-6
950	3.1E-5	1.4E-7	2.5E-8	1.2E-7	1.9E-5	4.1E-6
960	2.9E-5	1.3E-7	2.3E-8	1.2E-7	1.8E-5	3.8E-6
970	2.8E-5	1.3E-7	2.2E-8	1.1E-7	1.7E-5	3.6E-6
980	2.6E-5	1.2E-7	2.1E-8	1.0E-7	1.6E-5	3.5E-6
990	2.5E-5	1.1E-7	1.9E-8	9.9E-8	1.5E-5	3.3E-6
1000	2.4E-5	1.1E-7	1.8E-8	9.4E-8	1.4E-5	3.1E-6
1010	2.2E-5	1.0E-7	1.7E-8	8.8E-8	1.4E-5	2.9E-6
1020	2.1E-5	9.6E-8	1.6E-8	8.4E-8	1.3E-5	2.8E-6
1030	2.0E-5	9.1E-8	1.5E-8	7.9E-8	1.2E-5	2.6E-6
1040	1.9E-5	8.6E-8	1.5E-8	7.5E-8	1.2E-5	2.5E-6
1050	1.8E-5	8.1E-8	1.4E-8	7.1E-8	1.1E-5	2.4E-6
1060	1.7E-5	7.7E-8	1.3E-8	6.7E-8	1.0E-5	2.3E-6
1070	1.6E-5	7.3E-8	1.2E-8	6.4E-8	9.9E-6	2.1E-6
1080	1.5E-5	6.9E-8	1.2E-8	6.0E-8	9.4E-6	2.0E-6
1090	1.5E-5	6.6E-8	1.1E-8	5.7E-8	8.9E-6	1.9E-6
1095	1.4E-5	6.4E-8	1.1E-8	5.5E-8	8.7E-6	1.9E-6
1100	1.4E-5	6.2E-8	1.0E-8	5.4E-8	8.5E-6	1.8E-6
1200	8.3E-6	3.7E-8	5.9E-9	3.1E-8	5.0E-6	1.1E-6
1300	5.0E-6	2.2E-8	3.4E-9	1.8E-8	3.0E-6	6.5E-7
1400	3.0E-6	1.3E-8	2.0E-9	1.1E-8	1.8E-6	3.9E-7
1500	1.8E-6	7.9E-9	1.2E-9	6.6E-9	1.1E-6	2.3E-7
1600	1.1E-6	4.8E-9	7.0E-10	3.9E-9	6.6E-7	1.4E-7
1700	6.5E-7	2.9E-9	4.2E-10	2.4E-9	4.0E-7	8.4E-8
1800	3.9E-7	1.7E-9	2.5E-10	1.4E-9	2.4E-7	5.1E-8
1900	2.4E-7	1.0E-9	1.5E-10	6.3E-10	1.5E-7	3.1E-8
2000	1.4E-7	6.4E-10	-	3.8E-10	8.8E-8	1.9E-8
2100	8.8E-8	3.8E-10	-	2.3E-10	5.3E-8	1.1E-8
2200	5.3E-8	2.3E-10	-	1.4E-10	3.2E-8	6.9E-9
2300	3.2E-8	1.4E-10	-	-	2.0E-8	4.2E-9
2400	1.9E-8	-	-	-	1.2E-8	2.5E-9
2500	1.2E-8	-	-	-	7.2E-9	1.5E-9
2600	7.2E-9	-	-	-	4.4E-9	9.3E-10
2700	4.3E-9	-	-	-	2.6E-9	5.6E-10
2800	2.6E-9	-	-	-	1.6E-9	3.4E-10
2900	1.6E-9	-	-	-	8.9E-10	2.1E-10
3000	9.7E-10	-	-	-	5.4E-10	1.3E-10
3100	5.9E-10	-	-	-	3.3E-10	-
3200	3.6E-10	-	-	-	2.0E-10	-
3300	2.2E-10	-	-	-	1.2E-10	-
3400	1.3E-10	-	-	-	-	-
