Radionuclide	At-205
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	6.0E-2	8.8E-3	3.8E-2	3.1E-7	3.8E-6
0.083333	1.2E-2	2.1E-3	7.6E-3	1.8E-7	1.5E-6
0.125	2.5E-3	4.6E-4	1.5E-3	7.2E-8	4.4E-7
0.25	2.1E-5	4.8E-6	1.3E-5	1.9E-9	6.3E-9
0.375	1.8E-7	4.6E-8	1.1E-7	-	-
0.5	1.5E-9	4.2E-10	9.4E-10	-	-
