Radionuclide	At-205
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	6.6E-2	5.3E-3	5.3E-2	4.1E-7	5.0E-6
0.083333	1.4E-2	1.3E-3	1.1E-2	2.3E-7	1.9E-6
0.125	2.8E-3	2.9E-4	2.2E-3	9.1E-8	5.4E-7
0.25	2.3E-5	3.1E-6	1.8E-5	2.3E-9	7.5E-9
0.375	2.0E-7	3.0E-8	1.6E-7	-	-
0.5	1.7E-9	2.7E-10	1.3E-9	-	-
