Radionuclide	At-205
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	6.6E-2	4.0E-3	1.8E-2	2.7E-4	3.0E-3
0.083333	1.3E-2	8.8E-4	1.7E-3	1.2E-4	7.6E-4
0.125	2.7E-3	1.9E-4	2.1E-4	3.6E-5	1.6E-4
0.25	2.1E-5	1.6E-6	1.3E-6	6.1E-7	1.3E-6
0.375	1.7E-7	1.3E-8	1.0E-8	7.4E-9	9.8E-9
0.5	1.3E-9	1.0E-10	-	-	-
