Radionuclide	At-205
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	1.6E-1	5.1E-2	2.1E-2	8.4E-6	1.1E-4
0.083333	3.2E-2	1.2E-2	4.0E-3	5.9E-6	5.3E-5
0.125	6.4E-3	2.5E-3	7.9E-4	2.6E-6	1.7E-5
0.25	5.3E-5	2.4E-5	6.3E-6	7.9E-8	2.8E-7
0.375	4.4E-7	2.2E-7	5.2E-8	1.3E-9	3.0E-9
0.5	3.6E-9	2.0E-9	4.3E-10	-	-
