Radionuclide	At-205
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	2.0E-1	6.6E-2	3.1E-2	5.4E-7	6.7E-6
0.083333	4.0E-2	1.6E-2	5.6E-3	3.6E-7	3.1E-6
0.125	8.1E-3	3.5E-3	1.0E-3	1.6E-7	1.0E-6
0.25	6.7E-5	3.7E-5	7.6E-6	4.8E-9	1.7E-8
0.375	5.6E-7	3.5E-7	6.1E-8	-	1.9E-10
0.5	4.7E-9	3.2E-9	5.0E-10	-	-
