Radionuclide	At-205
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	1.6E-1	5.6E-2	7.7E-3	6.9E-6	8.8E-5
0.083333	3.1E-2	1.2E-2	1.5E-3	5.1E-6	4.7E-5
0.125	6.3E-3	2.7E-3	2.9E-4	2.3E-6	1.6E-5
0.25	5.2E-5	2.6E-5	2.3E-6	7.4E-8	2.7E-7
0.375	4.3E-7	2.4E-7	1.9E-8	1.3E-9	2.9E-9
0.5	3.5E-9	2.1E-9	1.6E-10	-	-
