Radionuclide	At-205
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Liver*
0.041667	6.6E-2	5.3E-3	5.2E-2	8.2E-6	1.0E-4
0.083333	1.4E-2	1.3E-3	1.0E-2	4.8E-6	3.8E-5
0.125	2.8E-3	2.8E-4	2.1E-3	1.8E-6	1.1E-5
0.25	2.3E-5	2.8E-6	1.7E-5	4.8E-8	1.5E-7
0.375	2.0E-7	2.7E-8	1.4E-7	7.5E-10	1.6E-9
0.5	1.7E-9	2.4E-10	1.1E-9	-	-
