Radionuclide	Ta-180
Route of Intake	Injection
Material	Injection, fA=1E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.1E-1	-	-	5.8E-2	6.1E-2	8.4E-2
0.083333	8.3E-1	-	-	5.0E-2	5.5E-2	7.3E-2
0.125	7.5E-1	-	-	4.3E-2	5.0E-2	6.4E-2
0.25	5.5E-1	-	-	3.1E-2	3.8E-2	4.7E-2
0.375	4.2E-1	-	-	2.3E-2	3.1E-2	3.7E-2
0.5	3.2E-1	-	-	1.8E-2	2.4E-2	2.9E-2
0.625	2.4E-1	-	-	1.4E-2	2.0E-2	2.3E-2
0.75	1.8E-1	-	-	1.1E-2	1.6E-2	1.8E-2
0.875	1.4E-1	-	-	8.3E-3	1.3E-2	1.4E-2
1	1.1E-1	2.3E-2	2.8E-4	6.4E-3	1.0E-2	1.1E-2
1.125	8.1E-2	-	-	4.9E-3	8.0E-3	8.7E-3
1.25	6.2E-2	-	-	3.8E-3	6.4E-3	6.8E-3
1.375	4.7E-2	-	-	2.9E-3	5.1E-3	5.4E-3
1.5	3.6E-2	-	-	2.2E-3	4.0E-3	4.2E-3
1.625	2.8E-2	-	-	1.7E-3	3.2E-3	3.3E-3
1.75	2.1E-2	-	-	1.3E-3	2.5E-3	2.6E-3
1.875	1.6E-2	-	-	9.7E-4	2.0E-3	2.0E-3
2	1.2E-2	1.4E-3	1.5E-4	7.3E-4	1.6E-3	1.6E-3
2.25	7.2E-3	-	-	4.2E-4	9.8E-4	9.7E-4
2.5	4.2E-3	-	-	2.4E-4	6.1E-4	5.9E-4
2.75	2.5E-3	-	-	1.4E-4	3.8E-4	3.6E-4
3	1.4E-3	1.4E-4	2.3E-5	8.0E-5	2.3E-4	2.2E-4
3.25	8.4E-4	-	-	4.6E-5	1.4E-4	1.3E-4
3.5	4.9E-4	-	-	2.6E-5	8.8E-5	8.0E-5
3.75	2.9E-4	-	-	1.5E-5	5.4E-5	4.8E-5
4	1.7E-4	1.4E-5	2.7E-6	8.6E-6	3.3E-5	2.9E-5
4.25	1.0E-4	-	-	4.9E-6	2.0E-5	1.8E-5
4.5	5.9E-5	-	-	2.8E-6	1.2E-5	1.1E-5
4.75	3.5E-5	-	-	1.6E-6	7.5E-6	6.4E-6
5	2.0E-5	1.5E-6	3.0E-7	9.2E-7	4.6E-6	3.8E-6
5.5	7.1E-6	-	-	3.0E-7	1.7E-6	1.4E-6
6	2.5E-6	1.5E-7	3.3E-8	9.9E-8	6.3E-7	5.0E-7
6.5	8.6E-7	-	-	3.2E-8	2.3E-7	1.8E-7
7	3.0E-7	1.6E-8	3.6E-9	1.1E-8	8.4E-8	6.5E-8
7.5	1.1E-7	-	-	3.5E-9	3.1E-8	2.4E-8
8	3.7E-8	1.6E-9	3.9E-10	1.1E-9	1.1E-8	8.5E-9
8.5	1.3E-8	-	-	3.8E-10	4.1E-9	3.0E-9
9	4.6E-9	1.7E-10	-	1.2E-10	1.5E-9	1.1E-9
9.5	1.6E-9	-	-	-	5.5E-10	3.9E-10
10	5.7E-10	-	-	-	2.0E-10	1.4E-10
