Radionuclide	Ni-56
Route of Intake	Ingestion
Material	Nickel oxide, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	1.0E+0	2.6E-6	3.0E-6
0.083333	9.9E-1	-	-	9.9E-1	7.6E-6	7.5E-6
0.125	9.9E-1	-	-	9.9E-1	1.3E-5	1.1E-5
0.25	9.7E-1	-	-	9.7E-1	2.6E-5	1.5E-5
0.375	9.5E-1	-	-	9.5E-1	3.2E-5	1.4E-5
0.5	9.2E-1	-	-	9.1E-1	3.3E-5	1.3E-5
0.625	8.7E-1	-	-	8.7E-1	3.2E-5	1.1E-5
0.75	8.2E-1	-	-	8.2E-1	3.0E-5	9.6E-6
0.875	7.6E-1	-	-	7.6E-1	2.7E-5	8.5E-6
1	7.0E-1	1.7E-4	1.9E-1	7.0E-1	2.5E-5	7.7E-6
1.125	6.3E-1	-	-	6.3E-1	2.3E-5	7.0E-6
1.25	5.7E-1	-	-	5.7E-1	2.1E-5	6.5E-6
1.375	5.1E-1	-	-	5.1E-1	1.9E-5	6.1E-6
1.5	4.5E-1	-	-	4.4E-1	1.7E-5	5.7E-6
1.625	3.9E-1	-	-	3.9E-1	1.6E-5	5.3E-6
1.75	3.4E-1	-	-	3.4E-1	1.4E-5	5.0E-6
1.875	2.9E-1	-	-	2.9E-1	1.3E-5	4.8E-6
2	2.5E-1	5.7E-5	3.8E-1	2.5E-1	1.2E-5	4.5E-6
2.25	1.8E-1	-	-	1.8E-1	9.9E-6	4.1E-6
2.5	1.3E-1	-	-	1.3E-1	8.2E-6	3.8E-6
2.75	8.9E-2	-	-	8.9E-2	6.9E-6	3.5E-6
3	6.2E-2	2.5E-5	1.6E-1	6.2E-2	5.8E-6	3.2E-6
3.25	4.2E-2	-	-	4.2E-2	4.9E-6	3.0E-6
3.5	2.9E-2	-	-	2.8E-2	4.2E-6	2.8E-6
3.75	1.9E-2	-	-	1.9E-2	3.6E-6	2.7E-6
4	1.3E-2	1.1E-5	4.2E-2	1.3E-2	3.1E-6	2.5E-6
4.25	8.4E-3	-	-	8.4E-3	2.6E-6	2.4E-6
4.5	5.6E-3	-	-	5.5E-3	2.3E-6	2.3E-6
4.75	3.7E-3	-	-	3.6E-3	2.0E-6	2.2E-6
5	2.4E-3	5.2E-6	9.0E-3	2.3E-3	1.8E-6	2.1E-6
5.5	1.0E-3	-	-	9.7E-4	1.4E-6	1.9E-6
6	4.6E-4	2.4E-6	1.7E-3	4.0E-4	1.1E-6	1.7E-6
6.5	2.2E-4	-	-	1.6E-4	9.5E-7	1.6E-6
7	1.2E-4	1.2E-6	2.9E-4	6.6E-5	8.1E-7	1.5E-6
7.5	7.3E-5	-	-	2.7E-5	7.1E-7	1.4E-6
8	5.5E-5	5.9E-7	4.8E-5	1.1E-5	6.3E-7	1.3E-6
8.5	4.6E-5	-	-	4.9E-6	5.6E-7	1.2E-6
9	4.1E-5	3.2E-7	7.6E-6	2.4E-6	5.1E-7	1.2E-6
9.5	3.8E-5	-	-	1.4E-6	4.7E-7	1.1E-6
10	3.5E-5	1.9E-7	1.2E-6	9.5E-7	4.3E-7	1.0E-6
11	3.1E-5	1.2E-7	1.9E-7	6.6E-7	3.7E-7	9.0E-7
