Radionuclide	Ba-141
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphate, all unspecified forms, fA=4E-2
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	6.8E-2	2.5E-2	1.4E-3	5.0E-5
0.083333	6.8E-3	2.8E-3	1.3E-4	1.0E-5
0.125	6.9E-4	3.2E-4	1.2E-5	1.6E-6
0.25	7.2E-7	4.1E-7	1.1E-8	3.7E-9
0.375	7.6E-10	4.9E-10	-	-
