Radionuclide	Ba-141
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphate, all unspecified forms, fA=4E-2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	7.9E-2	2.8E-2	3.9E-3	6.7E-5
0.083333	7.9E-3	3.2E-3	3.5E-4	1.4E-5
0.125	8.0E-4	3.6E-4	3.4E-5	2.2E-6
0.25	8.4E-7	4.6E-7	3.2E-8	5.0E-9
0.375	8.8E-10	5.5E-10	-	-
