Radionuclide	Ba-141
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	9.7E-2	2.1E-2	4.5E-2	1.2E-5
0.083333	9.7E-3	2.5E-3	4.3E-3	2.7E-6
0.125	1.0E-3	2.9E-4	4.4E-4	4.2E-7
0.25	1.1E-6	3.9E-7	4.5E-7	8.7E-10
0.375	1.1E-9	4.8E-10	4.7E-10	-
