Radionuclide	Ba-141
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	3.4E-2	2.7E-3	2.7E-2	6.4E-6
0.083333	3.4E-3	3.2E-4	2.7E-3	1.4E-6
0.125	3.5E-4	3.7E-5	2.8E-4	2.3E-7
0.25	3.8E-7	5.0E-8	3.0E-7	4.7E-10
0.375	4.0E-10	-	3.2E-10	-
