Radionuclide	Ba-141
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphate, all unspecified forms, fA=4E-2
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	8.0E-2	2.6E-2	1.0E-2	9.5E-5
0.083333	7.9E-3	3.0E-3	9.9E-4	2.0E-5
0.125	8.1E-4	3.4E-4	9.8E-5	3.2E-6
0.25	8.5E-7	4.3E-7	9.6E-8	6.9E-9
0.375	9.0E-10	5.2E-10	-	-
