Radionuclide	Ba-141
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphate, all unspecified forms, fA=4E-2
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	9.7E-2	2.1E-2	4.4E-2	2.5E-4
0.083333	9.7E-3	2.6E-3	4.2E-3	5.4E-5
0.125	1.0E-3	3.0E-4	4.1E-4	8.5E-6
0.25	1.1E-6	4.0E-7	4.0E-7	1.7E-8
0.375	1.1E-9	4.9E-10	4.1E-10	-
