Radionuclide	Ba-141
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	1.0E-1	3.3E-2	1.6E-2	6.7E-6
0.083333	1.0E-2	3.9E-3	1.4E-3	1.4E-6
0.125	1.0E-3	4.5E-4	1.3E-4	2.2E-7
0.25	1.1E-6	5.9E-7	1.2E-7	4.6E-10
0.375	1.1E-9	7.1E-10	1.2E-10	-
