Radionuclide	Ba-141
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	3.1E-2	4.5E-3	1.9E-2	4.8E-6
0.083333	3.1E-3	5.2E-4	1.9E-3	1.1E-6
0.125	3.2E-4	5.9E-5	2.0E-4	1.7E-7
0.25	3.4E-7	7.7E-8	2.1E-7	3.5E-10
0.375	3.6E-10	-	2.2E-10	-
