Radionuclide	Co-56
Route of Intake	Ingestion
Material	All chemical forms, fA=0.1
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	9.9E-1	5.3E-4	2.5E-3
0.083333	1.0E+0	-	-	9.8E-1	1.5E-3	7.9E-3
0.125	9.9E-1	-	-	9.6E-1	2.5E-3	1.3E-2
0.25	9.8E-1	-	-	9.3E-1	4.7E-3	2.5E-2
0.375	9.6E-1	-	-	9.0E-1	5.7E-3	2.9E-2
0.5	9.4E-1	-	-	8.8E-1	6.2E-3	3.1E-2
0.625	9.1E-1	-	-	8.4E-1	6.4E-3	3.1E-2
0.75	8.6E-1	-	-	8.0E-1	6.5E-3	3.0E-2
0.875	8.1E-1	-	-	7.5E-1	6.5E-3	2.9E-2
1	7.6E-1	3.4E-2	2.0E-1	7.0E-1	6.6E-3	2.9E-2
1.125	7.0E-1	-	-	6.4E-1	6.6E-3	2.8E-2
1.25	6.4E-1	-	-	5.8E-1	6.6E-3	2.7E-2
1.375	5.8E-1	-	-	5.2E-1	6.6E-3	2.6E-2
1.5	5.2E-1	-	-	4.7E-1	6.6E-3	2.5E-2
1.625	4.7E-1	-	-	4.1E-1	6.6E-3	2.4E-2
1.75	4.2E-1	-	-	3.6E-1	6.6E-3	2.4E-2
1.875	3.7E-1	-	-	3.2E-1	6.6E-3	2.3E-2
2	3.3E-1	5.4E-3	4.2E-1	2.8E-1	6.6E-3	2.2E-2
2.25	2.5E-1	-	-	2.0E-1	6.6E-3	2.1E-2
2.5	2.0E-1	-	-	1.5E-1	6.6E-3	1.9E-2
2.75	1.6E-1	-	-	1.1E-1	6.6E-3	1.8E-2
3	1.2E-1	3.9E-3	2.0E-1	7.8E-2	6.5E-3	1.7E-2
3.25	1.0E-1	-	-	5.5E-2	6.5E-3	1.6E-2
3.5	8.2E-2	-	-	3.9E-2	6.5E-3	1.5E-2
3.75	7.0E-2	-	-	2.8E-2	6.4E-3	1.4E-2
4	6.1E-2	3.0E-3	5.8E-2	2.0E-2	6.4E-3	1.4E-2
4.25	5.4E-2	-	-	1.4E-2	6.3E-3	1.3E-2
4.5	4.9E-2	-	-	1.0E-2	6.3E-3	1.2E-2
4.75	4.6E-2	-	-	7.6E-3	6.2E-3	1.2E-2
5	4.3E-2	2.4E-3	1.5E-2	5.7E-3	6.2E-3	1.1E-2
5.5	3.9E-2	-	-	3.5E-3	6.0E-3	1.0E-2
6	3.7E-2	1.9E-3	3.9E-3	2.5E-3	5.9E-3	9.1E-3
6.5	3.5E-2	-	-	1.9E-3	5.8E-3	8.3E-3
7	3.4E-2	1.5E-3	1.4E-3	1.6E-3	5.6E-3	7.7E-3
7.5	3.2E-2	-	-	1.4E-3	5.5E-3	7.1E-3
8	3.1E-2	1.3E-3	7.8E-4	1.2E-3	5.4E-3	6.6E-3
8.5	3.0E-2	-	-	1.1E-3	5.2E-3	6.2E-3
9	2.9E-2	1.1E-3	5.5E-4	1.0E-3	5.1E-3	5.9E-3
9.5	2.9E-2	-	-	9.6E-4	5.0E-3	5.5E-3
10	2.8E-2	9.0E-4	4.3E-4	8.9E-4	4.8E-3	5.3E-3
11	2.7E-2	7.8E-4	3.4E-4	7.8E-4	4.6E-3	4.8E-3
12	2.5E-2	6.8E-4	2.8E-4	6.9E-4	4.3E-3	4.5E-3
13	2.4E-2	6.0E-4	2.4E-4	6.3E-4	4.1E-3	4.2E-3
14	2.3E-2	5.4E-4	2.0E-4	5.7E-4	3.9E-3	4.0E-3
15	2.2E-2	4.9E-4	1.7E-4	5.3E-4	3.7E-3	3.9E-3
16	2.2E-2	4.4E-4	1.5E-4	4.9E-4	3.5E-3	3.7E-3
17	2.1E-2	4.0E-4	1.3E-4	4.6E-4	3.4E-3	3.6E-3
18	2.0E-2	3.7E-4	1.2E-4	4.3E-4	3.2E-3	3.5E-3
19	2.0E-2	3.4E-4	1.1E-4	4.1E-4	3.1E-3	3.4E-3
20	1.9E-2	3.1E-4	9.7E-5	3.8E-4	2.9E-3	3.3E-3
21	1.8E-2	2.9E-4	8.8E-5	3.7E-4	2.8E-3	3.2E-3
22	1.8E-2	2.7E-4	8.1E-5	3.5E-4	2.7E-3	3.2E-3
23	1.7E-2	2.5E-4	7.5E-5	3.3E-4	2.6E-3	3.1E-3
24	1.7E-2	2.3E-4	6.9E-5	3.2E-4	2.5E-3	3.1E-3
25	1.7E-2	2.2E-4	6.4E-5	3.1E-4	2.4E-3	3.0E-3
26	1.6E-2	2.0E-4	5.9E-5	2.9E-4	2.3E-3	3.0E-3
27	1.6E-2	1.9E-4	5.5E-5	2.8E-4	2.2E-3	2.9E-3
28	1.5E-2	1.8E-4	5.1E-5	2.7E-4	2.1E-3	2.9E-3
29	1.5E-2	1.7E-4	4.8E-5	2.6E-4	2.1E-3	2.8E-3
30	1.5E-2	1.6E-4	4.5E-5	2.5E-4	2.0E-3	2.8E-3
31	1.4E-2	1.5E-4	4.2E-5	2.4E-4	1.9E-3	2.7E-3
32	1.4E-2	1.4E-4	3.9E-5	2.4E-4	1.9E-3	2.7E-3
33	1.4E-2	1.3E-4	3.7E-5	2.3E-4	1.8E-3	2.7E-3
34	1.4E-2	1.2E-4	3.5E-5	2.2E-4	1.8E-3	2.6E-3
35	1.3E-2	1.2E-4	3.3E-5	2.2E-4	1.7E-3	2.6E-3
36	1.3E-2	1.1E-4	3.1E-5	2.1E-4	1.7E-3	2.5E-3
37	1.3E-2	1.0E-4	2.9E-5	2.0E-4	1.7E-3	2.5E-3
38	1.3E-2	9.9E-5	2.7E-5	2.0E-4	1.6E-3	2.5E-3
39	1.2E-2	9.4E-5	2.6E-5	1.9E-4	1.6E-3	2.4E-3
40	1.2E-2	8.9E-5	2.4E-5	1.9E-4	1.6E-3	2.4E-3
41	1.2E-2	8.5E-5	2.3E-5	1.8E-4	1.5E-3	2.4E-3
42	1.2E-2	8.1E-5	2.2E-5	1.8E-4	1.5E-3	2.4E-3
43	1.1E-2	7.7E-5	2.1E-5	1.7E-4	1.5E-3	2.3E-3
44	1.1E-2	7.3E-5	2.0E-5	1.7E-4	1.4E-3	2.3E-3
45	1.1E-2	7.0E-5	1.9E-5	1.6E-4	1.4E-3	2.3E-3
46	1.1E-2	6.7E-5	1.8E-5	1.6E-4	1.4E-3	2.2E-3
47	1.1E-2	6.4E-5	1.7E-5	1.6E-4	1.4E-3	2.2E-3
48	1.1E-2	6.1E-5	1.6E-5	1.5E-4	1.3E-3	2.2E-3
49	1.0E-2	5.9E-5	1.6E-5	1.5E-4	1.3E-3	2.2E-3
50	1.0E-2	5.6E-5	1.5E-5	1.5E-4	1.3E-3	2.1E-3
51	1.0E-2	5.4E-5	1.4E-5	1.4E-4	1.3E-3	2.1E-3
52	9.9E-3	5.2E-5	1.4E-5	1.4E-4	1.3E-3	2.1E-3
53	9.7E-3	5.0E-5	1.3E-5	1.4E-4	1.2E-3	2.1E-3
54	9.6E-3	4.8E-5	1.3E-5	1.3E-4	1.2E-3	2.1E-3
55	9.4E-3	4.6E-5	1.2E-5	1.3E-4	1.2E-3	2.0E-3
56	9.3E-3	4.5E-5	1.2E-5	1.3E-4	1.2E-3	2.0E-3
57	9.1E-3	4.3E-5	1.1E-5	1.3E-4	1.2E-3	2.0E-3
58	9.0E-3	4.2E-5	1.1E-5	1.2E-4	1.2E-3	2.0E-3
59	8.9E-3	4.0E-5	1.0E-5	1.2E-4	1.1E-3	1.9E-3
60	8.7E-3	3.9E-5	1.0E-5	1.2E-4	1.1E-3	1.9E-3
61	8.6E-3	3.8E-5	9.7E-6	1.2E-4	1.1E-3	1.9E-3
62	8.5E-3	3.7E-5	9.4E-6	1.1E-4	1.1E-3	1.9E-3
63	8.4E-3	3.5E-5	9.1E-6	1.1E-4	1.1E-3	1.9E-3
64	8.3E-3	3.4E-5	8.8E-6	1.1E-4	1.1E-3	1.8E-3
65	8.1E-3	3.3E-5	8.6E-6	1.1E-4	1.1E-3	1.8E-3
66	8.0E-3	3.2E-5	8.3E-6	1.1E-4	1.1E-3	1.8E-3
67	7.9E-3	3.1E-5	8.0E-6	1.0E-4	1.0E-3	1.8E-3
68	7.8E-3	3.1E-5	7.8E-6	1.0E-4	1.0E-3	1.8E-3
69	7.7E-3	3.0E-5	7.6E-6	1.0E-4	1.0E-3	1.7E-3
70	7.6E-3	2.9E-5	7.4E-6	9.9E-5	1.0E-3	1.7E-3
71	7.5E-3	2.8E-5	7.2E-6	9.7E-5	1.0E-3	1.7E-3
72	7.4E-3	2.7E-5	7.0E-6	9.6E-5	9.9E-4	1.7E-3
73	7.3E-3	2.7E-5	6.8E-6	9.4E-5	9.8E-4	1.7E-3
74	7.2E-3	2.6E-5	6.6E-6	9.3E-5	9.7E-4	1.7E-3
75	7.1E-3	2.5E-5	6.4E-6	9.1E-5	9.6E-4	1.6E-3
76	7.0E-3	2.5E-5	6.3E-6	8.9E-5	9.5E-4	1.6E-3
77	6.9E-3	2.4E-5	6.1E-6	8.8E-5	9.4E-4	1.6E-3
78	6.8E-3	2.4E-5	6.0E-6	8.7E-5	9.3E-4	1.6E-3
79	6.7E-3	2.3E-5	5.8E-6	8.5E-5	9.3E-4	1.6E-3
80	6.6E-3	2.3E-5	5.7E-6	8.4E-5	9.2E-4	1.6E-3
81	6.6E-3	2.2E-5	5.5E-6	8.2E-5	9.1E-4	1.5E-3
82	6.5E-3	2.2E-5	5.4E-6	8.1E-5	9.0E-4	1.5E-3
83	6.4E-3	2.1E-5	5.3E-6	8.0E-5	8.9E-4	1.5E-3
84	6.3E-3	2.1E-5	5.2E-6	7.8E-5	8.8E-4	1.5E-3
85	6.2E-3	2.0E-5	5.0E-6	7.7E-5	8.7E-4	1.5E-3
86	6.1E-3	2.0E-5	4.9E-6	7.6E-5	8.7E-4	1.5E-3
87	6.1E-3	1.9E-5	4.8E-6	7.5E-5	8.6E-4	1.4E-3
88	6.0E-3	1.9E-5	4.7E-6	7.4E-5	8.5E-4	1.4E-3
89	5.9E-3	1.8E-5	4.6E-6	7.2E-5	8.4E-4	1.4E-3
90	5.8E-3	1.8E-5	4.5E-6	7.1E-5	8.3E-4	1.4E-3
91	5.8E-3	1.8E-5	4.4E-6	7.0E-5	8.3E-4	1.4E-3
92	5.7E-3	1.7E-5	4.3E-6	6.9E-5	8.2E-4	1.4E-3
93	5.6E-3	1.7E-5	4.2E-6	6.8E-5	8.1E-4	1.4E-3
94	5.5E-3	1.7E-5	4.1E-6	6.7E-5	8.0E-4	1.3E-3
95	5.5E-3	1.6E-5	4.1E-6	6.6E-5	8.0E-4	1.3E-3
96	5.4E-3	1.6E-5	4.0E-6	6.5E-5	7.9E-4	1.3E-3
97	5.3E-3	1.6E-5	3.9E-6	6.4E-5	7.8E-4	1.3E-3
98	5.3E-3	1.5E-5	3.8E-6	6.3E-5	7.7E-4	1.3E-3
99	5.2E-3	1.5E-5	3.7E-6	6.2E-5	7.7E-4	1.3E-3
100	5.1E-3	1.5E-5	3.7E-6	6.1E-5	7.6E-4	1.3E-3
110	4.5E-3	1.2E-5	3.0E-6	5.3E-5	6.9E-4	1.1E-3
120	4.0E-3	1.0E-5	2.5E-6	4.5E-5	6.3E-4	1.0E-3
130	3.6E-3	8.4E-6	2.1E-6	3.9E-5	5.8E-4	9.2E-4
140	3.2E-3	7.0E-6	1.7E-6	3.4E-5	5.3E-4	8.3E-4
150	2.8E-3	5.9E-6	1.4E-6	3.0E-5	4.8E-4	7.4E-4
160	2.5E-3	4.9E-6	1.2E-6	2.6E-5	4.4E-4	6.7E-4
170	2.2E-3	4.1E-6	1.0E-6	2.3E-5	4.0E-4	6.0E-4
180	2.0E-3	3.5E-6	8.6E-7	2.0E-5	3.7E-4	5.4E-4
190	1.8E-3	3.0E-6	7.3E-7	1.8E-5	3.3E-4	4.9E-4
200	1.6E-3	2.5E-6	6.2E-7	1.6E-5	3.0E-4	4.4E-4
210	1.4E-3	2.2E-6	5.3E-7	1.4E-5	2.8E-4	3.9E-4
220	1.3E-3	1.9E-6	4.5E-7	1.2E-5	2.5E-4	3.5E-4
230	1.2E-3	1.6E-6	3.9E-7	1.1E-5	2.3E-4	3.2E-4
240	1.0E-3	1.4E-6	3.4E-7	9.9E-6	2.1E-4	2.8E-4
250	9.4E-4	1.2E-6	2.9E-7	8.8E-6	1.9E-4	2.6E-4
260	8.5E-4	1.0E-6	2.5E-7	7.9E-6	1.8E-4	2.3E-4
270	7.6E-4	8.9E-7	2.2E-7	7.1E-6	1.6E-4	2.1E-4
280	6.9E-4	7.8E-7	1.9E-7	6.3E-6	1.5E-4	1.9E-4
290	6.2E-4	6.8E-7	1.7E-7	5.7E-6	1.3E-4	1.7E-4
300	5.6E-4	6.0E-7	1.4E-7	5.1E-6	1.2E-4	1.5E-4
310	5.0E-4	5.2E-7	1.3E-7	4.6E-6	1.1E-4	1.3E-4
320	4.6E-4	4.6E-7	1.1E-7	4.1E-6	1.0E-4	1.2E-4
330	4.1E-4	4.1E-7	9.9E-8	3.7E-6	9.3E-5	1.1E-4
340	3.7E-4	3.6E-7	8.7E-8	3.4E-6	8.5E-5	9.8E-5
350	3.4E-4	3.2E-7	7.7E-8	3.0E-6	7.7E-5	8.8E-5
360	3.0E-4	2.8E-7	6.8E-8	2.7E-6	7.1E-5	7.9E-5
365	2.9E-4	2.7E-7	6.4E-8	2.6E-6	6.7E-5	7.5E-5
370	2.7E-4	2.5E-7	6.1E-8	2.5E-6	6.4E-5	7.1E-5
380	2.5E-4	2.2E-7	5.4E-8	2.2E-6	5.9E-5	6.4E-5
390	2.2E-4	2.0E-7	4.8E-8	2.0E-6	5.4E-5	5.7E-5
400	2.0E-4	1.8E-7	4.3E-8	1.8E-6	4.9E-5	5.1E-5
410	1.8E-4	1.6E-7	3.8E-8	1.6E-6	4.5E-5	4.6E-5
420	1.7E-4	1.4E-7	3.4E-8	1.5E-6	4.1E-5	4.2E-5
430	1.5E-4	1.3E-7	3.0E-8	1.3E-6	3.7E-5	3.7E-5
440	1.4E-4	1.1E-7	2.7E-8	1.2E-6	3.4E-5	3.4E-5
450	1.2E-4	1.0E-7	2.4E-8	1.1E-6	3.1E-5	3.0E-5
460	1.1E-4	9.1E-8	2.2E-8	9.9E-7	2.8E-5	2.7E-5
470	1.0E-4	8.1E-8	2.0E-8	9.0E-7	2.6E-5	2.4E-5
480	9.1E-5	7.3E-8	1.8E-8	8.1E-7	2.3E-5	2.2E-5
490	8.2E-5	6.6E-8	1.6E-8	7.4E-7	2.1E-5	2.0E-5
500	7.4E-5	5.9E-8	1.4E-8	6.7E-7	2.0E-5	1.8E-5
510	6.7E-5	5.3E-8	1.3E-8	6.0E-7	1.8E-5	1.6E-5
520	6.1E-5	4.8E-8	1.2E-8	5.5E-7	1.6E-5	1.4E-5
530	5.5E-5	4.3E-8	1.0E-8	5.0E-7	1.5E-5	1.3E-5
540	5.0E-5	3.9E-8	9.3E-9	4.5E-7	1.4E-5	1.2E-5
550	4.5E-5	3.5E-8	8.4E-9	4.1E-7	1.2E-5	1.0E-5
560	4.1E-5	3.1E-8	7.6E-9	3.7E-7	1.1E-5	9.3E-6
570	3.7E-5	2.8E-8	6.8E-9	3.3E-7	1.0E-5	8.3E-6
580	3.4E-5	2.5E-8	6.1E-9	3.0E-7	9.4E-6	7.5E-6
590	3.0E-5	2.3E-8	5.5E-9	2.7E-7	8.6E-6	6.7E-6
600	2.8E-5	2.1E-8	5.0E-9	2.5E-7	7.8E-6	6.1E-6
610	2.5E-5	1.9E-8	4.5E-9	2.2E-7	7.1E-6	5.4E-6
620	2.3E-5	1.7E-8	4.0E-9	2.0E-7	6.5E-6	4.9E-6
630	2.1E-5	1.5E-8	3.6E-9	1.8E-7	5.9E-6	4.4E-6
640	1.9E-5	1.4E-8	3.3E-9	1.7E-7	5.4E-6	3.9E-6
650	1.7E-5	1.2E-8	3.0E-9	1.5E-7	4.9E-6	3.5E-6
660	1.5E-5	1.1E-8	2.7E-9	1.4E-7	4.5E-6	3.2E-6
670	1.4E-5	1.0E-8	2.4E-9	1.2E-7	4.1E-6	2.9E-6
680	1.3E-5	9.0E-9	2.2E-9	1.1E-7	3.7E-6	2.6E-6
690	1.1E-5	8.1E-9	2.0E-9	1.0E-7	3.4E-6	2.3E-6
700	1.0E-5	7.3E-9	1.8E-9	9.3E-8	3.1E-6	2.1E-6
710	9.3E-6	6.6E-9	1.6E-9	8.4E-8	2.8E-6	1.9E-6
720	8.4E-6	6.0E-9	1.4E-9	7.6E-8	2.6E-6	1.7E-6
730	7.6E-6	5.4E-9	1.3E-9	6.9E-8	2.4E-6	1.5E-6
740	6.9E-6	4.9E-9	1.2E-9	6.2E-8	2.2E-6	1.4E-6
750	6.3E-6	4.4E-9	1.1E-9	5.7E-8	2.0E-6	1.2E-6
760	5.7E-6	4.0E-9	9.6E-10	5.1E-8	1.8E-6	1.1E-6
770	5.2E-6	3.6E-9	8.7E-10	4.6E-8	1.6E-6	9.8E-7
780	4.7E-6	3.2E-9	7.8E-10	4.2E-8	1.5E-6	8.8E-7
790	4.2E-6	2.9E-9	7.1E-10	3.8E-8	1.4E-6	7.9E-7
800	3.8E-6	2.6E-9	6.4E-10	3.4E-8	1.2E-6	7.1E-7
810	3.5E-6	2.4E-9	5.7E-10	3.1E-8	1.1E-6	6.4E-7
820	3.2E-6	2.2E-9	5.2E-10	2.8E-8	1.0E-6	5.8E-7
830	2.9E-6	1.9E-9	4.7E-10	2.6E-8	9.5E-7	5.2E-7
840	2.6E-6	1.8E-9	4.2E-10	2.3E-8	8.6E-7	4.7E-7
850	2.4E-6	1.6E-9	3.8E-10	2.1E-8	7.9E-7	4.2E-7
860	2.1E-6	1.4E-9	3.5E-10	1.9E-8	7.2E-7	3.8E-7
870	1.9E-6	1.3E-9	3.1E-10	1.7E-8	6.6E-7	3.4E-7
880	1.8E-6	1.2E-9	2.8E-10	1.6E-8	6.0E-7	3.0E-7
890	1.6E-6	1.1E-9	2.5E-10	1.4E-8	5.5E-7	2.7E-7
900	1.4E-6	9.5E-10	2.3E-10	1.3E-8	5.0E-7	2.5E-7
910	1.3E-6	8.6E-10	2.1E-10	1.2E-8	4.5E-7	2.2E-7
920	1.2E-6	7.8E-10	1.9E-10	1.0E-8	4.1E-7	2.0E-7
930	1.1E-6	7.0E-10	1.7E-10	9.3E-9	3.8E-7	1.8E-7
940	9.7E-7	6.3E-10	1.5E-10	8.4E-9	3.4E-7	1.6E-7
950	8.8E-7	5.7E-10	1.4E-10	7.7E-9	3.1E-7	1.4E-7
960	8.0E-7	5.2E-10	1.2E-10	6.9E-9	2.9E-7	1.3E-7
970	7.3E-7	4.7E-10	1.1E-10	6.3E-9	2.6E-7	1.2E-7
980	6.6E-7	4.2E-10	1.0E-10	5.7E-9	2.4E-7	1.0E-7
990	6.0E-7	3.8E-10	-	5.2E-9	2.2E-7	9.4E-8
1000	5.4E-7	3.4E-10	-	4.7E-9	2.0E-7	8.4E-8
1010	4.9E-7	3.1E-10	-	4.2E-9	1.8E-7	7.6E-8
1020	4.5E-7	2.8E-10	-	3.8E-9	1.7E-7	6.8E-8
1030	4.0E-7	2.5E-10	-	3.5E-9	1.5E-7	6.1E-8
1040	3.7E-7	2.3E-10	-	3.2E-9	1.4E-7	5.5E-8
1050	3.3E-7	2.1E-10	-	2.9E-9	1.3E-7	5.0E-8
1060	3.0E-7	1.9E-10	-	2.6E-9	1.1E-7	4.5E-8
1070	2.7E-7	1.7E-10	-	2.3E-9	1.0E-7	4.0E-8
1080	2.5E-7	1.5E-10	-	2.1E-9	9.5E-8	3.6E-8
1090	2.3E-7	1.4E-10	-	1.9E-9	8.7E-8	3.2E-8
1095	2.1E-7	1.3E-10	-	1.8E-9	8.3E-8	3.1E-8
