Radionuclide	Te-123
Route of Intake	Ingestion
Material	All forms, fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
3.75	1.2E-1	-	-	2.3E-2	8.9E-4	1.8E-2	2.9E-2
4	1.1E-1	8.2E-3	4.4E-2	1.7E-2	8.8E-4	1.8E-2	2.9E-2
4.25	1.1E-1	-	-	1.3E-2	8.7E-4	1.8E-2	2.9E-2
4.5	1.0E-1	-	-	1.0E-2	8.6E-4	1.7E-2	2.8E-2
4.75	9.9E-2	-	-	8.1E-3	8.5E-4	1.7E-2	2.8E-2
5	9.6E-2	4.4E-3	1.1E-2	6.8E-3	8.4E-4	1.7E-2	2.8E-2
5.5	9.3E-2	-	-	5.2E-3	8.2E-4	1.7E-2	2.7E-2
6	9.0E-2	3.1E-3	3.4E-3	4.5E-3	8.0E-4	1.7E-2	2.6E-2
6.5	8.8E-2	-	-	4.1E-3	7.8E-4	1.7E-2	2.6E-2
7	8.6E-2	2.6E-3	1.6E-3	3.9E-3	7.6E-4	1.7E-2	2.5E-2
7.5	8.4E-2	-	-	3.7E-3	7.4E-4	1.7E-2	2.4E-2
8	8.2E-2	2.4E-3	1.2E-3	3.6E-3	7.2E-4	1.7E-2	2.4E-2
8.5	8.0E-2	-	-	3.5E-3	7.1E-4	1.7E-2	2.3E-2
9	7.9E-2	2.3E-3	1.1E-3	3.4E-3	6.9E-4	1.7E-2	2.2E-2
9.5	7.7E-2	-	-	3.3E-3	6.7E-4	1.7E-2	2.2E-2
10	7.5E-2	2.1E-3	1.1E-3	3.2E-3	6.5E-4	1.7E-2	2.1E-2
11	7.2E-2	2.0E-3	1.0E-3	3.1E-3	6.2E-4	1.7E-2	2.0E-2
12	6.9E-2	1.9E-3	9.5E-4	2.9E-3	5.9E-4	1.7E-2	1.9E-2
13	6.7E-2	1.8E-3	9.0E-4	2.8E-3	5.6E-4	1.7E-2	1.8E-2
14	6.4E-2	1.8E-3	8.6E-4	2.6E-3	5.3E-4	1.7E-2	1.7E-2
15	6.2E-2	1.7E-3	8.1E-4	2.5E-3	5.0E-4	1.7E-2	1.6E-2
16	5.9E-2	1.6E-3	7.7E-4	2.4E-3	4.8E-4	1.7E-2	1.6E-2
17	5.7E-2	1.5E-3	7.3E-4	2.3E-3	4.5E-4	1.6E-2	1.5E-2
18	5.5E-2	1.4E-3	7.0E-4	2.1E-3	4.3E-4	1.6E-2	1.4E-2
19	5.3E-2	1.4E-3	6.6E-4	2.0E-3	4.1E-4	1.6E-2	1.3E-2
20	5.1E-2	1.3E-3	6.3E-4	1.9E-3	3.9E-4	1.6E-2	1.3E-2
21	4.9E-2	1.3E-3	6.0E-4	1.8E-3	3.7E-4	1.6E-2	1.2E-2
22	4.7E-2	1.2E-3	5.7E-4	1.7E-3	3.5E-4	1.6E-2	1.1E-2
23	4.6E-2	1.1E-3	5.4E-4	1.7E-3	3.3E-4	1.6E-2	1.1E-2
24	4.4E-2	1.1E-3	5.1E-4	1.6E-3	3.2E-4	1.6E-2	1.0E-2
25	4.2E-2	1.0E-3	4.9E-4	1.5E-3	3.0E-4	1.6E-2	9.8E-3
26	4.1E-2	9.9E-4	4.6E-4	1.4E-3	2.9E-4	1.5E-2	9.4E-3
27	4.0E-2	9.5E-4	4.4E-4	1.4E-3	2.7E-4	1.5E-2	8.9E-3
28	3.8E-2	9.1E-4	4.2E-4	1.3E-3	2.6E-4	1.5E-2	8.5E-3
29	3.7E-2	8.7E-4	4.0E-4	1.2E-3	2.5E-4	1.5E-2	8.0E-3
30	3.6E-2	8.3E-4	3.8E-4	1.2E-3	2.3E-4	1.5E-2	7.6E-3
31	3.5E-2	7.9E-4	3.6E-4	1.1E-3	2.2E-4	1.5E-2	7.3E-3
32	3.4E-2	7.6E-4	3.4E-4	1.1E-3	2.1E-4	1.5E-2	6.9E-3
33	3.3E-2	7.2E-4	3.2E-4	1.0E-3	2.0E-4	1.5E-2	6.6E-3
34	3.2E-2	6.9E-4	3.1E-4	9.5E-4	1.9E-4	1.4E-2	6.2E-3
35	3.1E-2	6.6E-4	2.9E-4	9.0E-4	1.8E-4	1.4E-2	5.9E-3
36	3.0E-2	6.4E-4	2.8E-4	8.6E-4	1.7E-4	1.4E-2	5.7E-3
37	2.9E-2	6.1E-4	2.6E-4	8.2E-4	1.6E-4	1.4E-2	5.4E-3
38	2.8E-2	5.8E-4	2.5E-4	7.8E-4	1.6E-4	1.4E-2	5.1E-3
39	2.7E-2	5.6E-4	2.4E-4	7.4E-4	1.5E-4	1.4E-2	4.9E-3
40	2.6E-2	5.4E-4	2.3E-4	7.1E-4	1.4E-4	1.4E-2	4.6E-3
41	2.6E-2	5.1E-4	2.2E-4	6.7E-4	1.3E-4	1.4E-2	4.4E-3
42	2.5E-2	4.9E-4	2.1E-4	6.4E-4	1.3E-4	1.3E-2	4.2E-3
43	2.4E-2	4.7E-4	2.0E-4	6.1E-4	1.2E-4	1.3E-2	4.0E-3
44	2.4E-2	4.5E-4	1.9E-4	5.8E-4	1.2E-4	1.3E-2	3.8E-3
45	2.3E-2	4.4E-4	1.8E-4	5.6E-4	1.1E-4	1.3E-2	3.6E-3
46	2.2E-2	4.2E-4	1.7E-4	5.3E-4	1.1E-4	1.3E-2	3.5E-3
47	2.2E-2	4.0E-4	1.6E-4	5.0E-4	1.0E-4	1.3E-2	3.3E-3
48	2.1E-2	3.9E-4	1.5E-4	4.8E-4	9.6E-5	1.3E-2	3.1E-3
49	2.1E-2	3.7E-4	1.5E-4	4.6E-4	9.2E-5	1.3E-2	3.0E-3
50	2.0E-2	3.6E-4	1.4E-4	4.4E-4	8.7E-5	1.2E-2	2.9E-3
51	2.0E-2	3.5E-4	1.3E-4	4.2E-4	8.3E-5	1.2E-2	2.7E-3
52	1.9E-2	3.3E-4	1.3E-4	4.0E-4	7.9E-5	1.2E-2	2.6E-3
53	1.9E-2	3.2E-4	1.2E-4	3.8E-4	7.6E-5	1.2E-2	2.5E-3
54	1.9E-2	3.1E-4	1.2E-4	3.6E-4	7.2E-5	1.2E-2	2.4E-3
55	1.8E-2	3.0E-4	1.1E-4	3.5E-4	6.9E-5	1.2E-2	2.3E-3
56	1.8E-2	2.9E-4	1.1E-4	3.3E-4	6.6E-5	1.2E-2	2.2E-3
57	1.7E-2	2.8E-4	1.0E-4	3.2E-4	6.3E-5	1.2E-2	2.1E-3
58	1.7E-2	2.7E-4	9.6E-5	3.0E-4	6.0E-5	1.2E-2	2.0E-3
59	1.7E-2	2.6E-4	9.1E-5	2.9E-4	5.7E-5	1.1E-2	1.9E-3
60	1.6E-2	2.5E-4	8.7E-5	2.8E-4	5.5E-5	1.1E-2	1.8E-3
61	1.6E-2	2.4E-4	8.3E-5	2.7E-4	5.2E-5	1.1E-2	1.7E-3
62	1.6E-2	2.3E-4	8.0E-5	2.5E-4	5.0E-5	1.1E-2	1.6E-3
63	1.5E-2	2.3E-4	7.6E-5	2.4E-4	4.8E-5	1.1E-2	1.6E-3
64	1.5E-2	2.2E-4	7.3E-5	2.3E-4	4.6E-5	1.1E-2	1.5E-3
65	1.5E-2	2.1E-4	7.0E-5	2.2E-4	4.4E-5	1.1E-2	1.4E-3
66	1.5E-2	2.1E-4	6.7E-5	2.1E-4	4.2E-5	1.1E-2	1.4E-3
67	1.4E-2	2.0E-4	6.4E-5	2.0E-4	4.0E-5	1.1E-2	1.3E-3
68	1.4E-2	1.9E-4	6.1E-5	2.0E-4	3.9E-5	1.0E-2	1.3E-3
69	1.4E-2	1.9E-4	5.9E-5	1.9E-4	3.7E-5	1.0E-2	1.2E-3
70	1.4E-2	1.8E-4	5.6E-5	1.8E-4	3.6E-5	1.0E-2	1.2E-3
71	1.3E-2	1.8E-4	5.4E-5	1.7E-4	3.4E-5	1.0E-2	1.1E-3
72	1.3E-2	1.7E-4	5.2E-5	1.7E-4	3.3E-5	1.0E-2	1.1E-3
73	1.3E-2	1.7E-4	4.9E-5	1.6E-4	3.1E-5	1.0E-2	1.0E-3
74	1.3E-2	1.6E-4	4.7E-5	1.5E-4	3.0E-5	9.9E-3	9.9E-4
75	1.2E-2	1.6E-4	4.6E-5	1.5E-4	2.9E-5	9.8E-3	9.5E-4
76	1.2E-2	1.5E-4	4.4E-5	1.4E-4	2.8E-5	9.7E-3	9.2E-4
77	1.2E-2	1.5E-4	4.2E-5	1.4E-4	2.7E-5	9.6E-3	8.8E-4
78	1.2E-2	1.5E-4	4.0E-5	1.3E-4	2.6E-5	9.5E-3	8.5E-4
79	1.2E-2	1.4E-4	3.9E-5	1.3E-4	2.5E-5	9.4E-3	8.1E-4
80	1.2E-2	1.4E-4	3.7E-5	1.2E-4	2.4E-5	9.3E-3	7.8E-4
81	1.1E-2	1.3E-4	3.6E-5	1.2E-4	2.3E-5	9.2E-3	7.6E-4
82	1.1E-2	1.3E-4	3.4E-5	1.1E-4	2.2E-5	9.2E-3	7.3E-4
83	1.1E-2	1.3E-4	3.3E-5	1.1E-4	2.1E-5	9.1E-3	7.0E-4
84	1.1E-2	1.2E-4	3.2E-5	1.1E-4	2.0E-5	9.0E-3	6.8E-4
85	1.1E-2	1.2E-4	3.1E-5	1.0E-4	2.0E-5	8.9E-3	6.5E-4
86	1.1E-2	1.2E-4	3.0E-5	9.9E-5	1.9E-5	8.8E-3	6.3E-4
87	1.0E-2	1.2E-4	2.9E-5	9.5E-5	1.8E-5	8.7E-3	6.1E-4
88	1.0E-2	1.1E-4	2.8E-5	9.2E-5	1.8E-5	8.6E-3	5.9E-4
89	1.0E-2	1.1E-4	2.7E-5	8.9E-5	1.7E-5	8.6E-3	5.7E-4
90	1.0E-2	1.1E-4	2.6E-5	8.6E-5	1.7E-5	8.5E-3	5.5E-4
91	9.9E-3	1.1E-4	2.5E-5	8.3E-5	1.6E-5	8.4E-3	5.3E-4
92	9.8E-3	1.0E-4	2.4E-5	8.1E-5	1.5E-5	8.3E-3	5.1E-4
93	9.6E-3	1.0E-4	2.3E-5	7.8E-5	1.5E-5	8.2E-3	5.0E-4
94	9.5E-3	1.0E-4	2.2E-5	7.6E-5	1.5E-5	8.2E-3	4.8E-4
95	9.4E-3	9.8E-5	2.2E-5	7.4E-5	1.4E-5	8.1E-3	4.7E-4
96	9.3E-3	9.6E-5	2.1E-5	7.1E-5	1.4E-5	8.0E-3	4.5E-4
97	9.2E-3	9.4E-5	2.0E-5	6.9E-5	1.3E-5	7.9E-3	4.4E-4
98	9.1E-3	9.2E-5	2.0E-5	6.7E-5	1.3E-5	7.8E-3	4.2E-4
99	8.9E-3	9.1E-5	1.9E-5	6.5E-5	1.2E-5	7.8E-3	4.1E-4
100	8.8E-3	8.9E-5	1.9E-5	6.3E-5	1.2E-5	7.7E-3	4.0E-4
110	7.9E-3	7.4E-5	1.4E-5	4.9E-5	9.2E-6	7.0E-3	3.0E-4
120	7.1E-3	6.4E-5	1.1E-5	3.9E-5	7.2E-6	6.4E-3	2.4E-4
130	6.4E-3	5.5E-5	8.8E-6	3.2E-5	5.9E-6	5.8E-3	2.0E-4
140	5.8E-3	4.8E-5	7.4E-6	2.7E-5	4.9E-6	5.3E-3	1.7E-4
150	5.3E-3	4.2E-5	6.3E-6	2.3E-5	4.2E-6	4.9E-3	1.4E-4
160	4.8E-3	3.8E-5	5.4E-6	2.0E-5	3.7E-6	4.5E-3	1.2E-4
170	4.4E-3	3.3E-5	4.7E-6	1.8E-5	3.2E-6	4.1E-3	1.1E-4
180	4.1E-3	3.0E-5	4.2E-6	1.6E-5	2.8E-6	3.8E-3	9.4E-5
190	3.7E-3	2.6E-5	3.7E-6	1.4E-5	2.5E-6	3.5E-3	8.4E-5
200	3.5E-3	2.4E-5	3.3E-6	1.2E-5	2.2E-6	3.2E-3	7.4E-5
210	3.2E-3	2.1E-5	2.9E-6	1.1E-5	2.0E-6	3.0E-3	6.6E-5
220	3.0E-3	1.9E-5	2.6E-6	9.7E-6	1.8E-6	2.8E-3	5.9E-5
230	2.8E-3	1.7E-5	2.3E-6	8.6E-6	1.6E-6	2.6E-3	5.2E-5
240	2.6E-3	1.5E-5	2.1E-6	7.7E-6	1.4E-6	2.5E-3	4.7E-5
250	2.4E-3	1.3E-5	1.8E-6	6.9E-6	1.2E-6	2.3E-3	4.2E-5
260	2.3E-3	1.2E-5	1.6E-6	6.2E-6	1.1E-6	2.2E-3	3.7E-5
270	2.2E-3	1.1E-5	1.5E-6	5.5E-6	1.0E-6	2.1E-3	3.3E-5
280	2.1E-3	9.6E-6	1.3E-6	4.9E-6	8.9E-7	2.0E-3	3.0E-5
290	2.0E-3	8.6E-6	1.2E-6	4.4E-6	8.0E-7	1.9E-3	2.7E-5
300	1.9E-3	7.7E-6	1.1E-6	3.9E-6	7.2E-7	1.8E-3	2.4E-5
310	1.8E-3	6.9E-6	9.4E-7	3.5E-6	6.4E-7	1.7E-3	2.1E-5
320	1.7E-3	6.2E-6	8.4E-7	3.2E-6	5.7E-7	1.7E-3	1.9E-5
330	1.6E-3	5.6E-6	7.6E-7	2.8E-6	5.2E-7	1.6E-3	1.7E-5
340	1.6E-3	5.0E-6	6.8E-7	2.6E-6	4.6E-7	1.5E-3	1.5E-5
350	1.5E-3	4.5E-6	6.1E-7	2.3E-6	4.2E-7	1.5E-3	1.4E-5
360	1.5E-3	4.0E-6	5.5E-7	2.1E-6	3.7E-7	1.4E-3	1.3E-5
365	1.5E-3	3.8E-6	5.2E-7	2.0E-6	3.5E-7	1.4E-3	1.2E-5
370	1.4E-3	3.6E-6	4.9E-7	1.9E-6	3.4E-7	1.4E-3	1.1E-5
380	1.4E-3	3.3E-6	4.4E-7	1.7E-6	3.0E-7	1.4E-3	1.0E-5
390	1.4E-3	3.0E-6	4.0E-7	1.5E-6	2.7E-7	1.3E-3	9.1E-6
400	1.3E-3	2.7E-6	3.6E-7	1.4E-6	2.5E-7	1.3E-3	8.2E-6
410	1.3E-3	2.4E-6	3.3E-7	1.2E-6	2.2E-7	1.3E-3	7.4E-6
420	1.3E-3	2.2E-6	2.9E-7	1.1E-6	2.0E-7	1.3E-3	6.7E-6
430	1.3E-3	2.0E-6	2.7E-7	1.0E-6	1.8E-7	1.2E-3	6.1E-6
440	1.2E-3	1.8E-6	2.4E-7	9.1E-7	1.6E-7	1.2E-3	5.5E-6
450	1.2E-3	1.6E-6	2.2E-7	8.3E-7	1.5E-7	1.2E-3	5.0E-6
460	1.2E-3	1.5E-6	2.0E-7	7.6E-7	1.4E-7	1.2E-3	4.6E-6
470	1.2E-3	1.4E-6	1.8E-7	6.9E-7	1.2E-7	1.2E-3	4.2E-6
480	1.2E-3	1.3E-6	1.7E-7	6.3E-7	1.1E-7	1.2E-3	3.8E-6
490	1.2E-3	1.2E-6	1.5E-7	5.8E-7	1.0E-7	1.1E-3	3.5E-6
500	1.1E-3	1.1E-6	1.4E-7	5.3E-7	9.5E-8	1.1E-3	3.2E-6
510	1.1E-3	9.9E-7	1.3E-7	4.9E-7	8.8E-8	1.1E-3	2.9E-6
520	1.1E-3	9.1E-7	1.2E-7	4.5E-7	8.1E-8	1.1E-3	2.7E-6
530	1.1E-3	8.5E-7	1.1E-7	4.2E-7	7.5E-8	1.1E-3	2.5E-6
540	1.1E-3	7.9E-7	1.0E-7	3.9E-7	6.9E-8	1.1E-3	2.3E-6
550	1.1E-3	7.4E-7	9.4E-8	3.6E-7	6.4E-8	1.1E-3	2.2E-6
560	1.1E-3	6.9E-7	8.8E-8	3.4E-7	6.0E-8	1.1E-3	2.0E-6
570	1.1E-3	6.5E-7	8.2E-8	3.1E-7	5.6E-8	1.1E-3	1.9E-6
580	1.1E-3	6.1E-7	7.7E-8	2.9E-7	5.3E-8	1.1E-3	1.8E-6
590	1.1E-3	5.8E-7	7.2E-8	2.8E-7	5.0E-8	1.1E-3	1.7E-6
600	1.1E-3	5.5E-7	6.8E-8	2.6E-7	4.7E-8	1.0E-3	1.6E-6
610	1.0E-3	5.2E-7	6.4E-8	2.5E-7	4.4E-8	1.0E-3	1.5E-6
620	1.0E-3	5.0E-7	6.1E-8	2.4E-7	4.2E-8	1.0E-3	1.4E-6
630	1.0E-3	4.7E-7	5.8E-8	2.2E-7	4.0E-8	1.0E-3	1.3E-6
640	1.0E-3	4.5E-7	5.5E-8	2.1E-7	3.8E-8	1.0E-3	1.3E-6
650	1.0E-3	4.4E-7	5.3E-8	2.1E-7	3.7E-8	1.0E-3	1.2E-6
660	1.0E-3	4.2E-7	5.1E-8	2.0E-7	3.5E-8	1.0E-3	1.2E-6
670	1.0E-3	4.1E-7	4.9E-8	1.9E-7	3.4E-8	1.0E-3	1.1E-6
680	1.0E-3	3.9E-7	4.7E-8	1.8E-7	3.3E-8	1.0E-3	1.1E-6
690	1.0E-3	3.8E-7	4.6E-8	1.8E-7	3.2E-8	1.0E-3	1.1E-6
700	1.0E-3	3.7E-7	4.4E-8	1.7E-7	3.1E-8	1.0E-3	1.0E-6
710	1.0E-3	3.6E-7	4.3E-8	1.7E-7	3.0E-8	1.0E-3	1.0E-6
720	1.0E-3	3.5E-7	4.2E-8	1.6E-7	2.9E-8	9.9E-4	9.7E-7
730	9.9E-4	3.5E-7	4.1E-8	1.6E-7	2.8E-8	9.9E-4	9.5E-7
740	9.9E-4	3.4E-7	4.0E-8	1.6E-7	2.8E-8	9.9E-4	9.3E-7
750	9.8E-4	3.3E-7	3.9E-8	1.5E-7	2.7E-8	9.8E-4	9.1E-7
760	9.8E-4	3.3E-7	3.8E-8	1.5E-7	2.6E-8	9.8E-4	8.9E-7
770	9.8E-4	3.2E-7	3.7E-8	1.5E-7	2.6E-8	9.7E-4	8.7E-7
780	9.7E-4	3.2E-7	3.7E-8	1.4E-7	2.6E-8	9.7E-4	8.6E-7
790	9.7E-4	3.1E-7	3.6E-8	1.4E-7	2.5E-8	9.7E-4	8.5E-7
800	9.7E-4	3.1E-7	3.6E-8	1.4E-7	2.5E-8	9.6E-4	8.3E-7
810	9.6E-4	3.0E-7	3.5E-8	1.4E-7	2.4E-8	9.6E-4	8.2E-7
820	9.6E-4	3.0E-7	3.5E-8	1.4E-7	2.4E-8	9.6E-4	8.1E-7
830	9.6E-4	3.0E-7	3.4E-8	1.3E-7	2.4E-8	9.5E-4	8.0E-7
840	9.5E-4	2.9E-7	3.4E-8	1.3E-7	2.4E-8	9.5E-4	7.9E-7
850	9.5E-4	2.9E-7	3.3E-8	1.3E-7	2.3E-8	9.5E-4	7.8E-7
860	9.5E-4	2.9E-7	3.3E-8	1.3E-7	2.3E-8	9.4E-4	7.8E-7
870	9.4E-4	2.9E-7	3.3E-8	1.3E-7	2.3E-8	9.4E-4	7.7E-7
880	9.4E-4	2.8E-7	3.2E-8	1.3E-7	2.3E-8	9.4E-4	7.6E-7
890	9.4E-4	2.8E-7	3.2E-8	1.3E-7	2.2E-8	9.3E-4	7.6E-7
900	9.3E-4	2.8E-7	3.2E-8	1.3E-7	2.2E-8	9.3E-4	7.5E-7
910	9.3E-4	2.8E-7	3.2E-8	1.2E-7	2.2E-8	9.3E-4	7.4E-7
920	9.3E-4	2.7E-7	3.1E-8	1.2E-7	2.2E-8	9.3E-4	7.4E-7
930	9.2E-4	2.7E-7	3.1E-8	1.2E-7	2.2E-8	9.2E-4	7.3E-7
940	9.2E-4	2.7E-7	3.1E-8	1.2E-7	2.2E-8	9.2E-4	7.3E-7
950	9.2E-4	2.7E-7	3.1E-8	1.2E-7	2.1E-8	9.2E-4	7.2E-7
960	9.2E-4	2.7E-7	3.1E-8	1.2E-7	2.1E-8	9.1E-4	7.2E-7
970	9.1E-4	2.7E-7	3.0E-8	1.2E-7	2.1E-8	9.1E-4	7.1E-7
980	9.1E-4	2.6E-7	3.0E-8	1.2E-7	2.1E-8	9.1E-4	7.1E-7
990	9.1E-4	2.6E-7	3.0E-8	1.2E-7	2.1E-8	9.0E-4	7.0E-7
1000	9.0E-4	2.6E-7	3.0E-8	1.2E-7	2.1E-8	9.0E-4	7.0E-7
1010	9.0E-4	2.6E-7	3.0E-8	1.2E-7	2.1E-8	9.0E-4	7.0E-7
1020	9.0E-4	2.6E-7	3.0E-8	1.2E-7	2.1E-8	9.0E-4	6.9E-7
1030	9.0E-4	2.6E-7	2.9E-8	1.2E-7	2.0E-8	8.9E-4	6.9E-7
1040	8.9E-4	2.6E-7	2.9E-8	1.2E-7	2.0E-8	8.9E-4	6.9E-7
1050	8.9E-4	2.5E-7	2.9E-8	1.1E-7	2.0E-8	8.9E-4	6.8E-7
1060	8.9E-4	2.5E-7	2.9E-8	1.1E-7	2.0E-8	8.8E-4	6.8E-7
1070	8.8E-4	2.5E-7	2.9E-8	1.1E-7	2.0E-8	8.8E-4	6.8E-7
1080	8.8E-4	2.5E-7	2.9E-8	1.1E-7	2.0E-8	8.8E-4	6.7E-7
1090	8.8E-4	2.5E-7	2.8E-8	1.1E-7	2.0E-8	8.8E-4	6.7E-7
1095	8.8E-4	2.5E-7	2.8E-8	1.1E-7	2.0E-8	8.7E-4	6.7E-7
1100	8.8E-4	2.5E-7	2.8E-8	1.1E-7	2.0E-8	8.7E-4	6.7E-7
1200	8.5E-4	2.4E-7	2.7E-8	1.1E-7	1.9E-8	8.5E-4	6.3E-7
1300	8.2E-4	2.3E-7	2.6E-8	1.0E-7	1.8E-8	8.2E-4	6.1E-7
1400	8.0E-4	2.2E-7	2.5E-8	9.8E-8	1.7E-8	8.0E-4	5.8E-7
1500	7.7E-4	2.1E-7	2.4E-8	9.3E-8	1.6E-8	7.7E-4	5.6E-7
1600	7.5E-4	2.0E-7	2.3E-8	8.9E-8	1.6E-8	7.5E-4	5.3E-7
1700	7.3E-4	1.9E-7	2.2E-8	8.6E-8	1.5E-8	7.3E-4	5.1E-7
1800	7.1E-4	1.8E-7	2.1E-8	8.2E-8	1.4E-8	7.1E-4	4.9E-7
1900	6.9E-4	1.7E-7	2.0E-8	7.8E-8	1.4E-8	6.9E-4	4.7E-7
2000	6.7E-4	1.7E-7	1.9E-8	7.5E-8	1.3E-8	6.7E-4	4.5E-7
2100	6.5E-4	1.6E-7	1.8E-8	7.2E-8	1.3E-8	6.5E-4	4.3E-7
2200	6.3E-4	1.5E-7	1.7E-8	6.9E-8	1.2E-8	6.3E-4	4.1E-7
2300	6.2E-4	1.5E-7	1.7E-8	6.6E-8	1.2E-8	6.2E-4	3.9E-7
2400	6.0E-4	1.4E-7	1.6E-8	6.3E-8	1.1E-8	6.0E-4	3.8E-7
2500	5.9E-4	1.4E-7	1.5E-8	6.1E-8	1.1E-8	5.9E-4	3.6E-7
2600	5.7E-4	1.3E-7	1.5E-8	5.8E-8	1.0E-8	5.7E-4	3.5E-7
2700	5.6E-4	1.2E-7	1.4E-8	5.6E-8	9.9E-9	5.6E-4	3.3E-7
2800	5.4E-4	1.2E-7	1.4E-8	5.4E-8	9.5E-9	5.4E-4	3.2E-7
2900	5.3E-4	1.1E-7	1.3E-8	5.2E-8	9.1E-9	5.3E-4	3.1E-7
3000	5.2E-4	1.1E-7	1.3E-8	5.0E-8	8.7E-9	5.2E-4	2.9E-7
3100	5.1E-4	1.1E-7	1.2E-8	4.8E-8	8.4E-9	5.1E-4	2.8E-7
3200	4.9E-4	1.0E-7	1.2E-8	4.6E-8	8.1E-9	4.9E-4	2.7E-7
3300	4.8E-4	9.8E-8	1.1E-8	4.4E-8	7.8E-9	4.8E-4	2.6E-7
3400	4.7E-4	9.4E-8	1.1E-8	4.2E-8	7.5E-9	4.7E-4	2.5E-7
3500	4.6E-4	9.0E-8	1.0E-8	4.1E-8	7.2E-9	4.6E-4	2.4E-7
3600	4.5E-4	8.7E-8	9.9E-9	3.9E-8	6.9E-9	4.5E-4	2.3E-7
3650	4.5E-4	8.5E-8	9.7E-9	3.8E-8	6.8E-9	4.5E-4	2.3E-7
4000	4.2E-4	7.5E-8	8.5E-9	3.4E-8	5.9E-9	4.2E-4	2.0E-7
5000	3.5E-4	5.3E-8	6.0E-9	2.4E-8	4.2E-9	3.5E-4	1.4E-7
6000	3.0E-4	3.8E-8	4.4E-9	1.7E-8	3.0E-9	3.0E-4	1.0E-7
7000	2.6E-4	2.9E-8	3.3E-9	1.3E-8	2.3E-9	2.6E-4	7.8E-8
8000	2.3E-4	2.3E-8	2.6E-9	1.0E-8	1.8E-9	2.3E-4	6.2E-8
9000	2.1E-4	1.9E-8	2.2E-9	8.5E-9	1.5E-9	2.1E-4	5.1E-8
10000	1.9E-4	1.6E-8	1.8E-9	7.2E-9	1.3E-9	1.9E-4	4.3E-8
11000	1.7E-4	1.4E-8	1.6E-9	6.3E-9	1.1E-9	1.7E-4	3.7E-8
12000	1.6E-4	1.2E-8	1.4E-9	5.5E-9	9.8E-10	1.6E-4	3.3E-8
13000	1.4E-4	1.1E-8	1.3E-9	5.0E-9	8.8E-10	1.4E-4	3.0E-8
14000	1.3E-4	1.0E-8	1.1E-9	4.5E-9	7.9E-10	1.3E-4	2.7E-8
15000	1.2E-4	9.1E-9	1.0E-9	4.1E-9	7.2E-10	1.2E-4	2.4E-8
16000	1.1E-4	8.3E-9	9.4E-10	3.7E-9	6.6E-10	1.1E-4	2.2E-8
