Radionuclide	Te-123
Route of Intake	Injection
Material	Injection, fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
13	2.2E-1	6.1E-3	3.0E-3	9.1E-3	1.8E-3	5.6E-2	6.0E-2
14	2.1E-1	5.8E-3	2.8E-3	8.7E-3	1.8E-3	5.6E-2	5.7E-2
15	2.0E-1	5.5E-3	2.7E-3	8.2E-3	1.7E-3	5.5E-2	5.4E-2
16	2.0E-1	5.3E-3	2.5E-3	7.8E-3	1.6E-3	5.5E-2	5.2E-2
17	1.9E-1	5.0E-3	2.4E-3	7.4E-3	1.5E-3	5.5E-2	4.9E-2
18	1.8E-1	4.8E-3	2.3E-3	7.1E-3	1.4E-3	5.4E-2	4.7E-2
19	1.8E-1	4.6E-3	2.2E-3	6.7E-3	1.4E-3	5.4E-2	4.4E-2
20	1.7E-1	4.4E-3	2.1E-3	6.4E-3	1.3E-3	5.4E-2	4.2E-2
21	1.6E-1	4.2E-3	2.0E-3	6.1E-3	1.2E-3	5.3E-2	4.0E-2
22	1.6E-1	4.0E-3	1.9E-3	5.8E-3	1.2E-3	5.3E-2	3.8E-2
23	1.5E-1	3.8E-3	1.8E-3	5.5E-3	1.1E-3	5.2E-2	3.6E-2
24	1.5E-1	3.6E-3	1.7E-3	5.2E-3	1.0E-3	5.2E-2	3.4E-2
25	1.4E-1	3.4E-3	1.6E-3	4.9E-3	9.9E-4	5.2E-2	3.3E-2
26	1.4E-1	3.3E-3	1.5E-3	4.7E-3	9.4E-4	5.1E-2	3.1E-2
27	1.3E-1	3.1E-3	1.4E-3	4.5E-3	9.0E-4	5.1E-2	2.9E-2
28	1.3E-1	3.0E-3	1.4E-3	4.2E-3	8.5E-4	5.0E-2	2.8E-2
29	1.2E-1	2.9E-3	1.3E-3	4.0E-3	8.1E-4	5.0E-2	2.7E-2
30	1.2E-1	2.7E-3	1.2E-3	3.8E-3	7.7E-4	5.0E-2	2.5E-2
31	1.2E-1	2.6E-3	1.2E-3	3.6E-3	7.3E-4	4.9E-2	2.4E-2
32	1.1E-1	2.5E-3	1.1E-3	3.5E-3	7.0E-4	4.9E-2	2.3E-2
33	1.1E-1	2.4E-3	1.1E-3	3.3E-3	6.6E-4	4.8E-2	2.2E-2
34	1.0E-1	2.3E-3	1.0E-3	3.1E-3	6.3E-4	4.8E-2	2.1E-2
35	1.0E-1	2.2E-3	9.7E-4	3.0E-3	6.0E-4	4.8E-2	2.0E-2
36	9.8E-2	2.1E-3	9.2E-4	2.8E-3	5.7E-4	4.7E-2	1.9E-2
37	9.6E-2	2.0E-3	8.7E-4	2.7E-3	5.4E-4	4.7E-2	1.8E-2
38	9.3E-2	1.9E-3	8.3E-4	2.6E-3	5.2E-4	4.6E-2	1.7E-2
39	9.0E-2	1.8E-3	7.9E-4	2.5E-3	4.9E-4	4.6E-2	1.6E-2
40	8.8E-2	1.8E-3	7.5E-4	2.3E-3	4.7E-4	4.6E-2	1.5E-2
41	8.5E-2	1.7E-3	7.2E-4	2.2E-3	4.5E-4	4.5E-2	1.5E-2
42	8.3E-2	1.6E-3	6.8E-4	2.1E-3	4.2E-4	4.5E-2	1.4E-2
43	8.1E-2	1.6E-3	6.5E-4	2.0E-3	4.0E-4	4.4E-2	1.3E-2
44	7.9E-2	1.5E-3	6.2E-4	1.9E-3	3.9E-4	4.4E-2	1.3E-2
45	7.7E-2	1.4E-3	5.9E-4	1.8E-3	3.7E-4	4.3E-2	1.2E-2
46	7.5E-2	1.4E-3	5.6E-4	1.7E-3	3.5E-4	4.3E-2	1.1E-2
47	7.3E-2	1.3E-3	5.3E-4	1.7E-3	3.3E-4	4.3E-2	1.1E-2
48	7.1E-2	1.3E-3	5.1E-4	1.6E-3	3.2E-4	4.2E-2	1.0E-2
49	6.9E-2	1.2E-3	4.8E-4	1.5E-3	3.0E-4	4.2E-2	9.9E-3
50	6.8E-2	1.2E-3	4.6E-4	1.4E-3	2.9E-4	4.2E-2	9.5E-3
51	6.6E-2	1.1E-3	4.4E-4	1.4E-3	2.8E-4	4.1E-2	9.0E-3
52	6.5E-2	1.1E-3	4.2E-4	1.3E-3	2.6E-4	4.1E-2	8.6E-3
53	6.3E-2	1.1E-3	4.0E-4	1.3E-3	2.5E-4	4.0E-2	8.2E-3
54	6.2E-2	1.0E-3	3.8E-4	1.2E-3	2.4E-4	4.0E-2	7.8E-3
55	6.0E-2	9.9E-4	3.6E-4	1.1E-3	2.3E-4	4.0E-2	7.5E-3
56	5.9E-2	9.5E-4	3.5E-4	1.1E-3	2.2E-4	3.9E-2	7.2E-3
57	5.8E-2	9.2E-4	3.3E-4	1.0E-3	2.1E-4	3.9E-2	6.8E-3
58	5.7E-2	8.9E-4	3.2E-4	1.0E-3	2.0E-4	3.8E-2	6.5E-3
59	5.5E-2	8.6E-4	3.0E-4	9.6E-4	1.9E-4	3.8E-2	6.2E-3
60	5.4E-2	8.3E-4	2.9E-4	9.2E-4	1.8E-4	3.8E-2	6.0E-3
61	5.3E-2	8.0E-4	2.8E-4	8.8E-4	1.7E-4	3.7E-2	5.7E-3
62	5.2E-2	7.7E-4	2.6E-4	8.4E-4	1.7E-4	3.7E-2	5.5E-3
63	5.1E-2	7.5E-4	2.5E-4	8.0E-4	1.6E-4	3.7E-2	5.2E-3
64	5.0E-2	7.3E-4	2.4E-4	7.7E-4	1.5E-4	3.6E-2	5.0E-3
65	4.9E-2	7.0E-4	2.3E-4	7.4E-4	1.5E-4	3.6E-2	4.8E-3
66	4.8E-2	6.8E-4	2.2E-4	7.1E-4	1.4E-4	3.6E-2	4.6E-3
67	4.7E-2	6.6E-4	2.1E-4	6.8E-4	1.3E-4	3.5E-2	4.4E-3
68	4.7E-2	6.4E-4	2.0E-4	6.5E-4	1.3E-4	3.5E-2	4.2E-3
69	4.6E-2	6.2E-4	1.9E-4	6.2E-4	1.2E-4	3.5E-2	4.0E-3
70	4.5E-2	6.0E-4	1.9E-4	6.0E-4	1.2E-4	3.4E-2	3.9E-3
71	4.4E-2	5.9E-4	1.8E-4	5.7E-4	1.1E-4	3.4E-2	3.7E-3
72	4.4E-2	5.7E-4	1.7E-4	5.5E-4	1.1E-4	3.4E-2	3.6E-3
73	4.3E-2	5.5E-4	1.6E-4	5.3E-4	1.0E-4	3.3E-2	3.4E-3
74	4.2E-2	5.4E-4	1.6E-4	5.1E-4	1.0E-4	3.3E-2	3.3E-3
75	4.1E-2	5.2E-4	1.5E-4	4.9E-4	9.6E-5	3.3E-2	3.2E-3
76	4.1E-2	5.1E-4	1.4E-4	4.7E-4	9.2E-5	3.2E-2	3.0E-3
77	4.0E-2	5.0E-4	1.4E-4	4.5E-4	8.8E-5	3.2E-2	2.9E-3
78	4.0E-2	4.8E-4	1.3E-4	4.4E-4	8.5E-5	3.2E-2	2.8E-3
79	3.9E-2	4.7E-4	1.3E-4	4.2E-4	8.2E-5	3.1E-2	2.7E-3
80	3.8E-2	4.6E-4	1.2E-4	4.1E-4	7.9E-5	3.1E-2	2.6E-3
81	3.8E-2	4.5E-4	1.2E-4	3.9E-4	7.6E-5	3.1E-2	2.5E-3
82	3.7E-2	4.4E-4	1.1E-4	3.8E-4	7.3E-5	3.0E-2	2.4E-3
83	3.7E-2	4.3E-4	1.1E-4	3.6E-4	7.0E-5	3.0E-2	2.3E-3
84	3.6E-2	4.1E-4	1.1E-4	3.5E-4	6.8E-5	3.0E-2	2.2E-3
85	3.6E-2	4.1E-4	1.0E-4	3.4E-4	6.5E-5	3.0E-2	2.2E-3
86	3.5E-2	4.0E-4	9.8E-5	3.3E-4	6.3E-5	2.9E-2	2.1E-3
87	3.5E-2	3.9E-4	9.5E-5	3.2E-4	6.1E-5	2.9E-2	2.0E-3
88	3.4E-2	3.8E-4	9.1E-5	3.1E-4	5.9E-5	2.9E-2	1.9E-3
89	3.4E-2	3.7E-4	8.8E-5	3.0E-4	5.7E-5	2.8E-2	1.9E-3
90	3.3E-2	3.6E-4	8.5E-5	2.9E-4	5.5E-5	2.8E-2	1.8E-3
91	3.3E-2	3.5E-4	8.2E-5	2.8E-4	5.3E-5	2.8E-2	1.8E-3
92	3.2E-2	3.5E-4	8.0E-5	2.7E-4	5.1E-5	2.8E-2	1.7E-3
93	3.2E-2	3.4E-4	7.7E-5	2.6E-4	5.0E-5	2.7E-2	1.6E-3
94	3.2E-2	3.3E-4	7.4E-5	2.5E-4	4.8E-5	2.7E-2	1.6E-3
95	3.1E-2	3.3E-4	7.2E-5	2.4E-4	4.7E-5	2.7E-2	1.5E-3
96	3.1E-2	3.2E-4	7.0E-5	2.4E-4	4.5E-5	2.7E-2	1.5E-3
97	3.0E-2	3.1E-4	6.7E-5	2.3E-4	4.4E-5	2.6E-2	1.5E-3
98	3.0E-2	3.1E-4	6.5E-5	2.2E-4	4.2E-5	2.6E-2	1.4E-3
99	3.0E-2	3.0E-4	6.3E-5	2.2E-4	4.1E-5	2.6E-2	1.4E-3
100	2.9E-2	3.0E-4	6.1E-5	2.1E-4	4.0E-5	2.6E-2	1.3E-3
110	2.6E-2	2.5E-4	4.6E-5	1.6E-4	3.0E-5	2.3E-2	1.0E-3
120	2.4E-2	2.1E-4	3.6E-5	1.3E-4	2.4E-5	2.1E-2	8.0E-4
130	2.1E-2	1.8E-4	2.9E-5	1.1E-4	2.0E-5	1.9E-2	6.5E-4
140	1.9E-2	1.6E-4	2.5E-5	8.9E-5	1.6E-5	1.8E-2	5.5E-4
150	1.8E-2	1.4E-4	2.1E-5	7.7E-5	1.4E-5	1.6E-2	4.7E-4
160	1.6E-2	1.2E-4	1.8E-5	6.7E-5	1.2E-5	1.5E-2	4.1E-4
170	1.5E-2	1.1E-4	1.6E-5	5.8E-5	1.1E-5	1.4E-2	3.6E-4
180	1.4E-2	9.8E-5	1.4E-5	5.2E-5	9.4E-6	1.3E-2	3.1E-4
190	1.2E-2	8.8E-5	1.2E-5	4.6E-5	8.3E-6	1.2E-2	2.8E-4
200	1.2E-2	7.8E-5	1.1E-5	4.1E-5	7.4E-6	1.1E-2	2.5E-4
210	1.1E-2	7.0E-5	9.7E-6	3.6E-5	6.6E-6	1.0E-2	2.2E-4
220	9.9E-3	6.2E-5	8.6E-6	3.2E-5	5.8E-6	9.4E-3	2.0E-4
230	9.3E-3	5.6E-5	7.7E-6	2.9E-5	5.2E-6	8.8E-3	1.7E-4
240	8.7E-3	5.0E-5	6.8E-6	2.6E-5	4.7E-6	8.2E-3	1.6E-4
250	8.1E-3	4.5E-5	6.1E-6	2.3E-5	4.2E-6	7.7E-3	1.4E-4
260	7.7E-3	4.0E-5	5.5E-6	2.0E-5	3.7E-6	7.3E-3	1.2E-4
270	7.2E-3	3.6E-5	4.9E-6	1.8E-5	3.3E-6	6.9E-3	1.1E-4
280	6.9E-3	3.2E-5	4.4E-6	1.6E-5	3.0E-6	6.6E-3	1.0E-4
290	6.5E-3	2.9E-5	3.9E-6	1.5E-5	2.7E-6	6.3E-3	8.9E-5
300	6.2E-3	2.6E-5	3.5E-6	1.3E-5	2.4E-6	6.0E-3	8.0E-5
310	5.9E-3	2.3E-5	3.1E-6	1.2E-5	2.1E-6	5.7E-3	7.1E-5
320	5.7E-3	2.1E-5	2.8E-6	1.1E-5	1.9E-6	5.5E-3	6.4E-5
330	5.5E-3	1.8E-5	2.5E-6	9.5E-6	1.7E-6	5.3E-3	5.7E-5
340	5.3E-3	1.7E-5	2.3E-6	8.5E-6	1.5E-6	5.1E-3	5.2E-5
350	5.1E-3	1.5E-5	2.0E-6	7.6E-6	1.4E-6	5.0E-3	4.6E-5
360	4.9E-3	1.3E-5	1.8E-6	6.9E-6	1.2E-6	4.8E-3	4.2E-5
365	4.9E-3	1.3E-5	1.7E-6	6.5E-6	1.2E-6	4.7E-3	3.9E-5
370	4.8E-3	1.2E-5	1.6E-6	6.2E-6	1.1E-6	4.7E-3	3.7E-5
380	4.7E-3	1.1E-5	1.5E-6	5.6E-6	1.0E-6	4.6E-3	3.4E-5
390	4.5E-3	9.8E-6	1.3E-6	5.0E-6	9.1E-7	4.5E-3	3.0E-5
400	4.4E-3	8.9E-6	1.2E-6	4.5E-6	8.2E-7	4.4E-3	2.7E-5
410	4.3E-3	8.1E-6	1.1E-6	4.1E-6	7.4E-7	4.3E-3	2.5E-5
420	4.3E-3	7.3E-6	9.8E-7	3.7E-6	6.7E-7	4.2E-3	2.2E-5
430	4.2E-3	6.6E-6	8.9E-7	3.3E-6	6.0E-7	4.1E-3	2.0E-5
440	4.1E-3	6.0E-6	8.0E-7	3.0E-6	5.5E-7	4.1E-3	1.8E-5
450	4.0E-3	5.5E-6	7.3E-7	2.8E-6	5.0E-7	4.0E-3	1.7E-5
460	4.0E-3	5.0E-6	6.6E-7	2.5E-6	4.5E-7	3.9E-3	1.5E-5
470	3.9E-3	4.6E-6	6.1E-7	2.3E-6	4.1E-7	3.9E-3	1.4E-5
480	3.9E-3	4.2E-6	5.5E-7	2.1E-6	3.8E-7	3.8E-3	1.3E-5
490	3.8E-3	3.9E-6	5.1E-7	1.9E-6	3.5E-7	3.8E-3	1.2E-5
500	3.8E-3	3.6E-6	4.6E-7	1.8E-6	3.2E-7	3.8E-3	1.1E-5
510	3.8E-3	3.3E-6	4.3E-7	1.6E-6	2.9E-7	3.7E-3	9.8E-6
520	3.7E-3	3.0E-6	3.9E-7	1.5E-6	2.7E-7	3.7E-3	9.0E-6
530	3.7E-3	2.8E-6	3.6E-7	1.4E-6	2.5E-7	3.7E-3	8.4E-6
540	3.7E-3	2.6E-6	3.4E-7	1.3E-6	2.3E-7	3.6E-3	7.7E-6
550	3.6E-3	2.5E-6	3.1E-7	1.2E-6	2.1E-7	3.6E-3	7.2E-6
560	3.6E-3	2.3E-6	2.9E-7	1.1E-6	2.0E-7	3.6E-3	6.7E-6
570	3.6E-3	2.2E-6	2.7E-7	1.0E-6	1.9E-7	3.6E-3	6.3E-6
580	3.6E-3	2.0E-6	2.6E-7	9.8E-7	1.8E-7	3.5E-3	5.9E-6
590	3.5E-3	1.9E-6	2.4E-7	9.2E-7	1.7E-7	3.5E-3	5.5E-6
600	3.5E-3	1.8E-6	2.3E-7	8.7E-7	1.6E-7	3.5E-3	5.2E-6
610	3.5E-3	1.7E-6	2.1E-7	8.3E-7	1.5E-7	3.5E-3	5.0E-6
620	3.5E-3	1.7E-6	2.0E-7	7.8E-7	1.4E-7	3.5E-3	4.7E-6
630	3.5E-3	1.6E-6	1.9E-7	7.5E-7	1.3E-7	3.4E-3	4.5E-6
640	3.4E-3	1.5E-6	1.8E-7	7.1E-7	1.3E-7	3.4E-3	4.3E-6
650	3.4E-3	1.5E-6	1.8E-7	6.8E-7	1.2E-7	3.4E-3	4.1E-6
660	3.4E-3	1.4E-6	1.7E-7	6.6E-7	1.2E-7	3.4E-3	3.9E-6
670	3.4E-3	1.4E-6	1.6E-7	6.3E-7	1.1E-7	3.4E-3	3.8E-6
680	3.4E-3	1.3E-6	1.6E-7	6.1E-7	1.1E-7	3.4E-3	3.7E-6
690	3.4E-3	1.3E-6	1.5E-7	5.9E-7	1.1E-7	3.3E-3	3.5E-6
700	3.3E-3	1.2E-6	1.5E-7	5.7E-7	1.0E-7	3.3E-3	3.4E-6
710	3.3E-3	1.2E-6	1.4E-7	5.6E-7	9.9E-8	3.3E-3	3.3E-6
720	3.3E-3	1.2E-6	1.4E-7	5.4E-7	9.6E-8	3.3E-3	3.2E-6
730	3.3E-3	1.2E-6	1.4E-7	5.3E-7	9.4E-8	3.3E-3	3.2E-6
740	3.3E-3	1.1E-6	1.3E-7	5.2E-7	9.2E-8	3.3E-3	3.1E-6
750	3.3E-3	1.1E-6	1.3E-7	5.1E-7	9.0E-8	3.3E-3	3.0E-6
760	3.3E-3	1.1E-6	1.3E-7	5.0E-7	8.8E-8	3.3E-3	3.0E-6
770	3.3E-3	1.1E-6	1.2E-7	4.9E-7	8.7E-8	3.2E-3	2.9E-6
780	3.2E-3	1.1E-6	1.2E-7	4.8E-7	8.5E-8	3.2E-3	2.9E-6
790	3.2E-3	1.0E-6	1.2E-7	4.7E-7	8.4E-8	3.2E-3	2.8E-6
800	3.2E-3	1.0E-6	1.2E-7	4.7E-7	8.2E-8	3.2E-3	2.8E-6
810	3.2E-3	1.0E-6	1.2E-7	4.6E-7	8.1E-8	3.2E-3	2.7E-6
820	3.2E-3	1.0E-6	1.2E-7	4.5E-7	8.0E-8	3.2E-3	2.7E-6
830	3.2E-3	9.9E-7	1.1E-7	4.5E-7	7.9E-8	3.2E-3	2.7E-6
840	3.2E-3	9.8E-7	1.1E-7	4.4E-7	7.8E-8	3.2E-3	2.6E-6
850	3.2E-3	9.7E-7	1.1E-7	4.4E-7	7.8E-8	3.2E-3	2.6E-6
860	3.2E-3	9.6E-7	1.1E-7	4.3E-7	7.7E-8	3.1E-3	2.6E-6
870	3.1E-3	9.5E-7	1.1E-7	4.3E-7	7.6E-8	3.1E-3	2.6E-6
880	3.1E-3	9.4E-7	1.1E-7	4.3E-7	7.5E-8	3.1E-3	2.5E-6
890	3.1E-3	9.4E-7	1.1E-7	4.2E-7	7.5E-8	3.1E-3	2.5E-6
900	3.1E-3	9.3E-7	1.1E-7	4.2E-7	7.4E-8	3.1E-3	2.5E-6
910	3.1E-3	9.2E-7	1.1E-7	4.2E-7	7.3E-8	3.1E-3	2.5E-6
920	3.1E-3	9.2E-7	1.0E-7	4.1E-7	7.3E-8	3.1E-3	2.5E-6
930	3.1E-3	9.1E-7	1.0E-7	4.1E-7	7.2E-8	3.1E-3	2.4E-6
940	3.1E-3	9.0E-7	1.0E-7	4.1E-7	7.2E-8	3.1E-3	2.4E-6
950	3.1E-3	9.0E-7	1.0E-7	4.0E-7	7.1E-8	3.1E-3	2.4E-6
960	3.1E-3	8.9E-7	1.0E-7	4.0E-7	7.1E-8	3.0E-3	2.4E-6
970	3.0E-3	8.9E-7	1.0E-7	4.0E-7	7.1E-8	3.0E-3	2.4E-6
980	3.0E-3	8.8E-7	1.0E-7	4.0E-7	7.0E-8	3.0E-3	2.4E-6
990	3.0E-3	8.8E-7	1.0E-7	3.9E-7	7.0E-8	3.0E-3	2.3E-6
1000	3.0E-3	8.7E-7	1.0E-7	3.9E-7	6.9E-8	3.0E-3	2.3E-6
1010	3.0E-3	8.7E-7	9.9E-8	3.9E-7	6.9E-8	3.0E-3	2.3E-6
1020	3.0E-3	8.6E-7	9.8E-8	3.9E-7	6.9E-8	3.0E-3	2.3E-6
1030	3.0E-3	8.6E-7	9.8E-8	3.9E-7	6.8E-8	3.0E-3	2.3E-6
1040	3.0E-3	8.5E-7	9.7E-8	3.8E-7	6.8E-8	3.0E-3	2.3E-6
1050	3.0E-3	8.5E-7	9.7E-8	3.8E-7	6.7E-8	3.0E-3	2.3E-6
1060	3.0E-3	8.5E-7	9.6E-8	3.8E-7	6.7E-8	2.9E-3	2.3E-6
1070	2.9E-3	8.4E-7	9.6E-8	3.8E-7	6.7E-8	2.9E-3	2.3E-6
1080	2.9E-3	8.4E-7	9.5E-8	3.8E-7	6.6E-8	2.9E-3	2.2E-6
1090	2.9E-3	8.3E-7	9.5E-8	3.7E-7	6.6E-8	2.9E-3	2.2E-6
1095	2.9E-3	8.3E-7	9.5E-8	3.7E-7	6.6E-8	2.9E-3	2.2E-6
1100	2.9E-3	8.3E-7	9.4E-8	3.7E-7	6.6E-8	2.9E-3	2.2E-6
1200	2.8E-3	7.9E-7	9.0E-8	3.6E-7	6.3E-8	2.8E-3	2.1E-6
1300	2.7E-3	7.6E-7	8.6E-8	3.4E-7	6.0E-8	2.7E-3	2.0E-6
1400	2.7E-3	7.2E-7	8.2E-8	3.3E-7	5.7E-8	2.7E-3	1.9E-6
1500	2.6E-3	6.9E-7	7.9E-8	3.1E-7	5.5E-8	2.6E-3	1.9E-6
1600	2.5E-3	6.6E-7	7.5E-8	3.0E-7	5.3E-8	2.5E-3	1.8E-6
1700	2.4E-3	6.3E-7	7.2E-8	2.9E-7	5.0E-8	2.4E-3	1.7E-6
1800	2.4E-3	6.1E-7	6.9E-8	2.7E-7	4.8E-8	2.4E-3	1.6E-6
1900	2.3E-3	5.8E-7	6.6E-8	2.6E-7	4.6E-8	2.3E-3	1.6E-6
2000	2.2E-3	5.6E-7	6.3E-8	2.5E-7	4.4E-8	2.2E-3	1.5E-6
2100	2.2E-3	5.3E-7	6.1E-8	2.4E-7	4.2E-8	2.2E-3	1.4E-6
2200	2.1E-3	5.1E-7	5.8E-8	2.3E-7	4.1E-8	2.1E-3	1.4E-6
2300	2.1E-3	4.9E-7	5.6E-8	2.2E-7	3.9E-8	2.1E-3	1.3E-6
2400	2.0E-3	4.7E-7	5.4E-8	2.1E-7	3.7E-8	2.0E-3	1.3E-6
2500	2.0E-3	4.5E-7	5.1E-8	2.0E-7	3.6E-8	2.0E-3	1.2E-6
2600	1.9E-3	4.3E-7	4.9E-8	1.9E-7	3.4E-8	1.9E-3	1.2E-6
2700	1.9E-3	4.2E-7	4.7E-8	1.9E-7	3.3E-8	1.9E-3	1.1E-6
2800	1.8E-3	4.0E-7	4.5E-8	1.8E-7	3.2E-8	1.8E-3	1.1E-6
2900	1.8E-3	3.8E-7	4.4E-8	1.7E-7	3.0E-8	1.8E-3	1.0E-6
3000	1.7E-3	3.7E-7	4.2E-8	1.7E-7	2.9E-8	1.7E-3	9.8E-7
3100	1.7E-3	3.5E-7	4.0E-8	1.6E-7	2.8E-8	1.7E-3	9.4E-7
3200	1.6E-3	3.4E-7	3.9E-8	1.5E-7	2.7E-8	1.6E-3	9.1E-7
3300	1.6E-3	3.3E-7	3.7E-8	1.5E-7	2.6E-8	1.6E-3	8.7E-7
3400	1.6E-3	3.1E-7	3.6E-8	1.4E-7	2.5E-8	1.6E-3	8.4E-7
3500	1.5E-3	3.0E-7	3.4E-8	1.4E-7	2.4E-8	1.5E-3	8.1E-7
3600	1.5E-3	2.9E-7	3.3E-8	1.3E-7	2.3E-8	1.5E-3	7.7E-7
3650	1.5E-3	2.8E-7	3.2E-8	1.3E-7	2.3E-8	1.5E-3	7.6E-7
4000	1.4E-3	2.5E-7	2.8E-8	1.1E-7	2.0E-8	1.4E-3	6.7E-7
5000	1.2E-3	1.8E-7	2.0E-8	7.9E-8	1.4E-8	1.2E-3	4.7E-7
6000	9.9E-4	1.3E-7	1.5E-8	5.7E-8	1.0E-8	9.9E-4	3.4E-7
7000	8.7E-4	9.7E-8	1.1E-8	4.4E-8	7.7E-9	8.6E-4	2.6E-7
8000	7.7E-4	7.7E-8	8.8E-9	3.5E-8	6.1E-9	7.7E-4	2.1E-7
9000	6.9E-4	6.3E-8	7.2E-9	2.8E-8	5.0E-9	6.9E-4	1.7E-7
10000	6.3E-4	5.4E-8	6.1E-9	2.4E-8	4.3E-9	6.3E-4	1.4E-7
11000	5.7E-4	4.7E-8	5.3E-9	2.1E-8	3.7E-9	5.7E-4	1.2E-7
12000	5.2E-4	4.1E-8	4.7E-9	1.8E-8	3.3E-9	5.2E-4	1.1E-7
13000	4.8E-4	3.7E-8	4.2E-9	1.7E-8	2.9E-9	4.8E-4	9.8E-8
14000	4.4E-4	3.3E-8	3.8E-9	1.5E-8	2.6E-9	4.4E-4	8.9E-8
15000	4.0E-4	3.0E-8	3.4E-9	1.4E-8	2.4E-9	4.0E-4	8.1E-8
16000	3.7E-4	2.8E-8	3.1E-9	1.2E-8	2.2E-9	3.7E-4	7.4E-8
