Radionuclide	Hg-195m
Route of Intake	Inhalation
Material	Aerosols Type M, Mercuric oxide, fA=2E-2
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	9.2E-1	-	-	2.0E-1	4.2E-1	4.3E-4	1.3E-3
0.083333	9.0E-1	-	-	2.3E-1	3.9E-1	5.7E-4	2.7E-3
0.125	8.8E-1	-	-	2.6E-1	3.7E-1	6.3E-4	4.1E-3
0.25	8.2E-1	-	-	3.0E-1	3.2E-1	6.8E-4	7.3E-3
0.375	7.7E-1	-	-	3.2E-1	2.8E-1	6.7E-4	9.3E-3
0.5	7.2E-1	-	-	3.2E-1	2.6E-1	6.5E-4	1.0E-2
0.625	6.7E-1	-	-	3.2E-1	2.4E-1	6.2E-4	1.1E-2
0.75	6.2E-1	-	-	3.1E-1	2.2E-1	5.9E-4	1.1E-2
0.875	5.8E-1	-	-	2.9E-1	2.0E-1	5.5E-4	1.1E-2
1	5.3E-1	1.9E-4	4.5E-2	2.7E-1	1.9E-1	5.1E-4	1.1E-2
1.125	4.9E-1	-	-	2.5E-1	1.7E-1	4.8E-4	1.1E-2
1.25	4.5E-1	-	-	2.3E-1	1.6E-1	4.4E-4	1.0E-2
1.375	4.1E-1	-	-	2.1E-1	1.5E-1	4.1E-4	9.7E-3
1.5	3.7E-1	-	-	1.8E-1	1.4E-1	3.8E-4	9.2E-3
1.625	3.4E-1	-	-	1.6E-1	1.3E-1	3.5E-4	8.7E-3
1.75	3.1E-1	-	-	1.4E-1	1.2E-1	3.2E-4	8.2E-3
1.875	2.8E-1	-	-	1.3E-1	1.2E-1	3.0E-4	7.8E-3
2	2.5E-1	2.5E-4	9.9E-2	1.1E-1	1.1E-1	2.7E-4	7.3E-3
2.25	2.1E-1	-	-	8.3E-2	9.4E-2	2.3E-4	6.5E-3
2.5	1.7E-1	-	-	6.2E-2	8.3E-2	2.0E-4	5.7E-3
2.75	1.4E-1	-	-	4.7E-2	7.3E-2	1.7E-4	5.1E-3
3	1.2E-1	1.8E-4	4.8E-2	3.5E-2	6.4E-2	1.5E-4	4.5E-3
3.25	1.0E-1	-	-	2.7E-2	5.6E-2	1.3E-4	3.9E-3
3.5	8.8E-2	-	-	2.1E-2	4.9E-2	1.1E-4	3.4E-3
3.75	7.6E-2	-	-	1.6E-2	4.3E-2	9.3E-5	3.0E-3
4	6.5E-2	1.2E-4	1.6E-2	1.3E-2	3.8E-2	8.1E-5	2.7E-3
4.25	5.7E-2	-	-	1.0E-2	3.4E-2	7.0E-5	2.3E-3
4.5	5.0E-2	-	-	8.3E-3	3.0E-2	6.1E-5	2.1E-3
4.75	4.4E-2	-	-	6.8E-3	2.6E-2	5.3E-5	1.8E-3
5	3.8E-2	8.5E-5	5.4E-3	5.7E-3	2.3E-2	4.7E-5	1.6E-3
5.5	3.0E-2	-	-	4.0E-3	1.8E-2	3.6E-5	1.2E-3
6	2.3E-2	5.8E-5	2.3E-3	2.9E-3	1.4E-2	2.8E-5	9.4E-4
6.5	1.8E-2	-	-	2.1E-3	1.1E-2	2.2E-5	7.2E-4
7	1.4E-2	3.9E-5	1.2E-3	1.6E-3	8.7E-3	1.7E-5	5.6E-4
7.5	1.1E-2	-	-	1.2E-3	6.9E-3	1.4E-5	4.3E-4
8	9.0E-3	2.6E-5	6.3E-4	8.8E-4	5.4E-3	1.1E-5	3.3E-4
8.5	7.1E-3	-	-	6.5E-4	4.3E-3	8.6E-6	2.6E-4
9	5.7E-3	1.8E-5	3.4E-4	4.9E-4	3.4E-3	6.9E-6	2.0E-4
9.5	4.5E-3	-	-	3.6E-4	2.7E-3	5.5E-6	1.5E-4
10	3.6E-3	1.2E-5	1.9E-4	2.7E-4	2.2E-3	4.4E-6	1.2E-4
11	2.3E-3	7.9E-6	1.1E-4	1.5E-4	1.4E-3	2.9E-6	7.1E-5
12	1.5E-3	5.3E-6	5.9E-5	8.6E-5	8.8E-4	1.9E-6	4.3E-5
13	9.5E-4	3.5E-6	3.3E-5	4.8E-5	5.7E-4	1.2E-6	2.6E-5
14	6.2E-4	2.3E-6	1.8E-5	2.7E-5	3.7E-4	7.9E-7	1.6E-5
15	4.0E-4	1.6E-6	1.0E-5	1.6E-5	2.4E-4	5.2E-7	9.5E-6
16	2.6E-4	1.0E-6	5.8E-6	9.0E-6	1.6E-4	3.4E-7	5.8E-6
17	1.7E-4	7.0E-7	3.3E-6	5.2E-6	1.0E-4	2.2E-7	3.6E-6
18	1.1E-4	4.6E-7	1.9E-6	3.0E-6	6.8E-5	1.5E-7	2.2E-6
19	7.4E-5	3.1E-7	1.1E-6	1.8E-6	4.5E-5	9.6E-8	1.4E-6
20	4.9E-5	2.1E-7	6.2E-7	1.0E-6	2.9E-5	6.3E-8	8.6E-7
21	3.2E-5	1.4E-7	3.6E-7	6.2E-7	1.9E-5	4.1E-8	5.4E-7
22	2.1E-5	9.1E-8	2.1E-7	3.7E-7	1.3E-5	2.7E-8	3.4E-7
23	1.4E-5	6.1E-8	1.3E-7	2.3E-7	8.5E-6	1.8E-8	2.2E-7
24	9.3E-6	4.0E-8	7.4E-8	1.4E-7	5.6E-6	1.2E-8	1.4E-7
25	6.2E-6	2.7E-8	4.5E-8	8.5E-8	3.7E-6	7.7E-9	8.8E-8
26	4.1E-6	1.8E-8	2.7E-8	5.3E-8	2.5E-6	5.1E-9	5.6E-8
27	2.7E-6	1.2E-8	1.7E-8	3.3E-8	1.6E-6	3.3E-9	3.6E-8
28	1.8E-6	7.9E-9	1.0E-8	2.1E-8	1.1E-6	2.2E-9	2.3E-8
29	1.2E-6	5.3E-9	6.3E-9	1.3E-8	7.3E-7	1.5E-9	1.5E-8
30	7.9E-7	3.5E-9	4.0E-9	8.5E-9	4.8E-7	9.6E-10	9.8E-9
31	5.3E-7	2.3E-9	2.5E-9	5.4E-9	3.2E-7	6.3E-10	6.4E-9
32	3.5E-7	1.5E-9	1.6E-9	3.5E-9	2.1E-7	4.1E-10	4.2E-9
33	2.3E-7	1.0E-9	1.0E-9	2.3E-9	1.4E-7	2.7E-10	2.7E-9
34	1.5E-7	6.8E-10	6.5E-10	1.5E-9	9.5E-8	1.8E-10	1.8E-9
35	1.0E-7	4.5E-10	4.2E-10	9.6E-10	6.3E-8	1.2E-10	1.2E-9
36	6.8E-8	3.0E-10	2.7E-10	6.3E-10	4.2E-8	-	7.7E-10
37	4.5E-8	2.0E-10	1.7E-10	4.1E-10	2.8E-8	-	5.0E-10
38	3.0E-8	1.3E-10	1.1E-10	2.7E-10	1.9E-8	-	3.3E-10
39	2.0E-8	-	-	1.8E-10	1.2E-8	-	2.2E-10
40	1.3E-8	-	-	1.2E-10	8.2E-9	-	1.4E-10
41	8.8E-9	-	-	-	5.5E-9	-	-
42	5.9E-9	-	-	-	3.7E-9	-	-
43	3.9E-9	-	-	-	2.4E-9	-	-
44	2.6E-9	-	-	-	1.6E-9	-	-
45	1.7E-9	-	-	-	1.1E-9	-	-
46	1.1E-9	-	-	-	7.2E-10	-	-
47	7.6E-10	-	-	-	4.8E-10	-	-
48	5.1E-10	-	-	-	3.2E-10	-	-
49	3.4E-10	-	-	-	2.1E-10	-	-
50	2.2E-10	-	-	-	1.4E-10	-	-
51	1.5E-10	-	-	-	-	-	-
