Radionuclide	Pd-99
Route of Intake	Injection
Material	Injection, fA=5E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.3E-1	9.1E-3	8.4E-3	2.1E-2
0.083333	1.8E-2	1.3E-3	1.2E-3	3.0E-3
0.125	2.5E-3	1.9E-4	1.7E-4	4.4E-4
0.25	6.8E-6	5.6E-7	4.9E-7	1.3E-6
0.375	1.9E-8	1.7E-9	1.4E-9	3.8E-9
