Radionuclide	Pm-141
Route of Intake	Inhalation
Material	Aerosols Type F, fA=5E-4
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*	Liver*
0.041667	1.1E-1	3.8E-2	5.1E-3	9.6E-5	1.3E-4
0.083333	1.4E-2	5.7E-3	6.1E-4	2.3E-5	2.9E-5
0.125	1.9E-3	8.5E-4	7.7E-5	4.2E-6	5.4E-6
0.25	4.7E-6	2.6E-6	1.6E-7	1.8E-8	2.3E-8
0.375	1.2E-8	7.4E-9	3.5E-10	-	-
