Radionuclide	Sn-125
Route of Intake	Ingestion
Material	All forms, fA=2E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	1.0E+0	1.2E-4	1.4E-4
0.083333	9.9E-1	-	-	9.9E-1	4.2E-4	3.9E-4
0.125	9.9E-1	-	-	9.8E-1	7.9E-4	6.0E-4
0.25	9.8E-1	-	-	9.7E-1	2.0E-3	8.8E-4
0.375	9.6E-1	-	-	9.5E-1	2.9E-3	8.4E-4
0.5	9.3E-1	-	-	9.2E-1	3.6E-3	7.2E-4
0.625	8.9E-1	-	-	8.8E-1	3.9E-3	6.0E-4
0.75	8.4E-1	-	-	8.3E-1	4.2E-3	5.2E-4
0.875	7.9E-1	-	-	7.8E-1	4.3E-3	4.6E-4
1	7.3E-1	6.4E-3	2.0E-1	7.2E-1	4.3E-3	4.3E-4
1.125	6.6E-1	-	-	6.5E-1	4.3E-3	4.1E-4
1.25	6.0E-1	-	-	5.9E-1	4.3E-3	3.9E-4
1.375	5.3E-1	-	-	5.2E-1	4.3E-3	3.8E-4
1.5	4.7E-1	-	-	4.6E-1	4.2E-3	3.8E-4
1.625	4.2E-1	-	-	4.1E-1	4.2E-3	3.7E-4
1.75	3.7E-1	-	-	3.6E-1	4.2E-3	3.7E-4
1.875	3.2E-1	-	-	3.1E-1	4.1E-3	3.6E-4
2	2.7E-1	5.0E-4	4.0E-1	2.6E-1	4.1E-3	3.6E-4
2.25	2.0E-1	-	-	1.9E-1	4.0E-3	3.6E-4
2.5	1.5E-1	-	-	1.4E-1	3.9E-3	3.5E-4
2.75	1.1E-1	-	-	9.8E-2	3.8E-3	3.5E-4
3	7.8E-2	1.5E-4	1.8E-1	6.8E-2	3.8E-3	3.4E-4
3.25	5.6E-2	-	-	4.7E-2	3.7E-3	3.3E-4
3.5	4.1E-2	-	-	3.2E-2	3.6E-3	3.3E-4
3.75	3.0E-2	-	-	2.2E-2	3.5E-3	3.2E-4
