Radionuclide	Mo-91
Route of Intake	Inhalation
Material	Aerosols Type M, Oxide and all unspecified forms, fA=0.18
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Liver*
0.041667	6.7E-2	2.2E-2	1.0E-2	1.6E-4
0.083333	4.4E-3	1.7E-3	6.0E-4	3.2E-5
0.125	3.0E-4	1.2E-4	3.7E-5	4.1E-6
0.25	9.2E-8	4.5E-8	9.7E-9	3.0E-9
