Radionuclide	Ca-41
Route of Intake	Inhalation
Material	Aerosols Type F, Calcium chloride, fA=0.4
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	6.6E-1	-	-	1.5E-1	1.1E-2	1.7E-2
0.083333	6.5E-1	-	-	1.5E-1	8.2E-3	2.6E-2
0.125	6.4E-1	-	-	1.5E-1	7.5E-3	3.4E-2
0.25	6.1E-1	-	-	1.6E-1	6.6E-3	5.4E-2
0.375	5.9E-1	-	-	1.7E-1	6.1E-3	6.9E-2
0.5	5.7E-1	-	-	1.7E-1	5.7E-3	8.2E-2
0.625	5.6E-1	-	-	1.8E-1	5.5E-3	9.2E-2
0.75	5.4E-1	-	-	1.8E-1	5.2E-3	1.0E-1
0.875	5.2E-1	-	-	1.7E-1	5.0E-3	1.1E-1
1	5.1E-1	2.3E-2	3.3E-2	1.7E-1	4.8E-3	1.1E-1
1.125	4.9E-1	-	-	1.6E-1	4.5E-3	1.2E-1
1.25	4.8E-1	-	-	1.5E-1	4.3E-3	1.2E-1
1.375	4.6E-1	-	-	1.4E-1	4.2E-3	1.3E-1
1.5	4.4E-1	-	-	1.3E-1	4.0E-3	1.3E-1
1.625	4.3E-1	-	-	1.2E-1	3.9E-3	1.3E-1
1.75	4.1E-1	-	-	1.1E-1	3.7E-3	1.3E-1
1.875	4.0E-1	-	-	1.0E-1	3.6E-3	1.3E-1
2	3.9E-1	1.4E-2	9.2E-2	9.5E-2	3.5E-3	1.3E-1
2.25	3.7E-1	-	-	7.7E-2	3.3E-3	1.3E-1
2.5	3.5E-1	-	-	6.3E-2	3.1E-3	1.3E-1
2.75	3.3E-1	-	-	5.1E-2	3.0E-3	1.3E-1
3	3.2E-1	9.7E-3	6.1E-2	4.1E-2	2.9E-3	1.3E-1
3.25	3.1E-1	-	-	3.4E-2	2.8E-3	1.3E-1
3.5	3.0E-1	-	-	2.8E-2	2.7E-3	1.3E-1
3.75	2.9E-1	-	-	2.3E-2	2.6E-3	1.3E-1
4	2.8E-1	7.7E-3	2.7E-2	2.0E-2	2.5E-3	1.3E-1
4.25	2.8E-1	-	-	1.7E-2	2.4E-3	1.3E-1
4.5	2.7E-1	-	-	1.5E-2	2.4E-3	1.2E-1
4.75	2.7E-1	-	-	1.4E-2	2.3E-3	1.2E-1
5	2.6E-1	6.5E-3	1.2E-2	1.3E-2	2.3E-3	1.2E-1
5.5	2.6E-1	-	-	1.1E-2	2.2E-3	1.2E-1
6	2.5E-1	5.6E-3	6.6E-3	1.0E-2	2.1E-3	1.2E-1
6.5	2.5E-1	-	-	9.2E-3	2.0E-3	1.2E-1
7	2.4E-1	4.9E-3	4.8E-3	8.6E-3	1.9E-3	1.2E-1
7.5	2.4E-1	-	-	8.1E-3	1.8E-3	1.2E-1
8	2.3E-1	4.4E-3	4.0E-3	7.7E-3	1.7E-3	1.2E-1
8.5	2.3E-1	-	-	7.4E-3	1.7E-3	1.2E-1
9	2.3E-1	4.0E-3	3.5E-3	7.0E-3	1.6E-3	1.2E-1
9.5	2.2E-1	-	-	6.7E-3	1.6E-3	1.2E-1
10	2.2E-1	3.6E-3	3.1E-3	6.4E-3	1.5E-3	1.2E-1
11	2.1E-1	3.3E-3	2.8E-3	5.9E-3	1.4E-3	1.2E-1
12	2.1E-1	3.0E-3	2.6E-3	5.4E-3	1.3E-3	1.2E-1
13	2.0E-1	2.8E-3	2.4E-3	5.0E-3	1.2E-3	1.2E-1
14	2.0E-1	2.6E-3	2.2E-3	4.7E-3	1.1E-3	1.2E-1
15	1.9E-1	2.4E-3	2.0E-3	4.3E-3	1.0E-3	1.2E-1
16	1.9E-1	2.2E-3	1.9E-3	4.0E-3	9.7E-4	1.2E-1
17	1.8E-1	2.1E-3	1.7E-3	3.8E-3	9.0E-4	1.2E-1
18	1.8E-1	1.9E-3	1.6E-3	3.5E-3	8.4E-4	1.2E-1
19	1.8E-1	1.8E-3	1.5E-3	3.3E-3	7.9E-4	1.2E-1
20	1.7E-1	1.7E-3	1.4E-3	3.1E-3	7.4E-4	1.2E-1
21	1.7E-1	1.6E-3	1.3E-3	2.9E-3	6.9E-4	1.2E-1
22	1.7E-1	1.5E-3	1.2E-3	2.7E-3	6.4E-4	1.2E-1
23	1.7E-1	1.4E-3	1.1E-3	2.5E-3	6.0E-4	1.2E-1
24	1.6E-1	1.3E-3	1.1E-3	2.3E-3	5.6E-4	1.2E-1
25	1.6E-1	1.2E-3	1.0E-3	2.2E-3	5.3E-4	1.3E-1
26	1.6E-1	1.1E-3	9.3E-4	2.0E-3	4.9E-4	1.3E-1
27	1.6E-1	1.1E-3	8.7E-4	1.9E-3	4.6E-4	1.3E-1
28	1.6E-1	9.9E-4	8.2E-4	1.8E-3	4.3E-4	1.3E-1
29	1.5E-1	9.3E-4	7.7E-4	1.7E-3	4.1E-4	1.3E-1
30	1.5E-1	8.7E-4	7.2E-4	1.6E-3	3.8E-4	1.3E-1
31	1.5E-1	8.2E-4	6.7E-4	1.5E-3	3.6E-4	1.3E-1
32	1.5E-1	7.7E-4	6.3E-4	1.4E-3	3.3E-4	1.3E-1
33	1.5E-1	7.2E-4	5.9E-4	1.3E-3	3.1E-4	1.3E-1
34	1.5E-1	6.8E-4	5.6E-4	1.2E-3	2.9E-4	1.3E-1
35	1.5E-1	6.4E-4	5.3E-4	1.1E-3	2.8E-4	1.3E-1
36	1.5E-1	6.0E-4	4.9E-4	1.1E-3	2.6E-4	1.3E-1
37	1.4E-1	5.7E-4	4.6E-4	1.0E-3	2.5E-4	1.3E-1
38	1.4E-1	5.4E-4	4.4E-4	9.6E-4	2.3E-4	1.3E-1
39	1.4E-1	5.1E-4	4.1E-4	9.0E-4	2.2E-4	1.3E-1
40	1.4E-1	4.8E-4	3.9E-4	8.5E-4	2.1E-4	1.3E-1
41	1.4E-1	4.5E-4	3.7E-4	8.0E-4	1.9E-4	1.3E-1
42	1.4E-1	4.3E-4	3.5E-4	7.6E-4	1.8E-4	1.3E-1
43	1.4E-1	4.0E-4	3.3E-4	7.2E-4	1.7E-4	1.3E-1
44	1.4E-1	3.8E-4	3.1E-4	6.8E-4	1.6E-4	1.3E-1
45	1.4E-1	3.6E-4	2.9E-4	6.4E-4	1.5E-4	1.3E-1
46	1.4E-1	3.4E-4	2.8E-4	6.1E-4	1.5E-4	1.3E-1
47	1.4E-1	3.3E-4	2.6E-4	5.8E-4	1.4E-4	1.3E-1
48	1.4E-1	3.1E-4	2.5E-4	5.5E-4	1.3E-4	1.3E-1
49	1.4E-1	2.9E-4	2.4E-4	5.2E-4	1.2E-4	1.3E-1
50	1.3E-1	2.8E-4	2.3E-4	4.9E-4	1.2E-4	1.3E-1
51	1.3E-1	2.7E-4	2.2E-4	4.7E-4	1.1E-4	1.3E-1
52	1.3E-1	2.6E-4	2.0E-4	4.5E-4	1.1E-4	1.3E-1
53	1.3E-1	2.4E-4	2.0E-4	4.3E-4	1.0E-4	1.3E-1
54	1.3E-1	2.3E-4	1.9E-4	4.1E-4	9.8E-5	1.3E-1
55	1.3E-1	2.2E-4	1.8E-4	3.9E-4	9.4E-5	1.3E-1
56	1.3E-1	2.1E-4	1.7E-4	3.7E-4	8.9E-5	1.3E-1
57	1.3E-1	2.1E-4	1.6E-4	3.6E-4	8.6E-5	1.3E-1
58	1.3E-1	2.0E-4	1.6E-4	3.4E-4	8.2E-5	1.3E-1
59	1.3E-1	1.9E-4	1.5E-4	3.3E-4	7.9E-5	1.3E-1
60	1.3E-1	1.8E-4	1.4E-4	3.2E-4	7.6E-5	1.3E-1
61	1.3E-1	1.8E-4	1.4E-4	3.0E-4	7.3E-5	1.3E-1
62	1.3E-1	1.7E-4	1.3E-4	2.9E-4	7.0E-5	1.3E-1
63	1.3E-1	1.6E-4	1.3E-4	2.8E-4	6.8E-5	1.3E-1
64	1.3E-1	1.6E-4	1.2E-4	2.7E-4	6.5E-5	1.3E-1
65	1.3E-1	1.5E-4	1.2E-4	2.6E-4	6.3E-5	1.3E-1
66	1.3E-1	1.5E-4	1.2E-4	2.6E-4	6.1E-5	1.3E-1
67	1.3E-1	1.4E-4	1.1E-4	2.5E-4	5.9E-5	1.2E-1
68	1.3E-1	1.4E-4	1.1E-4	2.4E-4	5.7E-5	1.2E-1
69	1.3E-1	1.4E-4	1.1E-4	2.3E-4	5.5E-5	1.2E-1
70	1.3E-1	1.3E-4	1.0E-4	2.3E-4	5.4E-5	1.2E-1
71	1.3E-1	1.3E-4	1.0E-4	2.2E-4	5.2E-5	1.2E-1
72	1.3E-1	1.3E-4	9.8E-5	2.1E-4	5.1E-5	1.2E-1
73	1.3E-1	1.2E-4	9.5E-5	2.1E-4	5.0E-5	1.2E-1
74	1.3E-1	1.2E-4	9.3E-5	2.0E-4	4.8E-5	1.2E-1
75	1.3E-1	1.2E-4	9.0E-5	2.0E-4	4.7E-5	1.2E-1
76	1.3E-1	1.1E-4	8.8E-5	1.9E-4	4.6E-5	1.2E-1
77	1.3E-1	1.1E-4	8.6E-5	1.9E-4	4.5E-5	1.2E-1
78	1.3E-1	1.1E-4	8.5E-5	1.9E-4	4.4E-5	1.2E-1
79	1.3E-1	1.1E-4	8.3E-5	1.8E-4	4.3E-5	1.2E-1
80	1.3E-1	1.1E-4	8.1E-5	1.8E-4	4.2E-5	1.2E-1
81	1.3E-1	1.0E-4	8.0E-5	1.8E-4	4.2E-5	1.2E-1
82	1.3E-1	1.0E-4	7.8E-5	1.7E-4	4.1E-5	1.2E-1
83	1.3E-1	1.0E-4	7.7E-5	1.7E-4	4.0E-5	1.2E-1
84	1.3E-1	9.9E-5	7.6E-5	1.7E-4	3.9E-5	1.2E-1
85	1.3E-1	9.7E-5	7.4E-5	1.6E-4	3.9E-5	1.2E-1
86	1.2E-1	9.6E-5	7.3E-5	1.6E-4	3.8E-5	1.2E-1
87	1.2E-1	9.4E-5	7.2E-5	1.6E-4	3.8E-5	1.2E-1
88	1.2E-1	9.3E-5	7.1E-5	1.6E-4	3.7E-5	1.2E-1
89	1.2E-1	9.2E-5	7.0E-5	1.5E-4	3.7E-5	1.2E-1
90	1.2E-1	9.1E-5	6.9E-5	1.5E-4	3.6E-5	1.2E-1
91	1.2E-1	8.9E-5	6.8E-5	1.5E-4	3.6E-5	1.2E-1
92	1.2E-1	8.8E-5	6.7E-5	1.5E-4	3.5E-5	1.2E-1
93	1.2E-1	8.7E-5	6.7E-5	1.5E-4	3.5E-5	1.2E-1
94	1.2E-1	8.6E-5	6.6E-5	1.5E-4	3.4E-5	1.2E-1
95	1.2E-1	8.6E-5	6.5E-5	1.4E-4	3.4E-5	1.2E-1
96	1.2E-1	8.5E-5	6.4E-5	1.4E-4	3.4E-5	1.2E-1
97	1.2E-1	8.4E-5	6.4E-5	1.4E-4	3.3E-5	1.2E-1
98	1.2E-1	8.3E-5	6.3E-5	1.4E-4	3.3E-5	1.2E-1
99	1.2E-1	8.2E-5	6.3E-5	1.4E-4	3.3E-5	1.2E-1
100	1.2E-1	8.2E-5	6.2E-5	1.4E-4	3.2E-5	1.2E-1
110	1.2E-1	7.5E-5	5.7E-5	1.3E-4	3.0E-5	1.2E-1
120	1.2E-1	7.1E-5	5.4E-5	1.2E-4	2.8E-5	1.2E-1
130	1.2E-1	6.7E-5	5.1E-5	1.1E-4	2.7E-5	1.2E-1
140	1.2E-1	6.4E-5	4.8E-5	1.1E-4	2.5E-5	1.2E-1
150	1.2E-1	6.1E-5	4.6E-5	1.0E-4	2.4E-5	1.2E-1
160	1.2E-1	5.8E-5	4.4E-5	9.7E-5	2.3E-5	1.1E-1
170	1.1E-1	5.6E-5	4.2E-5	9.3E-5	2.2E-5	1.1E-1
180	1.1E-1	5.3E-5	4.0E-5	8.9E-5	2.1E-5	1.1E-1
190	1.1E-1	5.1E-5	3.8E-5	8.6E-5	2.0E-5	1.1E-1
200	1.1E-1	4.9E-5	3.7E-5	8.2E-5	2.0E-5	1.1E-1
210	1.1E-1	4.7E-5	3.5E-5	7.9E-5	1.9E-5	1.1E-1
220	1.1E-1	4.5E-5	3.4E-5	7.6E-5	1.8E-5	1.1E-1
230	1.1E-1	4.3E-5	3.2E-5	7.3E-5	1.8E-5	1.1E-1
240	1.1E-1	4.1E-5	3.1E-5	7.0E-5	1.7E-5	1.1E-1
250	1.1E-1	4.0E-5	3.0E-5	6.8E-5	1.6E-5	1.1E-1
260	1.1E-1	3.8E-5	2.9E-5	6.5E-5	1.6E-5	1.1E-1
270	1.1E-1	3.7E-5	2.8E-5	6.3E-5	1.5E-5	1.1E-1
280	1.1E-1	3.5E-5	2.7E-5	6.0E-5	1.5E-5	1.1E-1
290	1.1E-1	3.4E-5	2.6E-5	5.8E-5	1.4E-5	1.0E-1
300	1.0E-1	3.3E-5	2.5E-5	5.6E-5	1.4E-5	1.0E-1
310	1.0E-1	3.2E-5	2.4E-5	5.4E-5	1.3E-5	1.0E-1
320	1.0E-1	3.1E-5	2.3E-5	5.3E-5	1.3E-5	1.0E-1
330	1.0E-1	2.9E-5	2.2E-5	5.1E-5	1.2E-5	1.0E-1
340	1.0E-1	2.8E-5	2.1E-5	4.9E-5	1.2E-5	1.0E-1
350	1.0E-1	2.8E-5	2.1E-5	4.8E-5	1.2E-5	1.0E-1
360	1.0E-1	2.7E-5	2.0E-5	4.6E-5	1.1E-5	1.0E-1
365	1.0E-1	2.6E-5	2.0E-5	4.6E-5	1.1E-5	1.0E-1
370	1.0E-1	2.6E-5	1.9E-5	4.5E-5	1.1E-5	1.0E-1
380	1.0E-1	2.5E-5	1.9E-5	4.4E-5	1.1E-5	1.0E-1
390	1.0E-1	2.4E-5	1.8E-5	4.2E-5	1.0E-5	1.0E-1
400	1.0E-1	2.4E-5	1.8E-5	4.1E-5	1.0E-5	9.9E-2
410	1.0E-1	2.3E-5	1.7E-5	4.0E-5	9.9E-6	9.9E-2
420	9.9E-2	2.2E-5	1.7E-5	3.9E-5	9.7E-6	9.9E-2
430	9.9E-2	2.2E-5	1.6E-5	3.8E-5	9.5E-6	9.8E-2
440	9.9E-2	2.1E-5	1.6E-5	3.7E-5	9.2E-6	9.8E-2
450	9.8E-2	2.0E-5	1.5E-5	3.6E-5	9.0E-6	9.8E-2
460	9.8E-2	2.0E-5	1.5E-5	3.5E-5	8.8E-6	9.7E-2
470	9.8E-2	1.9E-5	1.5E-5	3.5E-5	8.6E-6	9.7E-2
480	9.7E-2	1.9E-5	1.4E-5	3.4E-5	8.5E-6	9.7E-2
490	9.7E-2	1.9E-5	1.4E-5	3.3E-5	8.3E-6	9.6E-2
500	9.7E-2	1.8E-5	1.4E-5	3.2E-5	8.1E-6	9.6E-2
510	9.6E-2	1.8E-5	1.3E-5	3.2E-5	8.0E-6	9.6E-2
520	9.6E-2	1.7E-5	1.3E-5	3.1E-5	7.8E-6	9.5E-2
530	9.6E-2	1.7E-5	1.3E-5	3.0E-5	7.7E-6	9.5E-2
540	9.5E-2	1.7E-5	1.2E-5	3.0E-5	7.5E-6	9.5E-2
550	9.5E-2	1.6E-5	1.2E-5	2.9E-5	7.4E-6	9.4E-2
560	9.5E-2	1.6E-5	1.2E-5	2.9E-5	7.3E-6	9.4E-2
570	9.4E-2	1.6E-5	1.2E-5	2.8E-5	7.2E-6	9.4E-2
580	9.4E-2	1.5E-5	1.2E-5	2.8E-5	7.1E-6	9.4E-2
590	9.4E-2	1.5E-5	1.1E-5	2.7E-5	7.0E-6	9.3E-2
600	9.4E-2	1.5E-5	1.1E-5	2.7E-5	6.9E-6	9.3E-2
610	9.3E-2	1.5E-5	1.1E-5	2.7E-5	6.8E-6	9.3E-2
