Radionuclide	Au-194
Route of Intake	Ingestion
Material	All forms, fA=0.1
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.8E-1	-	-	9.7E-1	5.6E-4	8.1E-4
0.083333	9.6E-1	-	-	9.4E-1	1.6E-3	2.3E-3
0.125	9.5E-1	-	-	9.1E-1	2.5E-3	3.7E-3
0.25	8.9E-1	-	-	8.3E-1	4.2E-3	6.6E-3
0.375	8.4E-1	-	-	7.7E-1	4.6E-3	7.6E-3
0.5	7.7E-1	-	-	7.1E-1	4.4E-3	7.8E-3
0.625	7.1E-1	-	-	6.5E-1	4.1E-3	7.7E-3
0.75	6.4E-1	-	-	5.8E-1	3.7E-3	7.4E-3
0.875	5.7E-1	-	-	5.2E-1	3.3E-3	7.1E-3
1	5.1E-1	9.9E-3	1.3E-1	4.6E-1	3.0E-3	6.7E-3
1.125	4.4E-1	-	-	4.0E-1	2.7E-3	6.4E-3
1.25	3.8E-1	-	-	3.4E-1	2.4E-3	6.1E-3
1.375	3.3E-1	-	-	2.9E-1	2.2E-3	5.7E-3
1.5	2.8E-1	-	-	2.5E-1	2.0E-3	5.4E-3
1.625	2.4E-1	-	-	2.1E-1	1.8E-3	5.1E-3
1.75	2.0E-1	-	-	1.7E-1	1.7E-3	4.9E-3
1.875	1.7E-1	-	-	1.4E-1	1.5E-3	4.6E-3
2	1.4E-1	4.3E-3	1.8E-1	1.2E-1	1.4E-3	4.3E-3
2.25	1.0E-1	-	-	7.9E-2	1.2E-3	3.9E-3
2.5	7.2E-2	-	-	5.2E-2	1.0E-3	3.4E-3
2.75	5.2E-2	-	-	3.4E-2	8.8E-4	3.1E-3
3	3.7E-2	1.3E-3	5.5E-2	2.2E-2	7.6E-4	2.7E-3
3.25	2.8E-2	-	-	1.4E-2	6.6E-4	2.4E-3
3.5	2.1E-2	-	-	8.8E-3	5.8E-4	2.2E-3
3.75	1.6E-2	-	-	5.6E-3	5.1E-4	1.9E-3
4	1.3E-2	4.6E-4	1.1E-2	3.5E-3	4.5E-4	1.7E-3
4.25	1.1E-2	-	-	2.3E-3	3.9E-4	1.5E-3
4.5	9.0E-3	-	-	1.5E-3	3.5E-4	1.3E-3
4.75	7.7E-3	-	-	9.5E-4	3.1E-4	1.2E-3
5	6.6E-3	2.1E-4	1.7E-3	6.4E-4	2.7E-4	1.1E-3
5.5	5.0E-3	-	-	3.1E-4	2.1E-4	8.4E-4
6	3.9E-3	1.2E-4	2.6E-4	1.7E-4	1.6E-4	6.6E-4
6.5	3.1E-3	-	-	1.1E-4	1.3E-4	5.2E-4
7	2.4E-3	6.7E-5	4.6E-5	7.7E-5	1.0E-4	4.1E-4
7.5	1.9E-3	-	-	5.7E-5	7.9E-5	3.2E-4
8	1.5E-3	4.1E-5	1.3E-5	4.3E-5	6.2E-5	2.5E-4
8.5	1.2E-3	-	-	3.3E-5	4.9E-5	2.0E-4
9	9.4E-4	2.5E-5	5.9E-6	2.6E-5	3.8E-5	1.6E-4
9.5	7.4E-4	-	-	2.0E-5	3.0E-5	1.2E-4
10	5.8E-4	1.5E-5	3.4E-6	1.6E-5	2.4E-5	9.8E-5
11	3.7E-4	9.5E-6	2.0E-6	9.8E-6	1.5E-5	6.1E-5
12	2.3E-4	5.9E-6	1.2E-6	6.1E-6	9.0E-6	3.8E-5
13	1.4E-4	3.7E-6	7.6E-7	3.8E-6	5.6E-6	2.3E-5
14	9.0E-5	2.3E-6	4.7E-7	2.3E-6	3.5E-6	1.5E-5
15	5.6E-5	1.4E-6	2.9E-7	1.4E-6	2.1E-6	9.0E-6
16	3.5E-5	8.7E-7	1.8E-7	9.0E-7	1.3E-6	5.6E-6
17	2.2E-5	5.4E-7	1.1E-7	5.6E-7	8.2E-7	3.5E-6
18	1.4E-5	3.3E-7	6.8E-8	3.5E-7	5.1E-7	2.2E-6
19	8.7E-6	2.1E-7	4.2E-8	2.2E-7	3.1E-7	1.3E-6
20	5.5E-6	1.3E-7	2.6E-8	1.3E-7	1.9E-7	8.3E-7
21	3.4E-6	8.0E-8	1.6E-8	8.4E-8	1.2E-7	5.1E-7
22	2.2E-6	5.0E-8	1.0E-8	5.3E-8	7.4E-8	3.2E-7
23	1.4E-6	3.1E-8	6.2E-9	3.3E-8	4.6E-8	2.0E-7
24	8.6E-7	1.9E-8	3.9E-9	2.1E-8	2.9E-8	1.2E-7
25	5.4E-7	1.2E-8	2.4E-9	1.3E-8	1.8E-8	7.7E-8
26	3.4E-7	7.4E-9	1.5E-9	8.1E-9	1.1E-8	4.8E-8
27	2.1E-7	4.6E-9	9.3E-10	5.0E-9	6.8E-9	3.0E-8
28	1.3E-7	2.9E-9	5.8E-10	3.2E-9	4.2E-9	1.8E-8
29	8.4E-8	1.8E-9	3.6E-10	2.0E-9	2.6E-9	1.1E-8
30	5.3E-8	1.1E-9	2.2E-10	1.2E-9	1.6E-9	7.1E-9
31	3.4E-8	6.9E-10	1.4E-10	7.8E-10	1.0E-9	4.4E-9
32	2.1E-8	4.3E-10	-	4.9E-10	6.3E-10	2.7E-9
33	1.3E-8	2.7E-10	-	3.1E-10	3.9E-10	1.7E-9
34	8.4E-9	1.7E-10	-	1.9E-10	2.4E-10	1.1E-9
35	5.3E-9	1.0E-10	-	1.2E-10	1.5E-10	6.6E-10
36	3.3E-9	-	-	-	-	4.1E-10
37	2.1E-9	-	-	-	-	2.5E-10
38	1.3E-9	-	-	-	-	1.6E-10
39	8.4E-10	-	-	-	-	-
40	5.3E-10	-	-	-	-	-
41	3.4E-10	-	-	-	-	-
42	2.1E-10	-	-	-	-	-
43	1.3E-10	-	-	-	-	-
