Radionuclide	I-126
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
20	1.2E-1	4.4E-4	3.0E-4	5.3E-4	1.0E-1	1.6E-2	2.9E-4
21	1.1E-1	4.1E-4	2.6E-4	4.7E-4	9.4E-2	1.5E-2	2.8E-4
22	1.0E-1	3.9E-4	2.3E-4	4.2E-4	8.9E-2	1.4E-2	2.7E-4
23	9.8E-2	3.7E-4	2.1E-4	3.8E-4	8.3E-2	1.4E-2	2.6E-4
24	9.3E-2	3.4E-4	1.9E-4	3.5E-4	7.8E-2	1.3E-2	2.5E-4
25	8.7E-2	3.2E-4	1.7E-4	3.2E-4	7.4E-2	1.2E-2	2.4E-4
26	8.2E-2	3.0E-4	1.5E-4	3.0E-4	6.9E-2	1.2E-2	2.3E-4
27	7.8E-2	2.9E-4	1.4E-4	2.7E-4	6.5E-2	1.1E-2	2.2E-4
28	7.3E-2	2.7E-4	1.3E-4	2.5E-4	6.1E-2	1.1E-2	2.1E-4
29	6.9E-2	2.6E-4	1.2E-4	2.4E-4	5.8E-2	1.0E-2	2.0E-4
30	6.5E-2	2.4E-4	1.1E-4	2.2E-4	5.4E-2	9.6E-3	1.9E-4
31	6.1E-2	2.3E-4	1.0E-4	2.1E-4	5.1E-2	9.1E-3	1.8E-4
32	5.8E-2	2.1E-4	9.6E-5	1.9E-4	4.8E-2	8.7E-3	1.7E-4
33	5.4E-2	2.0E-4	9.0E-5	1.8E-4	4.5E-2	8.3E-3	1.7E-4
34	5.1E-2	1.9E-4	8.4E-5	1.7E-4	4.3E-2	7.9E-3	1.6E-4
35	4.8E-2	1.8E-4	7.8E-5	1.6E-4	4.0E-2	7.5E-3	1.5E-4
36	4.6E-2	1.7E-4	7.3E-5	1.5E-4	3.8E-2	7.1E-3	1.4E-4
37	4.3E-2	1.6E-4	6.9E-5	1.4E-4	3.6E-2	6.7E-3	1.4E-4
38	4.1E-2	1.5E-4	6.5E-5	1.3E-4	3.3E-2	6.4E-3	1.3E-4
39	3.8E-2	1.4E-4	6.1E-5	1.2E-4	3.2E-2	6.1E-3	1.3E-4
40	3.6E-2	1.3E-4	5.7E-5	1.2E-4	3.0E-2	5.8E-3	1.2E-4
41	3.4E-2	1.3E-4	5.4E-5	1.1E-4	2.8E-2	5.5E-3	1.1E-4
42	3.2E-2	1.2E-4	5.1E-5	1.0E-4	2.6E-2	5.2E-3	1.1E-4
43	3.0E-2	1.1E-4	4.8E-5	9.8E-5	2.5E-2	5.0E-3	1.0E-4
44	2.8E-2	1.1E-4	4.5E-5	9.2E-5	2.3E-2	4.7E-3	9.8E-5
45	2.7E-2	1.0E-4	4.2E-5	8.7E-5	2.2E-2	4.5E-3	9.3E-5
46	2.5E-2	9.4E-5	4.0E-5	8.2E-5	2.1E-2	4.3E-3	8.9E-5
47	2.4E-2	8.9E-5	3.7E-5	7.7E-5	1.9E-2	4.0E-3	8.4E-5
48	2.3E-2	8.4E-5	3.5E-5	7.3E-5	1.8E-2	3.8E-3	8.0E-5
49	2.1E-2	7.9E-5	3.3E-5	6.9E-5	1.7E-2	3.6E-3	7.6E-5
50	2.0E-2	7.4E-5	3.1E-5	6.5E-5	1.6E-2	3.5E-3	7.2E-5
51	1.9E-2	7.0E-5	2.9E-5	6.1E-5	1.5E-2	3.3E-3	6.9E-5
52	1.8E-2	6.6E-5	2.8E-5	5.7E-5	1.4E-2	3.1E-3	6.5E-5
53	1.7E-2	6.2E-5	2.6E-5	5.4E-5	1.4E-2	3.0E-3	6.2E-5
54	1.6E-2	5.9E-5	2.5E-5	5.1E-5	1.3E-2	2.8E-3	5.9E-5
55	1.5E-2	5.5E-5	2.3E-5	4.8E-5	1.2E-2	2.7E-3	5.6E-5
56	1.4E-2	5.2E-5	2.2E-5	4.5E-5	1.1E-2	2.5E-3	5.3E-5
57	1.3E-2	4.9E-5	2.1E-5	4.3E-5	1.1E-2	2.4E-3	5.1E-5
58	1.2E-2	4.7E-5	1.9E-5	4.0E-5	1.0E-2	2.3E-3	4.8E-5
59	1.2E-2	4.4E-5	1.8E-5	3.8E-5	9.4E-3	2.2E-3	4.6E-5
60	1.1E-2	4.1E-5	1.7E-5	3.6E-5	8.8E-3	2.1E-3	4.3E-5
61	1.0E-2	3.9E-5	1.6E-5	3.4E-5	8.3E-3	2.0E-3	4.1E-5
62	9.9E-3	3.7E-5	1.5E-5	3.2E-5	7.8E-3	1.9E-3	3.9E-5
63	9.3E-3	3.5E-5	1.4E-5	3.0E-5	7.4E-3	1.8E-3	3.7E-5
64	8.8E-3	3.3E-5	1.4E-5	2.8E-5	6.9E-3	1.7E-3	3.5E-5
65	8.3E-3	3.1E-5	1.3E-5	2.7E-5	6.5E-3	1.6E-3	3.3E-5
66	7.8E-3	2.9E-5	1.2E-5	2.5E-5	6.2E-3	1.5E-3	3.2E-5
67	7.4E-3	2.7E-5	1.1E-5	2.4E-5	5.8E-3	1.4E-3	3.0E-5
68	6.9E-3	2.6E-5	1.1E-5	2.2E-5	5.5E-3	1.4E-3	2.9E-5
69	6.5E-3	2.4E-5	1.0E-5	2.1E-5	5.1E-3	1.3E-3	2.7E-5
70	6.2E-3	2.3E-5	9.4E-6	2.0E-5	4.8E-3	1.2E-3	2.6E-5
71	5.8E-3	2.2E-5	8.9E-6	1.9E-5	4.5E-3	1.2E-3	2.4E-5
72	5.5E-3	2.0E-5	8.4E-6	1.8E-5	4.3E-3	1.1E-3	2.3E-5
73	5.2E-3	1.9E-5	7.9E-6	1.7E-5	4.0E-3	1.0E-3	2.2E-5
74	4.9E-3	1.8E-5	7.4E-6	1.6E-5	3.8E-3	9.8E-4	2.1E-5
75	4.6E-3	1.7E-5	7.0E-6	1.5E-5	3.6E-3	9.3E-4	2.0E-5
76	4.3E-3	1.6E-5	6.6E-6	1.4E-5	3.4E-3	8.8E-4	1.9E-5
77	4.1E-3	1.5E-5	6.2E-6	1.3E-5	3.2E-3	8.4E-4	1.8E-5
78	3.8E-3	1.4E-5	5.9E-6	1.2E-5	3.0E-3	7.9E-4	1.7E-5
79	3.6E-3	1.4E-5	5.5E-6	1.2E-5	2.8E-3	7.5E-4	1.6E-5
80	3.4E-3	1.3E-5	5.2E-6	1.1E-5	2.6E-3	7.1E-4	1.5E-5
81	3.2E-3	1.2E-5	4.9E-6	1.0E-5	2.5E-3	6.8E-4	1.4E-5
82	3.0E-3	1.1E-5	4.6E-6	9.8E-6	2.3E-3	6.4E-4	1.4E-5
83	2.9E-3	1.1E-5	4.3E-6	9.3E-6	2.2E-3	6.1E-4	1.3E-5
84	2.7E-3	1.0E-5	4.1E-6	8.7E-6	2.1E-3	5.8E-4	1.2E-5
85	2.6E-3	9.5E-6	3.9E-6	8.2E-6	2.0E-3	5.5E-4	1.2E-5
86	2.4E-3	9.0E-6	3.6E-6	7.8E-6	1.8E-3	5.2E-4	1.1E-5
87	2.3E-3	8.5E-6	3.4E-6	7.3E-6	1.7E-3	4.9E-4	1.0E-5
88	2.1E-3	8.0E-6	3.2E-6	6.9E-6	1.6E-3	4.7E-4	9.9E-6
89	2.0E-3	7.5E-6	3.0E-6	6.5E-6	1.5E-3	4.4E-4	9.4E-6
90	1.9E-3	7.1E-6	2.9E-6	6.1E-6	1.4E-3	4.2E-4	8.9E-6
91	1.8E-3	6.7E-6	2.7E-6	5.8E-6	1.4E-3	4.0E-4	8.5E-6
92	1.7E-3	6.3E-6	2.5E-6	5.4E-6	1.3E-3	3.8E-4	8.0E-6
93	1.6E-3	6.0E-6	2.4E-6	5.1E-6	1.2E-3	3.6E-4	7.6E-6
94	1.5E-3	5.6E-6	2.3E-6	4.8E-6	1.1E-3	3.4E-4	7.2E-6
95	1.4E-3	5.3E-6	2.1E-6	4.6E-6	1.1E-3	3.2E-4	6.8E-6
96	1.3E-3	5.0E-6	2.0E-6	4.3E-6	1.0E-3	3.0E-4	6.5E-6
97	1.3E-3	4.7E-6	1.9E-6	4.1E-6	9.5E-4	2.9E-4	6.1E-6
98	1.2E-3	4.4E-6	1.8E-6	3.8E-6	8.9E-4	2.7E-4	5.8E-6
99	1.1E-3	4.2E-6	1.7E-6	3.6E-6	8.4E-4	2.6E-4	5.5E-6
100	1.1E-3	4.0E-6	1.6E-6	3.4E-6	7.9E-4	2.4E-4	5.2E-6
110	5.9E-4	2.2E-6	8.7E-7	1.9E-6	4.3E-4	1.4E-4	3.0E-6
120	3.3E-4	1.2E-6	4.8E-7	1.0E-6	2.4E-4	8.2E-5	1.8E-6
130	1.8E-4	6.8E-7	2.6E-7	5.8E-7	1.3E-4	4.7E-5	1.0E-6
140	1.0E-4	3.8E-7	1.5E-7	3.2E-7	7.1E-5	2.7E-5	5.9E-7
150	5.6E-5	2.1E-7	8.0E-8	1.8E-7	3.9E-5	1.6E-5	3.4E-7
160	3.1E-5	1.2E-7	4.4E-8	1.0E-7	2.1E-5	9.0E-6	2.0E-7
170	1.7E-5	6.5E-8	2.4E-8	5.5E-8	1.2E-5	5.2E-6	1.1E-7
180	9.6E-6	3.6E-8	1.3E-8	3.1E-8	6.3E-6	3.0E-6	6.4E-8
190	5.3E-6	2.0E-8	7.4E-9	1.7E-8	3.5E-6	1.7E-6	3.7E-8
200	2.9E-6	1.1E-8	4.1E-9	9.5E-9	1.9E-6	9.7E-7	2.1E-8
210	1.6E-6	6.2E-9	2.3E-9	5.3E-9	1.0E-6	5.5E-7	1.2E-8
220	9.1E-7	3.5E-9	1.2E-9	2.9E-9	5.7E-7	3.1E-7	6.8E-9
230	5.1E-7	1.9E-9	6.9E-10	1.6E-9	3.1E-7	1.8E-7	3.9E-9
240	2.8E-7	1.1E-9	3.8E-10	9.0E-10	1.7E-7	1.0E-7	2.2E-9
250	1.6E-7	5.9E-10	2.1E-10	5.0E-10	9.4E-8	5.7E-8	1.3E-9
260	8.7E-8	3.3E-10	1.2E-10	2.8E-10	5.2E-8	3.3E-8	7.1E-10
270	4.8E-8	1.8E-10	-	1.5E-10	2.8E-8	1.8E-8	4.0E-10
280	2.7E-8	1.0E-10	-	-	1.6E-8	1.0E-8	2.3E-10
290	1.5E-8	-	-	-	8.5E-9	5.9E-9	1.3E-10
300	8.3E-9	-	-	-	4.7E-9	3.3E-9	-
310	4.6E-9	-	-	-	2.6E-9	1.9E-9	-
320	2.6E-9	-	-	-	1.4E-9	1.1E-9	-
330	1.4E-9	-	-	-	7.7E-10	6.0E-10	-
340	7.9E-10	-	-	-	4.2E-10	3.4E-10	-
350	4.4E-10	-	-	-	2.3E-10	1.9E-10	-
360	2.5E-10	-	-	-	1.3E-10	1.1E-10	-
365	1.8E-10	-	-	-	-	-	-
370	1.4E-10	-	-	-	-	-	-
