Radionuclide	I-129
Route of Intake	Inhalation
Material	Aerosols Type F, Sodium iodide, caesium chloride vector, silver iodide, all unspecified forms, fA=0.99
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
36	2.2E-1	8.9E-4	3.3E-4	9.7E-4	5.7E-4	2.0E-1	4.4E-3
37	2.2E-1	8.8E-4	3.3E-4	9.7E-4	5.7E-4	2.0E-1	4.4E-3
38	2.2E-1	8.8E-4	3.3E-4	9.6E-4	5.7E-4	2.0E-1	4.4E-3
39	2.2E-1	8.8E-4	3.3E-4	9.6E-4	5.7E-4	2.0E-1	4.4E-3
40	2.2E-1	8.8E-4	3.3E-4	9.6E-4	5.7E-4	2.0E-1	4.4E-3
41	2.1E-1	8.7E-4	3.3E-4	9.5E-4	5.7E-4	2.0E-1	4.3E-3
42	2.1E-1	8.7E-4	3.3E-4	9.5E-4	5.6E-4	2.0E-1	4.3E-3
43	2.1E-1	8.7E-4	3.2E-4	9.5E-4	5.6E-4	2.0E-1	4.3E-3
44	2.1E-1	8.6E-4	3.2E-4	9.4E-4	5.6E-4	1.9E-1	4.3E-3
45	2.1E-1	8.6E-4	3.2E-4	9.4E-4	5.6E-4	1.9E-1	4.3E-3
46	2.1E-1	8.6E-4	3.2E-4	9.3E-4	5.5E-4	1.9E-1	4.3E-3
47	2.1E-1	8.5E-4	3.2E-4	9.3E-4	5.5E-4	1.9E-1	4.2E-3
48	2.1E-1	8.5E-4	3.2E-4	9.3E-4	5.5E-4	1.9E-1	4.2E-3
49	2.0E-1	8.4E-4	3.2E-4	9.2E-4	5.5E-4	1.9E-1	4.2E-3
50	2.0E-1	8.4E-4	3.1E-4	9.2E-4	5.4E-4	1.9E-1	4.2E-3
51	2.0E-1	8.4E-4	3.1E-4	9.1E-4	5.4E-4	1.9E-1	4.1E-3
52	2.0E-1	8.3E-4	3.1E-4	9.1E-4	5.4E-4	1.9E-1	4.1E-3
53	2.0E-1	8.3E-4	3.1E-4	9.0E-4	5.3E-4	1.8E-1	4.1E-3
54	2.0E-1	8.2E-4	3.1E-4	9.0E-4	5.3E-4	1.8E-1	4.1E-3
55	2.0E-1	8.2E-4	3.1E-4	8.9E-4	5.3E-4	1.8E-1	4.1E-3
56	2.0E-1	8.2E-4	3.1E-4	8.9E-4	5.3E-4	1.8E-1	4.0E-3
57	2.0E-1	8.1E-4	3.0E-4	8.8E-4	5.2E-4	1.8E-1	4.0E-3
58	1.9E-1	8.1E-4	3.0E-4	8.8E-4	5.2E-4	1.8E-1	4.0E-3
59	1.9E-1	8.0E-4	3.0E-4	8.8E-4	5.2E-4	1.8E-1	4.0E-3
60	1.9E-1	8.0E-4	3.0E-4	8.7E-4	5.2E-4	1.8E-1	4.0E-3
61	1.9E-1	7.9E-4	3.0E-4	8.7E-4	5.1E-4	1.8E-1	3.9E-3
62	1.9E-1	7.9E-4	3.0E-4	8.6E-4	5.1E-4	1.8E-1	3.9E-3
63	1.9E-1	7.9E-4	2.9E-4	8.6E-4	5.1E-4	1.7E-1	3.9E-3
64	1.9E-1	7.8E-4	2.9E-4	8.5E-4	5.0E-4	1.7E-1	3.9E-3
65	1.9E-1	7.8E-4	2.9E-4	8.5E-4	5.0E-4	1.7E-1	3.9E-3
66	1.9E-1	7.7E-4	2.9E-4	8.4E-4	5.0E-4	1.7E-1	3.8E-3
67	1.9E-1	7.7E-4	2.9E-4	8.4E-4	5.0E-4	1.7E-1	3.8E-3
68	1.8E-1	7.6E-4	2.9E-4	8.3E-4	4.9E-4	1.7E-1	3.8E-3
69	1.8E-1	7.6E-4	2.8E-4	8.3E-4	4.9E-4	1.7E-1	3.8E-3
70	1.8E-1	7.6E-4	2.8E-4	8.2E-4	4.9E-4	1.7E-1	3.7E-3
71	1.8E-1	7.5E-4	2.8E-4	8.2E-4	4.9E-4	1.7E-1	3.7E-3
72	1.8E-1	7.5E-4	2.8E-4	8.1E-4	4.8E-4	1.7E-1	3.7E-3
73	1.8E-1	7.4E-4	2.8E-4	8.1E-4	4.8E-4	1.6E-1	3.7E-3
74	1.8E-1	7.4E-4	2.8E-4	8.1E-4	4.8E-4	1.6E-1	3.7E-3
75	1.8E-1	7.3E-4	2.8E-4	8.0E-4	4.7E-4	1.6E-1	3.6E-3
76	1.8E-1	7.3E-4	2.7E-4	8.0E-4	4.7E-4	1.6E-1	3.6E-3
77	1.7E-1	7.3E-4	2.7E-4	7.9E-4	4.7E-4	1.6E-1	3.6E-3
78	1.7E-1	7.2E-4	2.7E-4	7.9E-4	4.7E-4	1.6E-1	3.6E-3
79	1.7E-1	7.2E-4	2.7E-4	7.8E-4	4.6E-4	1.6E-1	3.6E-3
80	1.7E-1	7.1E-4	2.7E-4	7.8E-4	4.6E-4	1.6E-1	3.5E-3
81	1.7E-1	7.1E-4	2.7E-4	7.7E-4	4.6E-4	1.6E-1	3.5E-3
82	1.7E-1	7.1E-4	2.6E-4	7.7E-4	4.6E-4	1.6E-1	3.5E-3
83	1.7E-1	7.0E-4	2.6E-4	7.7E-4	4.5E-4	1.6E-1	3.5E-3
84	1.7E-1	7.0E-4	2.6E-4	7.6E-4	4.5E-4	1.5E-1	3.5E-3
85	1.7E-1	6.9E-4	2.6E-4	7.6E-4	4.5E-4	1.5E-1	3.4E-3
86	1.7E-1	6.9E-4	2.6E-4	7.5E-4	4.5E-4	1.5E-1	3.4E-3
87	1.7E-1	6.9E-4	2.6E-4	7.5E-4	4.4E-4	1.5E-1	3.4E-3
88	1.6E-1	6.8E-4	2.6E-4	7.4E-4	4.4E-4	1.5E-1	3.4E-3
89	1.6E-1	6.8E-4	2.5E-4	7.4E-4	4.4E-4	1.5E-1	3.4E-3
90	1.6E-1	6.7E-4	2.5E-4	7.4E-4	4.4E-4	1.5E-1	3.3E-3
91	1.6E-1	6.7E-4	2.5E-4	7.3E-4	4.3E-4	1.5E-1	3.3E-3
92	1.6E-1	6.7E-4	2.5E-4	7.3E-4	4.3E-4	1.5E-1	3.3E-3
93	1.6E-1	6.6E-4	2.5E-4	7.2E-4	4.3E-4	1.5E-1	3.3E-3
94	1.6E-1	6.6E-4	2.5E-4	7.2E-4	4.3E-4	1.5E-1	3.3E-3
95	1.6E-1	6.6E-4	2.5E-4	7.2E-4	4.2E-4	1.5E-1	3.3E-3
96	1.6E-1	6.5E-4	2.4E-4	7.1E-4	4.2E-4	1.4E-1	3.2E-3
97	1.6E-1	6.5E-4	2.4E-4	7.1E-4	4.2E-4	1.4E-1	3.2E-3
98	1.6E-1	6.4E-4	2.4E-4	7.0E-4	4.2E-4	1.4E-1	3.2E-3
99	1.5E-1	6.4E-4	2.4E-4	7.0E-4	4.1E-4	1.4E-1	3.2E-3
100	1.5E-1	6.4E-4	2.4E-4	7.0E-4	4.1E-4	1.4E-1	3.2E-3
110	1.4E-1	6.0E-4	2.3E-4	6.6E-4	3.9E-4	1.3E-1	3.0E-3
120	1.4E-1	5.7E-4	2.1E-4	6.2E-4	3.7E-4	1.3E-1	2.8E-3
130	1.3E-1	5.4E-4	2.0E-4	5.9E-4	3.5E-4	1.2E-1	2.7E-3
140	1.2E-1	5.1E-4	1.9E-4	5.5E-4	3.3E-4	1.1E-1	2.5E-3
150	1.2E-1	4.8E-4	1.8E-4	5.2E-4	3.1E-4	1.1E-1	2.4E-3
160	1.1E-1	4.5E-4	1.7E-4	4.9E-4	2.9E-4	1.0E-1	2.2E-3
170	1.0E-1	4.3E-4	1.6E-4	4.7E-4	2.8E-4	9.5E-2	2.1E-3
180	9.7E-2	4.0E-4	1.5E-4	4.4E-4	2.6E-4	8.9E-2	2.0E-3
190	9.2E-2	3.8E-4	1.4E-4	4.2E-4	2.5E-4	8.5E-2	1.9E-3
200	8.7E-2	3.6E-4	1.4E-4	3.9E-4	2.3E-4	8.0E-2	1.8E-3
210	8.2E-2	3.4E-4	1.3E-4	3.7E-4	2.2E-4	7.5E-2	1.7E-3
220	7.7E-2	3.2E-4	1.2E-4	3.5E-4	2.1E-4	7.1E-2	1.6E-3
230	7.3E-2	3.0E-4	1.1E-4	3.3E-4	2.0E-4	6.7E-2	1.5E-3
240	6.9E-2	2.9E-4	1.1E-4	3.1E-4	1.9E-4	6.4E-2	1.4E-3
250	6.5E-2	2.7E-4	1.0E-4	3.0E-4	1.8E-4	6.0E-2	1.3E-3
260	6.2E-2	2.6E-4	9.6E-5	2.8E-4	1.7E-4	5.7E-2	1.3E-3
270	5.8E-2	2.4E-4	9.1E-5	2.6E-4	1.6E-4	5.4E-2	1.2E-3
280	5.5E-2	2.3E-4	8.6E-5	2.5E-4	1.5E-4	5.1E-2	1.1E-3
290	5.2E-2	2.2E-4	8.1E-5	2.4E-4	1.4E-4	4.8E-2	1.1E-3
300	4.9E-2	2.0E-4	7.6E-5	2.2E-4	1.3E-4	4.5E-2	1.0E-3
310	4.6E-2	1.9E-4	7.2E-5	2.1E-4	1.2E-4	4.3E-2	9.6E-4
320	4.4E-2	1.8E-4	6.8E-5	2.0E-4	1.2E-4	4.0E-2	9.0E-4
330	4.1E-2	1.7E-4	6.4E-5	1.9E-4	1.1E-4	3.8E-2	8.5E-4
340	3.9E-2	1.6E-4	6.1E-5	1.8E-4	1.0E-4	3.6E-2	8.1E-4
350	3.7E-2	1.5E-4	5.7E-5	1.7E-4	9.9E-5	3.4E-2	7.6E-4
360	3.5E-2	1.4E-4	5.4E-5	1.6E-4	9.4E-5	3.2E-2	7.2E-4
365	3.4E-2	1.4E-4	5.3E-5	1.5E-4	9.1E-5	3.1E-2	7.0E-4
370	3.3E-2	1.4E-4	5.1E-5	1.5E-4	8.8E-5	3.0E-2	6.8E-4
380	3.1E-2	1.3E-4	4.8E-5	1.4E-4	8.3E-5	2.9E-2	6.4E-4
390	2.9E-2	1.2E-4	4.6E-5	1.3E-4	7.9E-5	2.7E-2	6.1E-4
400	2.8E-2	1.2E-4	4.3E-5	1.3E-4	7.4E-5	2.6E-2	5.7E-4
410	2.6E-2	1.1E-4	4.1E-5	1.2E-4	7.0E-5	2.4E-2	5.4E-4
420	2.5E-2	1.0E-4	3.9E-5	1.1E-4	6.6E-5	2.3E-2	5.1E-4
430	2.3E-2	9.7E-5	3.6E-5	1.1E-4	6.3E-5	2.2E-2	4.8E-4
440	2.2E-2	9.2E-5	3.4E-5	1.0E-4	5.9E-5	2.0E-2	4.6E-4
450	2.1E-2	8.7E-5	3.2E-5	9.5E-5	5.6E-5	1.9E-2	4.3E-4
460	2.0E-2	8.2E-5	3.1E-5	8.9E-5	5.3E-5	1.8E-2	4.1E-4
470	1.9E-2	7.7E-5	2.9E-5	8.4E-5	5.0E-5	1.7E-2	3.8E-4
480	1.8E-2	7.3E-5	2.7E-5	8.0E-5	4.7E-5	1.6E-2	3.6E-4
490	1.7E-2	6.9E-5	2.6E-5	7.5E-5	4.5E-5	1.5E-2	3.4E-4
500	1.6E-2	6.5E-5	2.4E-5	7.1E-5	4.2E-5	1.4E-2	3.2E-4
510	1.5E-2	6.2E-5	2.3E-5	6.7E-5	4.0E-5	1.4E-2	3.1E-4
520	1.4E-2	5.8E-5	2.2E-5	6.4E-5	3.8E-5	1.3E-2	2.9E-4
530	1.3E-2	5.5E-5	2.1E-5	6.0E-5	3.6E-5	1.2E-2	2.7E-4
540	1.3E-2	5.2E-5	1.9E-5	5.7E-5	3.4E-5	1.2E-2	2.6E-4
550	1.2E-2	4.9E-5	1.8E-5	5.4E-5	3.2E-5	1.1E-2	2.4E-4
560	1.1E-2	4.6E-5	1.7E-5	5.1E-5	3.0E-5	1.0E-2	2.3E-4
570	1.1E-2	4.4E-5	1.6E-5	4.8E-5	2.8E-5	9.7E-3	2.2E-4
580	1.0E-2	4.1E-5	1.5E-5	4.5E-5	2.7E-5	9.2E-3	2.1E-4
590	9.4E-3	3.9E-5	1.5E-5	4.3E-5	2.5E-5	8.7E-3	1.9E-4
600	8.9E-3	3.7E-5	1.4E-5	4.0E-5	2.4E-5	8.2E-3	1.8E-4
610	8.4E-3	3.5E-5	1.3E-5	3.8E-5	2.3E-5	7.7E-3	1.7E-4
620	7.9E-3	3.3E-5	1.2E-5	3.6E-5	2.1E-5	7.3E-3	1.6E-4
630	7.5E-3	3.1E-5	1.2E-5	3.4E-5	2.0E-5	6.9E-3	1.5E-4
640	7.1E-3	2.9E-5	1.1E-5	3.2E-5	1.9E-5	6.5E-3	1.5E-4
650	6.7E-3	2.8E-5	1.0E-5	3.0E-5	1.8E-5	6.1E-3	1.4E-4
660	6.3E-3	2.6E-5	9.8E-6	2.9E-5	1.7E-5	5.8E-3	1.3E-4
670	6.0E-3	2.5E-5	9.3E-6	2.7E-5	1.6E-5	5.5E-3	1.2E-4
680	5.6E-3	2.3E-5	8.8E-6	2.6E-5	1.5E-5	5.2E-3	1.2E-4
690	5.3E-3	2.2E-5	8.3E-6	2.4E-5	1.4E-5	4.9E-3	1.1E-4
700	5.0E-3	2.1E-5	7.8E-6	2.3E-5	1.3E-5	4.6E-3	1.0E-4
710	4.7E-3	2.0E-5	7.4E-6	2.2E-5	1.3E-5	4.4E-3	9.8E-5
720	4.5E-3	1.9E-5	7.0E-6	2.0E-5	1.2E-5	4.1E-3	9.2E-5
730	4.2E-3	1.8E-5	6.6E-6	1.9E-5	1.1E-5	3.9E-3	8.7E-5
740	4.0E-3	1.7E-5	6.2E-6	1.8E-5	1.1E-5	3.7E-3	8.2E-5
750	3.8E-3	1.6E-5	5.9E-6	1.7E-5	1.0E-5	3.5E-3	7.8E-5
760	3.6E-3	1.5E-5	5.6E-6	1.6E-5	9.6E-6	3.3E-3	7.4E-5
770	3.4E-3	1.4E-5	5.2E-6	1.5E-5	9.0E-6	3.1E-3	6.9E-5
780	3.2E-3	1.3E-5	5.0E-6	1.4E-5	8.5E-6	2.9E-3	6.6E-5
790	3.0E-3	1.3E-5	4.7E-6	1.4E-5	8.1E-6	2.8E-3	6.2E-5
800	2.8E-3	1.2E-5	4.4E-6	1.3E-5	7.6E-6	2.6E-3	5.9E-5
810	2.7E-3	1.1E-5	4.2E-6	1.2E-5	7.2E-6	2.5E-3	5.5E-5
820	2.5E-3	1.1E-5	3.9E-6	1.1E-5	6.8E-6	2.3E-3	5.2E-5
830	2.4E-3	1.0E-5	3.7E-6	1.1E-5	6.4E-6	2.2E-3	4.9E-5
840	2.3E-3	9.4E-6	3.5E-6	1.0E-5	6.1E-6	2.1E-3	4.7E-5
850	2.1E-3	8.9E-6	3.3E-6	9.7E-6	5.7E-6	2.0E-3	4.4E-5
860	2.0E-3	8.4E-6	3.1E-6	9.2E-6	5.4E-6	1.9E-3	4.2E-5
870	1.9E-3	7.9E-6	3.0E-6	8.6E-6	5.1E-6	1.8E-3	3.9E-5
880	1.8E-3	7.5E-6	2.8E-6	8.2E-6	4.8E-6	1.7E-3	3.7E-5
890	1.7E-3	7.1E-6	2.6E-6	7.7E-6	4.6E-6	1.6E-3	3.5E-5
900	1.6E-3	6.7E-6	2.5E-6	7.3E-6	4.3E-6	1.5E-3	3.3E-5
910	1.5E-3	6.3E-6	2.4E-6	6.9E-6	4.1E-6	1.4E-3	3.1E-5
920	1.4E-3	6.0E-6	2.2E-6	6.5E-6	3.8E-6	1.3E-3	3.0E-5
930	1.4E-3	5.6E-6	2.1E-6	6.1E-6	3.6E-6	1.2E-3	2.8E-5
940	1.3E-3	5.3E-6	2.0E-6	5.8E-6	3.4E-6	1.2E-3	2.6E-5
950	1.2E-3	5.0E-6	1.9E-6	5.5E-6	3.2E-6	1.1E-3	2.5E-5
960	1.1E-3	4.7E-6	1.8E-6	5.2E-6	3.1E-6	1.1E-3	2.4E-5
970	1.1E-3	4.5E-6	1.7E-6	4.9E-6	2.9E-6	9.9E-4	2.2E-5
980	1.0E-3	4.2E-6	1.6E-6	4.6E-6	2.7E-6	9.4E-4	2.1E-5
990	9.6E-4	4.0E-6	1.5E-6	4.4E-6	2.6E-6	8.9E-4	2.0E-5
1000	9.1E-4	3.8E-6	1.4E-6	4.1E-6	2.4E-6	8.4E-4	1.9E-5
1010	8.6E-4	3.6E-6	1.3E-6	3.9E-6	2.3E-6	7.9E-4	1.8E-5
1020	8.1E-4	3.4E-6	1.3E-6	3.7E-6	2.2E-6	7.5E-4	1.7E-5
1030	7.7E-4	3.2E-6	1.2E-6	3.5E-6	2.1E-6	7.1E-4	1.6E-5
1040	7.2E-4	3.0E-6	1.1E-6	3.3E-6	1.9E-6	6.7E-4	1.5E-5
1050	6.8E-4	2.8E-6	1.1E-6	3.1E-6	1.8E-6	6.3E-4	1.4E-5
1060	6.5E-4	2.7E-6	1.0E-6	2.9E-6	1.7E-6	5.9E-4	1.3E-5
1070	6.1E-4	2.5E-6	9.5E-7	2.8E-6	1.6E-6	5.6E-4	1.3E-5
1080	5.8E-4	2.4E-6	9.0E-7	2.6E-6	1.5E-6	5.3E-4	1.2E-5
1090	5.4E-4	2.3E-6	8.5E-7	2.5E-6	1.5E-6	5.0E-4	1.1E-5
1095	5.3E-4	2.2E-6	8.2E-7	2.4E-6	1.4E-6	4.9E-4	1.1E-5
1100	5.1E-4	2.1E-6	8.0E-7	2.3E-6	1.4E-6	4.7E-4	1.1E-5
1200	2.9E-4	1.2E-6	4.5E-7	1.3E-6	7.8E-7	2.7E-4	6.0E-6
1300	1.6E-4	6.8E-7	2.6E-7	7.5E-7	4.4E-7	1.5E-4	3.4E-6
1400	9.3E-5	3.9E-7	1.4E-7	4.2E-7	2.5E-7	8.6E-5	1.9E-6
1500	5.3E-5	2.2E-7	8.2E-8	2.4E-7	1.4E-7	4.8E-5	1.1E-6
1600	3.0E-5	1.2E-7	4.6E-8	1.4E-7	8.0E-8	2.7E-5	6.1E-7
1700	1.7E-5	7.0E-8	2.6E-8	7.6E-8	4.5E-8	1.6E-5	3.5E-7
1800	9.5E-6	4.0E-8	1.5E-8	4.3E-8	2.6E-8	8.8E-6	2.0E-7
1900	5.4E-6	2.2E-8	8.4E-9	2.4E-8	1.4E-8	5.0E-6	1.1E-7
2000	3.0E-6	1.3E-8	4.7E-9	1.4E-8	8.2E-9	2.8E-6	6.3E-8
2100	1.7E-6	7.2E-9	2.7E-9	7.8E-9	4.6E-9	1.6E-6	3.6E-8
2200	9.8E-7	4.1E-9	1.5E-9	4.4E-9	2.6E-9	9.0E-7	2.0E-8
2300	5.5E-7	2.3E-9	8.6E-10	2.5E-9	1.5E-9	5.1E-7	1.1E-8
2400	3.1E-7	1.3E-9	4.9E-10	1.4E-9	8.4E-10	2.9E-7	6.4E-9
2500	1.8E-7	7.3E-10	2.7E-10	8.0E-10	4.7E-10	1.6E-7	3.6E-9
2600	1.0E-7	4.2E-10	1.6E-10	4.5E-10	2.7E-10	9.2E-8	2.1E-9
2700	5.6E-8	2.3E-10	-	2.6E-10	1.5E-10	5.2E-8	1.2E-9
2800	3.2E-8	1.3E-10	-	1.4E-10	-	2.9E-8	6.6E-10
2900	1.8E-8	-	-	-	-	1.7E-8	3.7E-10
3000	1.0E-8	-	-	-	-	9.4E-9	2.1E-10
3100	5.8E-9	-	-	-	-	5.3E-9	1.2E-10
3200	3.3E-9	-	-	-	-	3.0E-9	-
3300	1.9E-9	-	-	-	-	1.7E-9	-
3400	1.0E-9	-	-	-	-	9.6E-10	-
3500	5.9E-10	-	-	-	-	5.4E-10	-
3600	3.3E-10	-	-	-	-	3.1E-10	-
3650	2.5E-10	-	-	-	-	2.3E-10	-
