Radionuclide	Te-134
Route of Intake	Inhalation
Material	Aerosols Type M, Elemental tellurium, cadmium telluride, all unspecified forms, fA=6E-2
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	3.5E-1	7.4E-2	1.6E-1	3.1E-6	3.2E-4	4.6E-4
0.083333	1.3E-1	3.3E-2	5.5E-2	2.3E-6	2.2E-4	3.2E-4
0.125	4.7E-2	1.3E-2	1.9E-2	1.4E-6	1.2E-4	1.7E-4
0.25	2.3E-3	8.2E-4	8.9E-4	1.5E-7	1.0E-5	1.5E-5
0.375	1.1E-4	4.6E-5	4.2E-5	1.2E-8	6.4E-7	9.8E-7
0.5	5.7E-6	2.5E-6	2.1E-6	7.9E-10	3.7E-8	5.7E-8
0.625	2.8E-7	1.3E-7	1.0E-7	-	2.0E-9	3.2E-9
0.75	1.4E-8	6.6E-9	4.9E-9	-	1.1E-10	1.7E-10
0.875	6.7E-10	3.3E-10	2.4E-10	-	-	-
