Radionuclide	Zn-72
Route of Intake	Injection
Material	Injection, fA=0.5
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.8E-1	-	-	2.5E-2	7.7E-3	3.8E-1
0.083333	9.7E-1	-	-	2.5E-2	7.8E-3	3.8E-1
0.125	9.5E-1	-	-	2.5E-2	8.1E-3	3.8E-1
0.25	9.1E-1	-	-	2.4E-2	8.8E-3	4.1E-1
0.375	8.7E-1	-	-	2.3E-2	9.4E-3	4.2E-1
0.5	8.3E-1	-	-	2.2E-2	9.8E-3	4.3E-1
0.625	8.0E-1	-	-	2.2E-2	1.0E-2	4.2E-1
0.75	7.6E-1	-	-	2.1E-2	1.0E-2	4.2E-1
0.875	7.3E-1	-	-	2.0E-2	1.0E-2	4.1E-1
1	6.9E-1	2.3E-3	1.3E-3	2.0E-2	1.1E-2	4.0E-1
1.125	6.6E-1	-	-	1.9E-2	1.1E-2	3.8E-1
1.25	6.3E-1	-	-	1.8E-2	1.1E-2	3.7E-1
1.375	6.0E-1	-	-	1.8E-2	1.1E-2	3.5E-1
1.5	5.8E-1	-	-	1.7E-2	1.1E-2	3.4E-1
1.625	5.5E-1	-	-	1.6E-2	1.0E-2	3.2E-1
1.75	5.3E-1	-	-	1.5E-2	1.0E-2	3.1E-1
1.875	5.0E-1	-	-	1.4E-2	1.0E-2	2.9E-1
2	4.8E-1	7.2E-4	4.2E-3	1.4E-2	1.0E-2	2.8E-1
2.25	4.4E-1	-	-	1.2E-2	9.8E-3	2.6E-1
2.5	4.0E-1	-	-	1.1E-2	9.4E-3	2.3E-1
2.75	3.6E-1	-	-	9.8E-3	9.1E-3	2.1E-1
3	3.3E-1	4.4E-4	3.6E-3	8.8E-3	8.7E-3	1.9E-1
3.25	3.0E-1	-	-	7.9E-3	8.3E-3	1.7E-1
3.5	2.7E-1	-	-	7.1E-3	7.9E-3	1.5E-1
3.75	2.5E-1	-	-	6.4E-3	7.5E-3	1.4E-1
4	2.3E-1	2.9E-4	2.2E-3	5.8E-3	7.1E-3	1.3E-1
4.25	2.1E-1	-	-	5.2E-3	6.7E-3	1.1E-1
4.5	1.9E-1	-	-	4.7E-3	6.3E-3	1.0E-1
4.75	1.7E-1	-	-	4.3E-3	6.0E-3	9.2E-2
5	1.6E-1	1.9E-4	1.4E-3	3.9E-3	5.6E-3	8.3E-2
5.5	1.3E-1	-	-	3.2E-3	5.0E-3	6.8E-2
6	1.1E-1	1.3E-4	8.7E-4	2.6E-3	4.4E-3	5.6E-2
6.5	9.1E-2	-	-	2.2E-3	3.8E-3	4.5E-2
7	7.6E-2	8.4E-5	5.7E-4	1.8E-3	3.3E-3	3.7E-2
7.5	6.3E-2	-	-	1.5E-3	2.9E-3	3.0E-2
8	5.2E-2	5.6E-5	3.8E-4	1.2E-3	2.5E-3	2.5E-2
8.5	4.4E-2	-	-	1.0E-3	2.2E-3	2.0E-2
9	3.6E-2	3.8E-5	2.5E-4	8.4E-4	1.9E-3	1.6E-2
9.5	3.0E-2	-	-	6.9E-4	1.6E-3	1.3E-2
10	2.5E-2	2.5E-5	1.7E-4	5.7E-4	1.4E-3	1.1E-2
11	1.7E-2	1.7E-5	1.1E-4	3.9E-4	1.0E-3	7.3E-3
12	1.2E-2	1.1E-5	7.5E-5	2.6E-4	7.4E-4	4.9E-3
13	8.4E-3	7.5E-6	5.0E-5	1.8E-4	5.4E-4	3.3E-3
14	5.8E-3	5.1E-6	3.4E-5	1.2E-4	3.9E-4	2.2E-3
15	4.1E-3	3.4E-6	2.3E-5	8.3E-5	2.8E-4	1.5E-3
16	2.8E-3	2.3E-6	1.5E-5	5.7E-5	2.0E-4	9.9E-4
17	2.0E-3	1.5E-6	1.0E-5	3.9E-5	1.4E-4	6.7E-4
18	1.4E-3	1.0E-6	6.8E-6	2.6E-5	1.0E-4	4.5E-4
19	9.4E-4	7.0E-7	4.6E-6	1.8E-5	7.4E-5	3.0E-4
20	6.6E-4	4.7E-7	3.1E-6	1.2E-5	5.3E-5	2.0E-4
21	4.6E-4	3.2E-7	2.1E-6	8.3E-6	3.8E-5	1.4E-4
22	3.2E-4	2.1E-7	1.4E-6	5.7E-6	2.7E-5	9.2E-5
23	2.2E-4	1.4E-7	9.4E-7	3.9E-6	1.9E-5	6.2E-5
24	1.5E-4	9.7E-8	6.4E-7	2.6E-6	1.3E-5	4.2E-5
25	1.1E-4	6.6E-8	4.3E-7	1.8E-6	9.5E-6	2.8E-5
26	7.4E-5	4.4E-8	2.9E-7	1.2E-6	6.7E-6	1.9E-5
27	5.2E-5	3.0E-8	2.0E-7	8.4E-7	4.8E-6	1.3E-5
28	3.6E-5	2.0E-8	1.3E-7	5.7E-7	3.4E-6	8.8E-6
29	2.5E-5	1.4E-8	9.0E-8	3.9E-7	2.4E-6	5.9E-6
30	1.7E-5	9.3E-9	6.1E-8	2.7E-7	1.7E-6	4.0E-6
31	1.2E-5	6.3E-9	4.1E-8	1.8E-7	1.2E-6	2.7E-6
32	8.4E-6	4.3E-9	2.8E-8	1.2E-7	8.3E-7	1.8E-6
33	5.9E-6	2.9E-9	1.9E-8	8.5E-8	5.9E-7	1.3E-6
34	4.1E-6	2.0E-9	1.3E-8	5.8E-8	4.1E-7	8.5E-7
35	2.8E-6	1.3E-9	8.7E-9	4.0E-8	2.9E-7	5.8E-7
36	2.0E-6	9.1E-10	5.9E-9	2.7E-8	2.0E-7	3.9E-7
37	1.4E-6	6.2E-10	4.0E-9	1.9E-8	1.4E-7	2.7E-7
38	9.6E-7	4.2E-10	2.7E-9	1.3E-8	1.0E-7	1.8E-7
39	6.7E-7	2.9E-10	1.8E-9	8.8E-9	7.0E-8	1.2E-7
40	4.7E-7	1.9E-10	1.3E-9	6.0E-9	4.9E-8	8.3E-8
41	3.3E-7	1.3E-10	8.6E-10	4.1E-9	3.5E-8	5.7E-8
42	2.3E-7	-	5.8E-10	2.8E-9	2.4E-8	3.9E-8
43	1.6E-7	-	4.0E-10	1.9E-9	1.7E-8	2.6E-8
44	1.1E-7	-	2.7E-10	1.3E-9	1.2E-8	1.8E-8
45	7.7E-8	-	1.8E-10	6.2E-10	8.2E-9	1.2E-8
46	5.4E-8	-	1.3E-10	4.3E-10	5.7E-9	8.4E-9
47	3.7E-8	-	-	3.0E-10	4.0E-9	5.7E-9
48	2.6E-8	-	-	2.1E-10	2.8E-9	3.9E-9
49	1.8E-8	-	-	1.4E-10	2.0E-9	2.7E-9
50	1.3E-8	-	-	-	1.4E-9	1.8E-9
51	8.8E-9	-	-	-	9.6E-10	1.2E-9
52	6.2E-9	-	-	-	6.7E-10	8.5E-10
53	4.3E-9	-	-	-	4.7E-10	5.8E-10
54	3.0E-9	-	-	-	3.3E-10	4.0E-10
55	2.1E-9	-	-	-	1.5E-10	2.7E-10
56	1.5E-9	-	-	-	1.1E-10	1.9E-10
57	1.0E-9	-	-	-	-	1.3E-10
58	7.1E-10	-	-	-	-	-
59	4.9E-10	-	-	-	-	-
60	3.4E-10	-	-	-	-	-
61	2.4E-10	-	-	-	-	-
62	1.7E-10	-	-	-	-	-
63	1.2E-10	-	-	-	-	-
