Radionuclide	Ho-159
Route of Intake	Ingestion
Material	All compounds, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.9E-1	2.9E-1	1.9E-6	8.1E-7
0.083333	8.0E-2	8.0E-2	2.2E-6	5.5E-7
0.125	2.3E-2	2.3E-2	1.3E-6	2.2E-7
0.25	5.2E-4	5.2E-4	6.6E-8	7.8E-9
0.375	1.2E-5	1.2E-5	2.0E-9	2.1E-10
0.5	2.7E-7	2.7E-7	-	-
0.625	6.0E-9	6.0E-9	-	-
0.75	1.3E-10	1.3E-10	-	-
