Radionuclide	Te-131
Route of Intake	Inhalation
Material	Aerosols Type M, Elemental tellurium, cadmium telluride, all unspecified forms, fA=6E-2
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	1.5E-1	4.8E-2	1.9E-2	6.1E-7	6.3E-5	9.1E-5
0.083333	2.7E-2	1.0E-2	3.4E-3	2.4E-7	2.3E-5	3.3E-5
0.125	5.1E-3	2.1E-3	6.2E-4	7.6E-8	6.5E-6	9.5E-6
0.25	3.4E-5	1.7E-5	3.9E-6	1.2E-9	8.1E-8	1.2E-7
0.375	2.2E-7	1.2E-7	2.6E-8	-	7.2E-10	1.1E-9
0.5	1.5E-9	9.0E-10	1.7E-10	-	-	-
