Radionuclide	Sb-127
Route of Intake	Inhalation
Material	Aerosols Type M, Trioxide, all unspecified forms, fA=1E-2
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	6.1E-1	-	-	3.6E-2	5.1E-1	3.1E-5	6.1E-4	7.1E-4
0.083333	6.0E-1	-	-	4.3E-2	4.9E-1	6.6E-5	1.1E-3	1.2E-3
0.125	6.0E-1	-	-	4.8E-2	4.7E-1	9.7E-5	1.5E-3	1.6E-3
0.25	5.8E-1	-	-	5.9E-2	4.4E-1	1.8E-4	2.5E-3	2.5E-3
0.375	5.6E-1	-	-	6.5E-2	4.1E-1	2.4E-4	3.2E-3	3.2E-3
0.5	5.4E-1	-	-	6.9E-2	3.9E-1	2.8E-4	3.8E-3	3.6E-3
0.625	5.3E-1	-	-	7.1E-2	3.7E-1	3.2E-4	4.2E-3	3.9E-3
0.75	5.1E-1	-	-	7.1E-2	3.6E-1	3.5E-4	4.5E-3	4.1E-3
0.875	4.9E-1	-	-	7.0E-2	3.5E-1	3.7E-4	4.8E-3	4.2E-3
1	4.8E-1	1.2E-2	1.0E-2	6.8E-2	3.4E-1	4.0E-4	4.9E-3	4.3E-3
1.125	4.6E-1	-	-	6.5E-2	3.3E-1	4.1E-4	5.1E-3	4.3E-3
1.25	4.5E-1	-	-	6.2E-2	3.2E-1	4.3E-4	5.2E-3	4.3E-3
1.375	4.3E-1	-	-	5.8E-2	3.1E-1	4.4E-4	5.2E-3	4.3E-3
1.5	4.2E-1	-	-	5.4E-2	3.0E-1	4.5E-4	5.3E-3	4.2E-3
1.625	4.0E-1	-	-	5.0E-2	2.9E-1	4.6E-4	5.3E-3	4.1E-3
1.75	3.9E-1	-	-	4.6E-2	2.8E-1	4.6E-4	5.3E-3	4.1E-3
1.875	3.8E-1	-	-	4.3E-2	2.7E-1	4.7E-4	5.2E-3	4.0E-3
2	3.6E-1	6.1E-3	3.0E-2	3.9E-2	2.7E-1	4.7E-4	5.2E-3	3.9E-3
2.25	3.4E-1	-	-	3.3E-2	2.5E-1	4.7E-4	5.1E-3	3.7E-3
2.5	3.2E-1	-	-	2.7E-2	2.4E-1	4.7E-4	5.0E-3	3.5E-3
2.75	3.0E-1	-	-	2.3E-2	2.3E-1	4.7E-4	4.8E-3	3.3E-3
3	2.8E-1	4.0E-3	2.0E-2	1.9E-2	2.2E-1	4.7E-4	4.6E-3	3.1E-3
3.25	2.6E-1	-	-	1.6E-2	2.0E-1	4.6E-4	4.4E-3	2.9E-3
3.5	2.5E-1	-	-	1.4E-2	1.9E-1	4.5E-4	4.2E-3	2.7E-3
3.75	2.3E-1	-	-	1.2E-2	1.8E-1	4.4E-4	4.0E-3	2.5E-3
4	2.2E-1	2.9E-3	9.8E-3	1.1E-2	1.8E-1	4.3E-4	3.8E-3	2.3E-3
4.25	2.1E-1	-	-	9.4E-3	1.7E-1	4.1E-4	3.6E-3	2.2E-3
