Radionuclide	Sb-127
Route of Intake	Injection
Material	Injection, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
44	8.4E-5	6.9E-7	1.1E-7	1.8E-6	2.3E-7	2.0E-6	2.6E-6
45	7.0E-5	5.6E-7	8.8E-8	1.5E-6	1.8E-7	1.7E-6	2.2E-6
46	5.8E-5	4.6E-7	7.2E-8	1.2E-6	1.5E-7	1.4E-6	1.8E-6
47	4.8E-5	3.8E-7	5.9E-8	1.0E-6	1.2E-7	1.1E-6	1.5E-6
48	3.9E-5	3.1E-7	4.9E-8	8.3E-7	9.6E-8	9.5E-7	1.3E-6
49	3.3E-5	2.6E-7	4.0E-8	6.9E-7	7.8E-8	7.9E-7	1.0E-6
50	2.7E-5	2.1E-7	3.3E-8	5.7E-7	6.3E-8	6.6E-7	8.7E-7
51	2.2E-5	1.8E-7	2.7E-8	4.7E-7	5.2E-8	5.5E-7	7.3E-7
52	1.9E-5	1.5E-7	2.2E-8	3.9E-7	4.2E-8	4.6E-7	6.1E-7
53	1.5E-5	1.2E-7	1.8E-8	3.2E-7	3.4E-8	3.8E-7	5.1E-7
54	1.3E-5	9.9E-8	1.5E-8	2.7E-7	2.8E-8	3.2E-7	4.2E-7
55	1.1E-5	8.2E-8	1.3E-8	2.2E-7	2.3E-8	2.6E-7	3.5E-7
56	8.7E-6	6.8E-8	1.0E-8	1.8E-7	1.9E-8	2.2E-7	3.0E-7
57	7.2E-6	5.6E-8	8.6E-9	1.5E-7	1.5E-8	1.8E-7	2.5E-7
58	6.0E-6	4.6E-8	7.1E-9	1.2E-7	1.3E-8	1.5E-7	2.1E-7
59	4.9E-6	3.8E-8	5.8E-9	1.0E-7	1.0E-8	1.3E-7	1.7E-7
60	4.1E-6	3.2E-8	4.8E-9	8.5E-8	8.5E-9	1.0E-7	1.4E-7
61	3.4E-6	2.6E-8	4.0E-9	7.0E-8	7.0E-9	8.7E-8	1.2E-7
62	2.8E-6	2.2E-8	3.3E-9	5.8E-8	5.8E-9	7.3E-8	1.0E-7
63	2.3E-6	1.8E-8	2.7E-9	4.8E-8	4.7E-9	6.1E-8	8.4E-8
64	1.9E-6	1.5E-8	2.3E-9	4.0E-8	3.9E-9	5.0E-8	7.0E-8
65	1.6E-6	1.2E-8	1.9E-9	3.3E-8	3.2E-9	4.2E-8	5.8E-8
66	1.3E-6	1.0E-8	1.5E-9	2.7E-8	2.7E-9	3.5E-8	4.9E-8
67	1.1E-6	8.4E-9	1.3E-9	2.3E-8	2.2E-9	2.9E-8	4.1E-8
68	9.0E-7	6.9E-9	1.1E-9	1.9E-8	1.8E-9	2.4E-8	3.4E-8
69	7.5E-7	5.7E-9	8.7E-10	1.5E-8	1.5E-9	2.0E-8	2.8E-8
70	6.2E-7	4.7E-9	7.2E-10	1.3E-8	1.2E-9	1.7E-8	2.4E-8
71	5.1E-7	3.9E-9	6.0E-10	1.1E-8	1.0E-9	1.4E-8	2.0E-8
72	4.2E-7	3.2E-9	4.9E-10	8.8E-9	8.4E-10	1.2E-8	1.7E-8
73	3.5E-7	2.7E-9	4.1E-10	7.3E-9	6.9E-10	9.7E-9	1.4E-8
74	2.9E-7	2.2E-9	3.4E-10	6.0E-9	5.7E-10	8.1E-9	1.2E-8
75	2.4E-7	1.8E-9	2.8E-10	5.0E-9	4.7E-10	6.8E-9	9.6E-9
76	2.0E-7	1.5E-9	2.3E-10	4.1E-9	3.9E-10	5.6E-9	8.1E-9
77	1.6E-7	1.3E-9	1.9E-10	3.4E-9	3.2E-10	4.7E-9	6.7E-9
78	1.4E-7	1.0E-9	1.6E-10	2.8E-9	2.7E-10	3.9E-9	5.6E-9
79	1.1E-7	8.6E-10	1.3E-10	2.3E-9	2.2E-10	3.3E-9	4.7E-9
80	9.4E-8	7.1E-10	1.1E-10	1.9E-9	1.8E-10	2.7E-9	3.9E-9
81	7.7E-8	5.9E-10	-	1.6E-9	1.5E-10	2.3E-9	3.3E-9
82	6.4E-8	4.9E-10	-	1.3E-9	1.3E-10	1.9E-9	2.7E-9
83	5.3E-8	4.0E-10	-	1.1E-9	1.0E-10	1.6E-9	2.3E-9
84	4.4E-8	3.3E-10	-	9.0E-10	-	1.3E-9	1.9E-9
85	3.6E-8	2.8E-10	-	7.5E-10	-	1.1E-9	1.6E-9
86	3.0E-8	2.3E-10	-	6.2E-10	-	9.1E-10	1.3E-9
87	2.5E-8	1.9E-10	-	5.1E-10	-	7.6E-10	1.1E-9
88	2.1E-8	1.6E-10	-	4.2E-10	-	6.3E-10	9.3E-10
89	1.7E-8	1.3E-10	-	3.5E-10	-	5.3E-10	7.7E-10
90	1.4E-8	1.1E-10	-	2.9E-10	-	4.4E-10	6.5E-10
91	1.2E-8	-	-	2.4E-10	-	3.7E-10	5.4E-10
92	9.7E-9	-	-	2.0E-10	-	3.0E-10	4.5E-10
93	8.1E-9	-	-	1.6E-10	-	2.5E-10	3.8E-10
94	6.7E-9	-	-	1.4E-10	-	2.1E-10	3.1E-10
95	5.5E-9	-	-	1.1E-10	-	1.8E-10	2.6E-10
96	4.6E-9	-	-	-	-	1.5E-10	2.2E-10
97	3.8E-9	-	-	-	-	1.2E-10	1.8E-10
98	3.1E-9	-	-	-	-	1.0E-10	1.5E-10
99	2.6E-9	-	-	-	-	-	1.3E-10
100	2.2E-9	-	-	-	-	-	1.1E-10
110	3.3E-10	-	-	-	-	-	-
