Radionuclide	Re-188m
Route of Intake	Inhalation
Material	Aerosols Type S, fA=9E-3
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	9.3E-2	8.3E-3	7.3E-2	2.2E-6	3.2E-6	7.3E-6
0.083333	9.9E-3	1.1E-3	7.7E-3	3.9E-7	6.2E-7	1.6E-6
0.125	1.1E-3	1.3E-4	8.1E-4	5.5E-8	9.6E-8	2.7E-7
0.25	1.3E-6	2.0E-7	9.7E-7	-	2.3E-10	6.0E-10
0.375	1.5E-9	2.7E-10	1.2E-9	-	-	-
