Radionuclide	Ba-133
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphate, all unspecified forms, fA=4E-2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	7.6E-1	-	-	2.7E-1	3.8E-2	6.5E-4
0.083333	7.5E-1	-	-	3.1E-1	3.4E-2	1.3E-3
0.125	7.4E-1	-	-	3.3E-1	3.2E-2	2.1E-3
0.25	7.2E-1	-	-	3.9E-1	2.8E-2	4.2E-3
0.375	7.0E-1	-	-	4.4E-1	2.6E-2	6.0E-3
0.5	6.7E-1	-	-	4.7E-1	2.5E-2	7.2E-3
0.625	6.5E-1	-	-	4.8E-1	2.4E-2	8.2E-3
0.75	6.3E-1	-	-	4.9E-1	2.4E-2	8.8E-3
0.875	6.0E-1	-	-	4.8E-1	2.4E-2	9.2E-3
1	5.7E-1	1.6E-3	8.3E-2	4.7E-1	2.3E-2	9.4E-3
1.125	5.4E-1	-	-	4.5E-1	2.3E-2	9.5E-3
1.25	5.0E-1	-	-	4.3E-1	2.3E-2	9.5E-3
1.375	4.7E-1	-	-	4.0E-1	2.3E-2	9.5E-3
1.5	4.3E-1	-	-	3.7E-1	2.3E-2	9.4E-3
1.625	3.9E-1	-	-	3.4E-1	2.3E-2	9.3E-3
1.75	3.6E-1	-	-	3.1E-1	2.2E-2	9.1E-3
1.875	3.3E-1	-	-	2.8E-1	2.2E-2	9.0E-3
2	3.0E-1	5.7E-4	2.6E-1	2.5E-1	2.2E-2	8.8E-3
2.25	2.4E-1	-	-	2.0E-1	2.2E-2	8.5E-3
2.5	1.9E-1	-	-	1.6E-1	2.2E-2	8.1E-3
2.75	1.5E-1	-	-	1.2E-1	2.2E-2	7.8E-3
3	1.2E-1	3.0E-4	1.7E-1	9.1E-2	2.1E-2	7.5E-3
3.25	9.9E-2	-	-	6.8E-2	2.1E-2	7.2E-3
3.5	8.1E-2	-	-	5.0E-2	2.1E-2	6.9E-3
3.75	6.7E-2	-	-	3.7E-2	2.1E-2	6.7E-3
4	5.7E-2	2.0E-4	6.6E-2	2.7E-2	2.1E-2	6.5E-3
4.25	4.9E-2	-	-	2.0E-2	2.1E-2	6.3E-3
4.5	4.4E-2	-	-	1.5E-2	2.1E-2	6.1E-3
4.75	4.0E-2	-	-	1.1E-2	2.0E-2	5.9E-3
5	3.6E-2	1.4E-4	2.0E-2	8.6E-3	2.0E-2	5.7E-3
5.5	3.2E-2	-	-	5.3E-3	2.0E-2	5.4E-3
6	3.0E-2	1.0E-4	6.3E-3	3.5E-3	2.0E-2	5.2E-3
6.5	2.8E-2	-	-	2.5E-3	2.0E-2	5.0E-3
7	2.7E-2	7.3E-5	2.4E-3	2.0E-3	1.9E-2	4.9E-3
7.5	2.7E-2	-	-	1.6E-3	1.9E-2	4.7E-3
8	2.6E-2	5.4E-5	1.3E-3	1.4E-3	1.9E-2	4.6E-3
8.5	2.6E-2	-	-	1.2E-3	1.9E-2	4.5E-3
9	2.5E-2	4.1E-5	8.9E-4	1.0E-3	1.9E-2	4.4E-3
9.5	2.5E-2	-	-	9.3E-4	1.9E-2	4.3E-3
10	2.4E-2	3.2E-5	6.7E-4	8.3E-4	1.8E-2	4.3E-3
11	2.4E-2	2.6E-5	5.3E-4	6.7E-4	1.8E-2	4.2E-3
12	2.3E-2	2.1E-5	4.3E-4	5.6E-4	1.8E-2	4.1E-3
13	2.3E-2	1.8E-5	3.5E-4	4.7E-4	1.8E-2	4.1E-3
14	2.3E-2	1.6E-5	3.0E-4	4.1E-4	1.8E-2	4.0E-3
15	2.2E-2	1.4E-5	2.6E-4	3.6E-4	1.7E-2	4.0E-3
16	2.2E-2	1.3E-5	2.3E-4	3.2E-4	1.7E-2	3.9E-3
17	2.2E-2	1.2E-5	2.0E-4	3.0E-4	1.7E-2	3.9E-3
18	2.2E-2	1.2E-5	1.8E-4	2.7E-4	1.7E-2	3.9E-3
19	2.2E-2	1.1E-5	1.7E-4	2.6E-4	1.7E-2	3.9E-3
20	2.1E-2	1.1E-5	1.6E-4	2.4E-4	1.7E-2	3.9E-3
21	2.1E-2	1.1E-5	1.5E-4	2.3E-4	1.7E-2	3.8E-3
22	2.1E-2	1.0E-5	1.4E-4	2.2E-4	1.6E-2	3.8E-3
23	2.1E-2	1.0E-5	1.4E-4	2.2E-4	1.6E-2	3.8E-3
24	2.1E-2	1.0E-5	1.3E-4	2.1E-4	1.6E-2	3.8E-3
25	2.1E-2	1.0E-5	1.3E-4	2.1E-4	1.6E-2	3.8E-3
26	2.1E-2	9.9E-6	1.3E-4	2.0E-4	1.6E-2	3.8E-3
27	2.0E-2	9.8E-6	1.3E-4	2.0E-4	1.6E-2	3.7E-3
28	2.0E-2	9.7E-6	1.2E-4	1.9E-4	1.6E-2	3.7E-3
29	2.0E-2	9.6E-6	1.2E-4	1.9E-4	1.6E-2	3.7E-3
30	2.0E-2	9.5E-6	1.2E-4	1.9E-4	1.5E-2	3.7E-3
31	2.0E-2	9.4E-6	1.2E-4	1.9E-4	1.5E-2	3.7E-3
32	2.0E-2	9.4E-6	1.2E-4	1.8E-4	1.5E-2	3.7E-3
33	2.0E-2	9.3E-6	1.1E-4	1.8E-4	1.5E-2	3.6E-3
34	1.9E-2	9.2E-6	1.1E-4	1.8E-4	1.5E-2	3.6E-3
35	1.9E-2	9.1E-6	1.1E-4	1.8E-4	1.5E-2	3.6E-3
36	1.9E-2	9.1E-6	1.1E-4	1.8E-4	1.5E-2	3.6E-3
37	1.9E-2	9.0E-6	1.1E-4	1.8E-4	1.5E-2	3.6E-3
38	1.9E-2	8.9E-6	1.1E-4	1.7E-4	1.5E-2	3.6E-3
39	1.9E-2	8.9E-6	1.1E-4	1.7E-4	1.5E-2	3.6E-3
40	1.9E-2	8.8E-6	1.1E-4	1.7E-4	1.4E-2	3.6E-3
41	1.9E-2	8.7E-6	1.1E-4	1.7E-4	1.4E-2	3.5E-3
42	1.8E-2	8.7E-6	1.1E-4	1.7E-4	1.4E-2	3.5E-3
43	1.8E-2	8.6E-6	1.0E-4	1.7E-4	1.4E-2	3.5E-3
44	1.8E-2	8.6E-6	1.0E-4	1.7E-4	1.4E-2	3.5E-3
45	1.8E-2	8.5E-6	1.0E-4	1.6E-4	1.4E-2	3.5E-3
46	1.8E-2	8.4E-6	1.0E-4	1.6E-4	1.4E-2	3.5E-3
47	1.8E-2	8.4E-6	1.0E-4	1.6E-4	1.4E-2	3.5E-3
48	1.8E-2	8.3E-6	1.0E-4	1.6E-4	1.4E-2	3.4E-3
49	1.8E-2	8.2E-6	1.0E-4	1.6E-4	1.4E-2	3.4E-3
50	1.8E-2	8.2E-6	9.9E-5	1.6E-4	1.3E-2	3.4E-3
51	1.7E-2	8.1E-6	9.9E-5	1.6E-4	1.3E-2	3.4E-3
52	1.7E-2	8.1E-6	9.8E-5	1.6E-4	1.3E-2	3.4E-3
53	1.7E-2	8.0E-6	9.7E-5	1.6E-4	1.3E-2	3.4E-3
54	1.7E-2	7.9E-6	9.6E-5	1.5E-4	1.3E-2	3.4E-3
55	1.7E-2	7.9E-6	9.6E-5	1.5E-4	1.3E-2	3.4E-3
56	1.7E-2	7.8E-6	9.5E-5	1.5E-4	1.3E-2	3.3E-3
57	1.7E-2	7.8E-6	9.4E-5	1.5E-4	1.3E-2	3.3E-3
58	1.7E-2	7.7E-6	9.4E-5	1.5E-4	1.3E-2	3.3E-3
59	1.7E-2	7.7E-6	9.3E-5	1.5E-4	1.3E-2	3.3E-3
60	1.7E-2	7.6E-6	9.2E-5	1.5E-4	1.3E-2	3.3E-3
61	1.6E-2	7.5E-6	9.1E-5	1.5E-4	1.2E-2	3.3E-3
62	1.6E-2	7.5E-6	9.1E-5	1.5E-4	1.2E-2	3.3E-3
63	1.6E-2	7.4E-6	9.0E-5	1.4E-4	1.2E-2	3.3E-3
64	1.6E-2	7.4E-6	8.9E-5	1.4E-4	1.2E-2	3.3E-3
65	1.6E-2	7.3E-6	8.9E-5	1.4E-4	1.2E-2	3.2E-3
66	1.6E-2	7.3E-6	8.8E-5	1.4E-4	1.2E-2	3.2E-3
67	1.6E-2	7.2E-6	8.7E-5	1.4E-4	1.2E-2	3.2E-3
68	1.6E-2	7.2E-6	8.7E-5	1.4E-4	1.2E-2	3.2E-3
69	1.6E-2	7.1E-6	8.6E-5	1.4E-4	1.2E-2	3.2E-3
70	1.6E-2	7.1E-6	8.5E-5	1.4E-4	1.2E-2	3.2E-3
71	1.5E-2	7.0E-6	8.5E-5	1.4E-4	1.2E-2	3.2E-3
72	1.5E-2	7.0E-6	8.4E-5	1.4E-4	1.1E-2	3.2E-3
73	1.5E-2	6.9E-6	8.4E-5	1.3E-4	1.1E-2	3.2E-3
74	1.5E-2	6.9E-6	8.3E-5	1.3E-4	1.1E-2	3.2E-3
75	1.5E-2	6.8E-6	8.2E-5	1.3E-4	1.1E-2	3.1E-3
76	1.5E-2	6.8E-6	8.2E-5	1.3E-4	1.1E-2	3.1E-3
77	1.5E-2	6.7E-6	8.1E-5	1.3E-4	1.1E-2	3.1E-3
78	1.5E-2	6.7E-6	8.1E-5	1.3E-4	1.1E-2	3.1E-3
79	1.5E-2	6.6E-6	8.0E-5	1.3E-4	1.1E-2	3.1E-3
80	1.5E-2	6.6E-6	7.9E-5	1.3E-4	1.1E-2	3.1E-3
81	1.5E-2	6.5E-6	7.9E-5	1.3E-4	1.1E-2	3.1E-3
82	1.4E-2	6.5E-6	7.8E-5	1.3E-4	1.1E-2	3.1E-3
83	1.4E-2	6.4E-6	7.8E-5	1.2E-4	1.1E-2	3.1E-3
84	1.4E-2	6.4E-6	7.7E-5	1.2E-4	1.1E-2	3.1E-3
85	1.4E-2	6.3E-6	7.6E-5	1.2E-4	1.0E-2	3.0E-3
86	1.4E-2	6.3E-6	7.6E-5	1.2E-4	1.0E-2	3.0E-3
87	1.4E-2	6.3E-6	7.5E-5	1.2E-4	1.0E-2	3.0E-3
88	1.4E-2	6.2E-6	7.5E-5	1.2E-4	1.0E-2	3.0E-3
89	1.4E-2	6.2E-6	7.4E-5	1.2E-4	1.0E-2	3.0E-3
90	1.4E-2	6.1E-6	7.4E-5	1.2E-4	1.0E-2	3.0E-3
91	1.4E-2	6.1E-6	7.3E-5	1.2E-4	1.0E-2	3.0E-3
92	1.4E-2	6.0E-6	7.3E-5	1.2E-4	1.0E-2	3.0E-3
93	1.4E-2	6.0E-6	7.2E-5	1.2E-4	9.9E-3	3.0E-3
94	1.3E-2	5.9E-6	7.1E-5	1.2E-4	9.8E-3	3.0E-3
95	1.3E-2	5.9E-6	7.1E-5	1.1E-4	9.8E-3	3.0E-3
96	1.3E-2	5.9E-6	7.0E-5	1.1E-4	9.7E-3	2.9E-3
97	1.3E-2	5.8E-6	7.0E-5	1.1E-4	9.6E-3	2.9E-3
98	1.3E-2	5.8E-6	6.9E-5	1.1E-4	9.6E-3	2.9E-3
99	1.3E-2	5.7E-6	6.9E-5	1.1E-4	9.5E-3	2.9E-3
100	1.3E-2	5.7E-6	6.8E-5	1.1E-4	9.4E-3	2.9E-3
110	1.2E-2	5.3E-6	6.3E-5	1.0E-4	8.8E-3	2.8E-3
120	1.2E-2	4.9E-6	5.9E-5	9.6E-5	8.2E-3	2.8E-3
130	1.1E-2	4.6E-6	5.5E-5	9.0E-5	7.7E-3	2.7E-3
140	1.0E-2	4.3E-6	5.1E-5	8.4E-5	7.2E-3	2.6E-3
150	9.8E-3	4.0E-6	4.7E-5	7.8E-5	6.7E-3	2.6E-3
160	9.3E-3	3.7E-6	4.4E-5	7.3E-5	6.2E-3	2.5E-3
170	8.8E-3	3.5E-6	4.1E-5	6.8E-5	5.8E-3	2.5E-3
180	8.3E-3	3.2E-6	3.8E-5	6.4E-5	5.4E-3	2.4E-3
190	7.9E-3	3.0E-6	3.6E-5	6.0E-5	5.1E-3	2.4E-3
200	7.5E-3	2.8E-6	3.3E-5	5.6E-5	4.8E-3	2.3E-3
210	7.2E-3	2.6E-6	3.1E-5	5.2E-5	4.4E-3	2.3E-3
220	6.9E-3	2.5E-6	2.9E-5	4.9E-5	4.2E-3	2.3E-3
230	6.5E-3	2.3E-6	2.7E-5	4.6E-5	3.9E-3	2.2E-3
240	6.3E-3	2.2E-6	2.5E-5	4.3E-5	3.6E-3	2.2E-3
250	6.0E-3	2.0E-6	2.3E-5	4.1E-5	3.4E-3	2.2E-3
260	5.7E-3	1.9E-6	2.2E-5	3.8E-5	3.2E-3	2.2E-3
270	5.5E-3	1.8E-6	2.0E-5	3.6E-5	3.0E-3	2.1E-3
280	5.3E-3	1.7E-6	1.9E-5	3.4E-5	2.8E-3	2.1E-3
290	5.1E-3	1.6E-6	1.8E-5	3.2E-5	2.6E-3	2.1E-3
300	4.9E-3	1.5E-6	1.7E-5	3.0E-5	2.4E-3	2.1E-3
310	4.7E-3	1.4E-6	1.5E-5	2.8E-5	2.3E-3	2.0E-3
320	4.5E-3	1.3E-6	1.4E-5	2.7E-5	2.1E-3	2.0E-3
330	4.4E-3	1.2E-6	1.4E-5	2.5E-5	2.0E-3	2.0E-3
340	4.2E-3	1.1E-6	1.3E-5	2.4E-5	1.9E-3	2.0E-3
350	4.1E-3	1.1E-6	1.2E-5	2.3E-5	1.8E-3	2.0E-3
360	3.9E-3	1.0E-6	1.1E-5	2.2E-5	1.7E-3	2.0E-3
365	3.9E-3	9.7E-7	1.1E-5	2.1E-5	1.6E-3	1.9E-3
370	3.8E-3	9.4E-7	1.0E-5	2.1E-5	1.6E-3	1.9E-3
380	3.7E-3	8.9E-7	9.7E-6	2.0E-5	1.5E-3	1.9E-3
390	3.6E-3	8.4E-7	9.1E-6	1.9E-5	1.4E-3	1.9E-3
400	3.5E-3	7.9E-7	8.6E-6	1.8E-5	1.3E-3	1.9E-3
410	3.4E-3	7.4E-7	8.0E-6	1.7E-5	1.2E-3	1.9E-3
420	3.3E-3	7.0E-7	7.5E-6	1.6E-5	1.1E-3	1.9E-3
430	3.2E-3	6.6E-7	7.1E-6	1.5E-5	1.1E-3	1.9E-3
440	3.1E-3	6.2E-7	6.7E-6	1.5E-5	1.0E-3	1.8E-3
450	3.1E-3	5.9E-7	6.3E-6	1.4E-5	9.4E-4	1.8E-3
460	3.0E-3	5.5E-7	5.9E-6	1.3E-5	8.9E-4	1.8E-3
470	2.9E-3	5.2E-7	5.6E-6	1.3E-5	8.3E-4	1.8E-3
480	2.8E-3	5.0E-7	5.2E-6	1.2E-5	7.8E-4	1.8E-3
490	2.8E-3	4.7E-7	4.9E-6	1.2E-5	7.4E-4	1.8E-3
500	2.7E-3	4.4E-7	4.6E-6	1.1E-5	6.9E-4	1.8E-3
510	2.7E-3	4.2E-7	4.4E-6	1.1E-5	6.5E-4	1.8E-3
520	2.6E-3	4.0E-7	4.1E-6	1.1E-5	6.1E-4	1.8E-3
530	2.6E-3	3.8E-7	3.9E-6	1.0E-5	5.8E-4	1.7E-3
540	2.5E-3	3.6E-7	3.7E-6	9.9E-6	5.4E-4	1.7E-3
550	2.5E-3	3.4E-7	3.5E-6	9.6E-6	5.1E-4	1.7E-3
560	2.4E-3	3.2E-7	3.3E-6	9.3E-6	4.8E-4	1.7E-3
570	2.4E-3	3.1E-7	3.1E-6	9.0E-6	4.5E-4	1.7E-3
580	2.4E-3	2.9E-7	3.0E-6	8.7E-6	4.3E-4	1.7E-3
590	2.3E-3	2.8E-7	2.8E-6	8.5E-6	4.0E-4	1.7E-3
600	2.3E-3	2.6E-7	2.7E-6	8.2E-6	3.8E-4	1.7E-3
610	2.3E-3	2.5E-7	2.5E-6	8.0E-6	3.6E-4	1.7E-3
620	2.2E-3	2.4E-7	2.4E-6	7.8E-6	3.4E-4	1.7E-3
630	2.2E-3	2.3E-7	2.3E-6	7.6E-6	3.2E-4	1.7E-3
640	2.2E-3	2.2E-7	2.2E-6	7.4E-6	3.0E-4	1.6E-3
650	2.1E-3	2.1E-7	2.1E-6	7.2E-6	2.8E-4	1.6E-3
660	2.1E-3	2.0E-7	2.0E-6	7.0E-6	2.7E-4	1.6E-3
670	2.1E-3	1.9E-7	1.9E-6	6.9E-6	2.5E-4	1.6E-3
680	2.1E-3	1.8E-7	1.8E-6	6.7E-6	2.4E-4	1.6E-3
