Radionuclide	Ba-133
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphate, all unspecified forms, fA=4E-2
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	8.7E-1	-	-	8.1E-2	6.7E-1	3.3E-3
0.083333	8.7E-1	-	-	1.0E-1	6.4E-1	7.3E-3
0.125	8.7E-1	-	-	1.2E-1	6.3E-1	1.1E-2
0.25	8.6E-1	-	-	1.5E-1	5.9E-1	2.1E-2
0.375	8.5E-1	-	-	1.8E-1	5.6E-1	2.8E-2
0.5	8.5E-1	-	-	2.0E-1	5.5E-1	3.4E-2
0.625	8.4E-1	-	-	2.1E-1	5.3E-1	3.7E-2
0.75	8.3E-1	-	-	2.2E-1	5.2E-1	3.9E-2
0.875	8.2E-1	-	-	2.2E-1	5.1E-1	4.1E-2
1	8.0E-1	7.0E-3	3.6E-2	2.2E-1	5.1E-1	4.1E-2
1.125	7.9E-1	-	-	2.1E-1	5.0E-1	4.1E-2
1.25	7.7E-1	-	-	2.1E-1	5.0E-1	4.1E-2
1.375	7.6E-1	-	-	2.0E-1	4.9E-1	4.1E-2
1.5	7.4E-1	-	-	1.9E-1	4.9E-1	4.0E-2
1.625	7.2E-1	-	-	1.8E-1	4.9E-1	3.9E-2
1.75	7.1E-1	-	-	1.7E-1	4.8E-1	3.9E-2
1.875	6.9E-1	-	-	1.6E-1	4.8E-1	3.8E-2
2	6.8E-1	2.2E-3	1.2E-1	1.5E-1	4.8E-1	3.7E-2
2.25	6.5E-1	-	-	1.3E-1	4.7E-1	3.6E-2
2.5	6.2E-1	-	-	1.1E-1	4.6E-1	3.5E-2
2.75	6.0E-1	-	-	9.4E-2	4.6E-1	3.3E-2
3	5.8E-1	1.3E-3	9.5E-2	8.2E-2	4.5E-1	3.2E-2
3.25	5.6E-1	-	-	7.2E-2	4.5E-1	3.1E-2
3.5	5.5E-1	-	-	6.4E-2	4.5E-1	3.0E-2
3.75	5.4E-1	-	-	5.7E-2	4.4E-1	2.9E-2
4	5.3E-1	9.6E-4	5.4E-2	5.1E-2	4.4E-1	2.8E-2
4.25	5.2E-1	-	-	4.7E-2	4.3E-1	2.8E-2
4.5	5.1E-1	-	-	4.3E-2	4.3E-1	2.7E-2
4.75	5.0E-1	-	-	4.0E-2	4.3E-1	2.6E-2
5	4.9E-1	7.3E-4	3.3E-2	3.7E-2	4.2E-1	2.6E-2
5.5	4.8E-1	-	-	3.2E-2	4.2E-1	2.5E-2
6	4.7E-1	5.8E-4	2.3E-2	2.9E-2	4.1E-1	2.4E-2
6.5	4.6E-1	-	-	2.6E-2	4.0E-1	2.3E-2
7	4.5E-1	4.6E-4	1.8E-2	2.3E-2	4.0E-1	2.3E-2
7.5	4.4E-1	-	-	2.1E-2	3.9E-1	2.2E-2
8	4.3E-1	3.8E-4	1.4E-2	1.9E-2	3.9E-1	2.2E-2
8.5	4.3E-1	-	-	1.7E-2	3.9E-1	2.2E-2
9	4.2E-1	3.3E-4	1.2E-2	1.6E-2	3.8E-1	2.1E-2
9.5	4.2E-1	-	-	1.5E-2	3.8E-1	2.1E-2
10	4.1E-1	2.8E-4	9.8E-3	1.3E-2	3.7E-1	2.1E-2
11	4.0E-1	2.5E-4	8.3E-3	1.1E-2	3.7E-1	2.1E-2
12	4.0E-1	2.3E-4	7.1E-3	9.8E-3	3.6E-1	2.1E-2
13	3.9E-1	2.2E-4	6.1E-3	8.6E-3	3.6E-1	2.1E-2
14	3.8E-1	2.0E-4	5.3E-3	7.6E-3	3.5E-1	2.1E-2
15	3.8E-1	1.9E-4	4.7E-3	6.7E-3	3.5E-1	2.1E-2
16	3.7E-1	1.9E-4	4.2E-3	6.1E-3	3.5E-1	2.1E-2
17	3.7E-1	1.8E-4	3.8E-3	5.6E-3	3.4E-1	2.1E-2
18	3.7E-1	1.8E-4	3.4E-3	5.1E-3	3.4E-1	2.1E-2
19	3.6E-1	1.7E-4	3.2E-3	4.8E-3	3.4E-1	2.1E-2
20	3.6E-1	1.7E-4	3.0E-3	4.5E-3	3.3E-1	2.1E-2
21	3.6E-1	1.7E-4	2.8E-3	4.2E-3	3.3E-1	2.1E-2
22	3.5E-1	1.6E-4	2.6E-3	4.0E-3	3.3E-1	2.1E-2
23	3.5E-1	1.6E-4	2.5E-3	3.9E-3	3.2E-1	2.1E-2
24	3.5E-1	1.6E-4	2.4E-3	3.7E-3	3.2E-1	2.1E-2
25	3.5E-1	1.6E-4	2.3E-3	3.6E-3	3.2E-1	2.1E-2
26	3.4E-1	1.6E-4	2.3E-3	3.5E-3	3.2E-1	2.1E-2
27	3.4E-1	1.6E-4	2.2E-3	3.4E-3	3.2E-1	2.1E-2
28	3.4E-1	1.5E-4	2.2E-3	3.4E-3	3.1E-1	2.1E-2
29	3.4E-1	1.5E-4	2.1E-3	3.3E-3	3.1E-1	2.1E-2
30	3.3E-1	1.5E-4	2.1E-3	3.2E-3	3.1E-1	2.1E-2
31	3.3E-1	1.5E-4	2.0E-3	3.2E-3	3.1E-1	2.1E-2
32	3.3E-1	1.5E-4	2.0E-3	3.1E-3	3.0E-1	2.1E-2
33	3.3E-1	1.5E-4	2.0E-3	3.1E-3	3.0E-1	2.1E-2
34	3.3E-1	1.5E-4	2.0E-3	3.1E-3	3.0E-1	2.1E-2
35	3.2E-1	1.5E-4	1.9E-3	3.0E-3	3.0E-1	2.1E-2
36	3.2E-1	1.5E-4	1.9E-3	3.0E-3	3.0E-1	2.1E-2
37	3.2E-1	1.5E-4	1.9E-3	3.0E-3	2.9E-1	2.1E-2
38	3.2E-1	1.4E-4	1.9E-3	3.0E-3	2.9E-1	2.1E-2
39	3.2E-1	1.4E-4	1.9E-3	2.9E-3	2.9E-1	2.1E-2
40	3.1E-1	1.4E-4	1.8E-3	2.9E-3	2.9E-1	2.2E-2
41	3.1E-1	1.4E-4	1.8E-3	2.9E-3	2.8E-1	2.2E-2
42	3.1E-1	1.4E-4	1.8E-3	2.9E-3	2.8E-1	2.2E-2
43	3.1E-1	1.4E-4	1.8E-3	2.8E-3	2.8E-1	2.2E-2
44	3.1E-1	1.4E-4	1.8E-3	2.8E-3	2.8E-1	2.2E-2
45	3.0E-1	1.4E-4	1.8E-3	2.8E-3	2.8E-1	2.2E-2
46	3.0E-1	1.4E-4	1.8E-3	2.8E-3	2.7E-1	2.2E-2
47	3.0E-1	1.4E-4	1.7E-3	2.8E-3	2.7E-1	2.2E-2
48	3.0E-1	1.3E-4	1.7E-3	2.7E-3	2.7E-1	2.2E-2
49	3.0E-1	1.3E-4	1.7E-3	2.7E-3	2.7E-1	2.2E-2
50	2.9E-1	1.3E-4	1.7E-3	2.7E-3	2.7E-1	2.2E-2
51	2.9E-1	1.3E-4	1.7E-3	2.7E-3	2.7E-1	2.2E-2
52	2.9E-1	1.3E-4	1.7E-3	2.7E-3	2.6E-1	2.2E-2
53	2.9E-1	1.3E-4	1.7E-3	2.6E-3	2.6E-1	2.2E-2
54	2.9E-1	1.3E-4	1.7E-3	2.6E-3	2.6E-1	2.2E-2
55	2.8E-1	1.3E-4	1.6E-3	2.6E-3	2.6E-1	2.2E-2
56	2.8E-1	1.3E-4	1.6E-3	2.6E-3	2.6E-1	2.2E-2
57	2.8E-1	1.3E-4	1.6E-3	2.6E-3	2.5E-1	2.2E-2
58	2.8E-1	1.3E-4	1.6E-3	2.5E-3	2.5E-1	2.2E-2
59	2.8E-1	1.3E-4	1.6E-3	2.5E-3	2.5E-1	2.2E-2
60	2.8E-1	1.2E-4	1.6E-3	2.5E-3	2.5E-1	2.2E-2
61	2.7E-1	1.2E-4	1.6E-3	2.5E-3	2.5E-1	2.2E-2
62	2.7E-1	1.2E-4	1.6E-3	2.5E-3	2.5E-1	2.2E-2
63	2.7E-1	1.2E-4	1.6E-3	2.5E-3	2.4E-1	2.2E-2
64	2.7E-1	1.2E-4	1.5E-3	2.4E-3	2.4E-1	2.2E-2
65	2.7E-1	1.2E-4	1.5E-3	2.4E-3	2.4E-1	2.2E-2
66	2.7E-1	1.2E-4	1.5E-3	2.4E-3	2.4E-1	2.2E-2
67	2.6E-1	1.2E-4	1.5E-3	2.4E-3	2.4E-1	2.2E-2
68	2.6E-1	1.2E-4	1.5E-3	2.4E-3	2.4E-1	2.2E-2
69	2.6E-1	1.2E-4	1.5E-3	2.4E-3	2.3E-1	2.2E-2
70	2.6E-1	1.2E-4	1.5E-3	2.3E-3	2.3E-1	2.2E-2
71	2.6E-1	1.2E-4	1.5E-3	2.3E-3	2.3E-1	2.2E-2
72	2.6E-1	1.2E-4	1.5E-3	2.3E-3	2.3E-1	2.2E-2
73	2.5E-1	1.1E-4	1.5E-3	2.3E-3	2.3E-1	2.2E-2
74	2.5E-1	1.1E-4	1.4E-3	2.3E-3	2.3E-1	2.2E-2
75	2.5E-1	1.1E-4	1.4E-3	2.3E-3	2.2E-1	2.2E-2
76	2.5E-1	1.1E-4	1.4E-3	2.2E-3	2.2E-1	2.2E-2
77	2.5E-1	1.1E-4	1.4E-3	2.2E-3	2.2E-1	2.2E-2
78	2.5E-1	1.1E-4	1.4E-3	2.2E-3	2.2E-1	2.2E-2
79	2.4E-1	1.1E-4	1.4E-3	2.2E-3	2.2E-1	2.2E-2
80	2.4E-1	1.1E-4	1.4E-3	2.2E-3	2.2E-1	2.2E-2
81	2.4E-1	1.1E-4	1.4E-3	2.2E-3	2.1E-1	2.2E-2
82	2.4E-1	1.1E-4	1.4E-3	2.2E-3	2.1E-1	2.2E-2
83	2.4E-1	1.1E-4	1.4E-3	2.1E-3	2.1E-1	2.2E-2
84	2.4E-1	1.1E-4	1.3E-3	2.1E-3	2.1E-1	2.2E-2
85	2.4E-1	1.1E-4	1.3E-3	2.1E-3	2.1E-1	2.2E-2
86	2.3E-1	1.0E-4	1.3E-3	2.1E-3	2.1E-1	2.2E-2
87	2.3E-1	1.0E-4	1.3E-3	2.1E-3	2.1E-1	2.2E-2
88	2.3E-1	1.0E-4	1.3E-3	2.1E-3	2.0E-1	2.2E-2
89	2.3E-1	1.0E-4	1.3E-3	2.1E-3	2.0E-1	2.2E-2
90	2.3E-1	1.0E-4	1.3E-3	2.0E-3	2.0E-1	2.2E-2
91	2.3E-1	1.0E-4	1.3E-3	2.0E-3	2.0E-1	2.2E-2
92	2.3E-1	1.0E-4	1.3E-3	2.0E-3	2.0E-1	2.2E-2
93	2.2E-1	1.0E-4	1.3E-3	2.0E-3	2.0E-1	2.2E-2
94	2.2E-1	9.9E-5	1.3E-3	2.0E-3	2.0E-1	2.2E-2
95	2.2E-1	9.9E-5	1.2E-3	2.0E-3	1.9E-1	2.2E-2
96	2.2E-1	9.8E-5	1.2E-3	2.0E-3	1.9E-1	2.2E-2
97	2.2E-1	9.8E-5	1.2E-3	1.9E-3	1.9E-1	2.2E-2
98	2.2E-1	9.7E-5	1.2E-3	1.9E-3	1.9E-1	2.2E-2
99	2.2E-1	9.6E-5	1.2E-3	1.9E-3	1.9E-1	2.2E-2
100	2.1E-1	9.6E-5	1.2E-3	1.9E-3	1.9E-1	2.2E-2
110	2.0E-1	8.9E-5	1.1E-3	1.8E-3	1.8E-1	2.2E-2
