Radionuclide	Ba-131m
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphate, all unspecified forms, fA=4E-2
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	1.7E-2	2.6E-3	1.1E-2	5.4E-5
0.083333	9.7E-4	1.7E-4	5.8E-4	6.8E-6
0.125	5.7E-5	1.1E-5	3.3E-5	6.1E-7
0.25	1.1E-8	2.7E-9	6.1E-9	2.2E-10
