Radionuclide	Ba-131m
Route of Intake	Inhalation
Material	Aerosols Type F, Barium chloride, carbonate, fA=0.2
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	1.7E-2	3.7E-3	4.9E-3	1.4E-3
0.083333	9.7E-4	2.8E-4	1.2E-4	1.3E-4
0.125	5.6E-5	1.9E-5	3.3E-6	9.4E-6
0.25	1.1E-8	4.6E-9	-	2.3E-9
